casename,num_drop,volume[ml],RoI
office1_0_0,7781.4,7.687659670000001e-05,235.8
office1_0_123_aout,7428.8,7.870962069999999e-05,225.1151515151515
office1_0_123_bout,7681.2,7.627740276000001e-05,232.76363636363635
office1_0_164_aout,7453.0,9.539249006e-05,225.84848484848484
office1_0_164_bout,7671.8,6.502363688000001e-05,232.4787878787879
office1_0_205_aout,8145.0,8.980938288e-05,246.81818181818184
office1_0_205_bout,7824.8,8.554034714e-05,237.1151515151515
office1_0_246_aout,7685.6,8.082027934e-05,232.8969696969697
office1_0_246_bout,7346.4,8.145460672e-05,222.6181818181818
office1_0_41_aout,7969.2,7.141270935999999e-05,241.4909090909091
office1_0_41_bout,7902.6,7.14432179e-05,239.4727272727273
office1_0_82_aout,6921.0,6.808964974e-05,209.72727272727275
office1_0_82_bout,7351.0,8.21554626e-05,222.75757575757575
office1_660_0,6907.0,7.847811117200001e-05,209.3030303030303
office1_660_123_aout,6330.6,7.818309972e-05,191.83636363636364
office1_660_123_bout,6540.4,7.6572845642e-05,198.1939393939394
office1_660_164_aout,6122.0,6.221528490000001e-05,185.51515151515153
office1_660_164_bout,6868.6,6.642800872e-05,208.13939393939395
office1_660_205_aout,7087.6,7.43302302e-05,214.77575757575755
office1_660_205_bout,6484.2,8.146253891999999e-05,196.4909090909091
office1_660_246_aout,5800.4,7.038352272e-05,175.76969696969698
office1_660_246_bout,7441.2,7.527609486000001e-05,225.4909090909091
office1_660_41_aout,7101.4,7.284596072e-05,215.1939393939394
office1_660_41_bout,7448.0,5.335078386e-05,225.6969696969697
office1_660_82_aout,6046.6,6.220502844000001e-05,183.23030303030302
office1_660_82_bout,7485.2,6.126238204e-05,226.8242424242424
office1_960_0,6744.0,7.545716518000001e-05,204.36363636363635
office1_960_123_aout,7261.6,9.975393412000001e-05,220.04848484848486
office1_960_123_bout,6746.6,9.395242309999999e-05,204.44242424242424
office1_960_164_aout,6781.4,7.405441247999999e-05,205.4969696969697
office1_960_164_bout,6034.8,6.546174887999999e-05,182.87272727272727
office1_960_205_aout,6814.2,5.1765245719999994e-05,206.4909090909091
office1_960_205_bout,5721.6,6.175651975800001e-05,173.38181818181818
office1_960_246_aout,6786.6,6.264573607999999e-05,205.65454545454546
office1_960_246_bout,7320.8,9.349281285999999e-05,221.84242424242424
office1_960_41_aout,5974.4,8.016157628199999e-05,181.04242424242426
office1_960_41_bout,7999.0,8.449167292e-05,242.3939393939394
office1_960_82_aout,6987.6,7.046664532e-05,211.7454545454545
office1_960_82_bout,7647.8,9.117906326e-05,231.75151515151515
office22_0_0,6418.0,6.637310361999999e-05,116.16289592760181
office22_0_164_aout,6357.6,4.70822761e-05,115.06968325791854
office22_0_164_bout,7588.2,7.634531286e-05,137.34298642533935
office22_0_246_aout,6668.8,6.739072124e-05,120.70226244343891
office22_0_246_bout,7349.6,6.842557562e-05,133.02443438914028
office22_0_82_aout,7188.8,5.9879071279999996e-05,130.1140271493213
office22_0_82_bout,6066.6,5.3480640059999986e-05,109.80271493212669
office22_360_0,4560.4,2.9276434825999997e-05,82.54117647058823
office22_360_164_aout,5722.4,4.454285516e-05,103.57285067873302
office22_360_164_bout,6508.8,5.5302211586e-05,117.80633484162897
office22_360_246_aout,5724.6,4.388254528e-05,103.6126696832579
office22_360_246_bout,5657.2,4.2098242539999995e-05,102.39276018099547
office22_360_82_aout,6464.0,4.2427285000000005e-05,116.99547511312217
office22_360_82_bout,4972.0,3.4125820550000006e-05,89.99095022624434
office22_660_0,5528.2,4.263532171999999e-05,100.0579185520362
office22_660_164_aout,5136.0,6.4805256494e-05,92.95927601809954
office22_660_164_bout,5856.8,6.103892228e-05,106.00542986425339
office22_660_246_aout,6183.6,4.58986291e-05,111.92036199095023
office22_660_246_bout,6001.2,6.394360422e-05,108.61900452488689
office22_660_82_aout,4925.6,4.819691174e-05,89.15113122171947
office22_660_82_bout,5046.6,5.2838990126e-05,91.34117647058824
office22_960_0,5965.0,6.305374844e-05,107.96380090497738
office22_960_164_aout,6271.4,6.025625048e-05,113.50950226244345
office22_960_164_bout,6340.4,7.651789506e-05,114.75837104072397
office22_960_246_aout,6380.6,6.892202218e-05,115.48597285067873
office22_960_246_bout,6750.6,8.38343541e-05,122.18280542986425
office22_960_82_aout,5880.4,7.32663538e-05,106.43257918552035
office22_960_82_bout,6845.2,8.357575124e-05,123.89502262443439
office10_0_0,8185.6,7.692393342000001e-05,194.89523809523808
office10_0_164_aout,7302.4,7.621715777999998e-05,173.86666666666667
office10_0_164_bout,6337.6,6.922601314e-05,150.89523809523808
office10_0_246_aout,8378.8,7.263269352000002e-05,199.4952380952381
office10_0_246_bout,6332.4,6.371255514e-05,150.77142857142857
office10_0_82_aout,7188.4,5.798243764e-05,171.15238095238095
office10_0_82_bout,7928.2,8.444709454e-05,188.76666666666665
office10_360_0,7478.8,5.20590569e-05,178.06666666666666
office10_360_164_aout,4859.2,5.383410398e-05,115.6952380952381
office10_360_164_bout,6404.4,3.6964146948e-05,152.48571428571432
office10_360_246_aout,7614.8,4.8515479459999994e-05,181.3047619047619
office10_360_246_bout,7438.0,6.724077865999999e-05,177.0952380952381
office10_360_82_aout,6002.2,5.908881066e-05,142.90952380952382
office10_360_82_bout,5482.2,3.287569928e-05,130.5285714285714
office10_660_0,4835.2,3.909946518e-05,115.12380952380954
office10_660_164_aout,4469.0,5.0591653760000004e-05,106.4047619047619
office10_660_164_bout,5031.4,3.2344847760000005e-05,119.79523809523809
office10_660_246_aout,7380.8,8.6707847e-05,175.73333333333335
office10_660_246_bout,4247.8,2.934441528e-05,101.13809523809525
office10_660_82_aout,6011.6,3.905910616e-05,143.13333333333333
office10_660_82_bout,6940.0,4.909753988e-05,165.23809523809524
office10_960_0,7593.8,6.876698924e-05,180.80476190476188
office10_960_164_aout,6821.6,4.736688896e-05,162.4190476190476
office10_960_164_bout,6840.4,6.62739105e-05,162.86666666666667
office10_960_246_aout,7119.8,6.25722575e-05,169.51904761904763
office10_960_246_bout,8129.8,9.337902964e-05,193.56666666666666
office10_960_82_aout,6875.6,8.426867064e-05,163.70476190476188
office10_960_82_bout,6923.8,8.658482654000001e-05,164.85238095238094
office2_0_0,7454.0,0.000102202472,225.8787878787879
office2_0_164_aout,8083.6,7.656413436000001e-05,244.95757575757574
office2_0_164_bout,6299.6,7.884933374e-05,190.89696969696973
office2_0_246_aout,8096.2,6.353248282e-05,245.33939393939394
office2_0_246_bout,8058.0,9.653134912000001e-05,244.1818181818182
office2_0_82_aout,7372.6,6.51554059e-05,223.41212121212124
office2_0_82_bout,8019.4,7.238918038e-05,243.0121212121212
office2_360_0,7477.0,8.786294915999999e-05,226.5757575757576
office2_360_164_aout,6972.2,8.18780089e-05,211.2787878787879
office2_360_164_bout,6150.2,7.568802828e-05,186.36969696969697
office2_360_246_aout,7069.0,6.0003503946e-05,214.21212121212125
office2_360_246_bout,7979.2,8.805960449999999e-05,241.7939393939394
office2_360_82_aout,6216.0,4.47116261e-05,188.36363636363635
office2_360_82_bout,7756.2,5.210368706e-05,235.03636363636366
office2_660_0,7989.2,7.598880472e-05,242.0969696969697
office2_660_164_aout,8021.4,9.647949037999999e-05,243.07272727272726
office2_660_164_bout,5942.6,6.492805525e-05,180.0787878787879
office2_660_246_aout,8304.6,8.813413885999999e-05,251.65454545454546
office2_660_246_bout,6377.0,6.447724516000001e-05,193.24242424242425
office2_660_82_aout,7282.4,7.905446384e-05,220.6787878787879
office2_660_82_bout,7347.4,7.220847772e-05,222.64848484848486
office2_960_0,8311.2,9.013957240000001e-05,251.85454545454544
office2_960_164_aout,6910.2,9.388400916e-05,209.4
office2_960_164_bout,6520.0,9.04294073e-05,197.5757575757576
office2_960_246_aout,7354.6,0.000113470485,222.8666666666667
office2_960_246_bout,7827.2,0.00011648066803999998,237.1878787878788
office2_960_82_aout,7494.2,9.365613574000001e-05,227.0969696969697
office2_960_82_bout,7395.2,9.710031590000001e-05,224.0969696969697
office15_0_0,6646.4,7.642871493999999e-05,158.24761904761903
office15_0_164_aout,6754.4,7.934718826e-05,160.81904761904764
office15_0_164_bout,6819.8,8.290230313999999e-05,162.37619047619046
office15_0_246_aout,7727.4,0.0001014847788,183.9857142857143
office15_0_246_bout,6547.0,7.445895676e-05,155.88095238095238
office15_0_82_aout,6766.4,8.435848072e-05,161.1047619047619
office15_0_82_bout,6474.2,7.474510782e-05,154.14761904761906
office15_360_0,5650.8,5.736601661e-05,134.54285714285714
office15_360_164_aout,6410.0,5.7752570566000004e-05,152.61904761904765
office15_360_164_bout,5829.0,6.7132250978e-05,138.78571428571428
office15_360_246_aout,6574.4,5.5980037720000005e-05,156.53333333333336
office15_360_246_bout,6463.6,8.1740782116e-05,153.89523809523808
office15_360_82_aout,7249.8,6.805466954e-05,172.6142857142857
office15_360_82_bout,6324.8,5.905651122e-05,150.59047619047618
office15_660_0,6606.6,6.7108303388e-05,157.3
office15_660_164_aout,6967.8,6.545498544e-05,165.89999999999998
office15_660_164_bout,6359.0,5.8525086249999994e-05,151.40476190476193
office15_660_246_aout,7234.6,7.593522244e-05,172.25238095238095
office15_660_246_bout,6616.6,8.490815451999999e-05,157.53809523809522
office15_660_82_aout,6521.0,7.083746526e-05,155.26190476190476
office15_660_82_bout,6676.6,7.126850218e-05,158.96666666666664
office15_960_0,6559.0,8.312998642e-05,156.16666666666666
office15_960_164_aout,6745.6,6.125819598e-05,160.6095238095238
office15_960_164_bout,6821.0,8.838522087999999e-05,162.40476190476187
office15_960_246_aout,7395.4,8.332603392000001e-05,176.0809523809524
office15_960_246_bout,7226.0,8.174531318000001e-05,172.04761904761904
office15_960_82_aout,6656.0,8.487912606e-05,158.47619047619048
office15_960_82_bout,6901.0,6.767783934e-05,164.3095238095238
office3_0_0,6079.6,6.285709897999999e-05,184.23030303030305
office3_0_164_aout,5909.8,8.203892066000001e-05,179.0848484848485
office3_0_164_bout,6501.8,7.659581605999999e-05,197.02424242424243
office3_0_246_aout,6421.0,6.537819862000001e-05,194.57575757575756
office3_0_246_bout,5301.0,6.917199136000001e-05,160.63636363636363
office3_0_82_aout,6001.0,6.376298406e-05,181.84848484848484
office3_0_82_bout,5551.6,6.380765772e-05,168.23030303030302
office3_360_0,6393.0,7.141762188e-05,193.72727272727272
office3_360_164_aout,5851.6,7.930786816e-05,177.3212121212121
office3_360_164_bout,6116.6,7.345566262e-05,185.35151515151517
office3_360_246_aout,5378.8,7.056471154e-05,162.99393939393937
office3_360_246_bout,6225.8,7.223685388000001e-05,188.66060606060606
office3_360_82_aout,5979.0,8.536703678e-05,181.1818181818182
office3_360_82_bout,5629.2,7.552266033999999e-05,170.5818181818182
office3_660_0,6722.8,6.20500701e-05,203.72121212121212
office3_660_164_aout,4292.2,8.724544754e-05,130.06666666666666
office3_660_164_bout,5769.4,7.263075392e-05,174.830303030303
office3_660_246_aout,5635.2,0.0001106832075,170.76363636363638
office3_660_246_bout,6126.0,6.123376468e-05,185.63636363636365
office3_660_82_aout,6834.0,0.00010163826076,207.0909090909091
office3_660_82_bout,6088.0,6.0392580420000007e-05,184.48484848484847
office3_960_0,6332.6,8.506562814e-05,191.8969696969697
office3_960_164_aout,6998.0,0.00010136643464000001,212.06060606060606
office3_960_164_bout,6373.8,0.00010093169558,193.14545454545456
office3_960_246_aout,5862.4,9.181839268e-05,177.64848484848488
office3_960_246_bout,4500.6,9.263327014e-05,136.38181818181818
office3_960_82_aout,6900.0,8.742556084e-05,209.0909090909091
office3_960_82_bout,6595.0,7.417133108000001e-05,199.84848484848484
office28_0_0,7072.8,7.645352454e-05,124.08421052631579
office28_0_164_aout,6586.6,5.966863681999999e-05,115.55438596491229
office28_0_164_bout,7068.0,8.228353914e-05,124.0
office28_0_246_aout,6888.8,6.1464226e-05,120.8561403508772
office28_0_246_bout,7167.0,9.704408438e-05,125.73684210526316
office28_0_82_aout,6728.4,8.059709216e-05,118.0421052631579
office28_0_82_bout,6764.4,7.793108598e-05,118.67368421052632
office28_360_0,7149.8,6.930572636000001e-05,125.43508771929825
office28_360_164_aout,6913.6,6.812680082e-05,121.29122807017545
office28_360_164_bout,8156.0,8.836696126000001e-05,143.08771929824562
office28_360_246_aout,7007.4,6.799811008e-05,122.93684210526317
office28_360_246_bout,7019.4,6.831990257999999e-05,123.14736842105262
office28_360_82_aout,6996.0,6.968327756e-05,122.73684210526316
office28_360_82_bout,7691.4,8.082011191999999e-05,134.93684210526317
office28_660_0,6574.6,4.302549642e-05,115.3438596491228
office28_660_164_aout,6762.6,6.494471989999998e-05,118.6421052631579
office28_660_164_bout,7730.6,8.148286952e-05,135.62456140350878
office28_660_246_aout,7456.4,8.308224276000001e-05,130.81403508771933
office28_660_246_bout,7435.0,0.00010137111829999999,130.43859649122808
office28_660_82_aout,7546.8,8.236678336e-05,132.4
office28_660_82_bout,6902.4,9.473521198000001e-05,121.09473684210525
office28_960_0,7616.6,0.00010171834945999999,133.62456140350878
office28_960_164_aout,7300.6,8.374295126e-05,128.08070175438598
office28_960_164_bout,7570.8,0.00011062732508,132.82105263157897
office28_960_246_aout,7208.0,8.936647928e-05,126.45614035087718
office28_960_246_bout,8377.0,0.0001352361419,146.96491228070175
office28_960_82_aout,7278.8,0.00010441973291999999,127.69824561403507
office28_960_82_bout,7904.4,0.0001131841912,138.67368421052632
office16_0_0,7210.8,6.757229425999999e-05,160.24
office16_0_164_aout,6906.6,8.050478638e-05,153.48000000000002
office16_0_164_bout,7322.8,7.118823697999999e-05,162.7288888888889
office16_0_246_aout,7593.4,7.748548884e-05,168.7422222222222
office16_0_246_bout,7453.8,6.013849269999999e-05,165.64000000000001
office16_0_82_aout,7353.0,7.366520148000001e-05,163.4
office16_0_82_bout,8031.2,7.231399648e-05,178.4711111111111
office16_360_0,6173.8,6.530408216e-05,137.19555555555553
office16_360_164_aout,7013.2,7.980743764e-05,155.8488888888889
office16_360_164_bout,6649.2,7.4867329804e-05,147.76
office16_360_246_aout,6804.2,7.931894218e-05,151.20444444444442
office16_360_246_bout,6632.6,6.64820289e-05,147.39111111111112
office16_360_82_aout,6778.4,6.859335089999999e-05,150.6311111111111
office16_360_82_bout,6725.6,7.273142056e-05,149.45777777777778
office16_660_0,7045.2,7.777236453999999e-05,156.56
office16_660_164_aout,6718.6,8.008777798000001e-05,149.30222222222224
office16_660_164_bout,6555.0,6.359709186e-05,145.66666666666666
office16_660_246_aout,6694.2,9.334838971999999e-05,148.76
office16_660_246_bout,6880.0,8.24445735e-05,152.8888888888889
office16_660_82_aout,6512.8,6.659058128e-05,144.7288888888889
office16_660_82_bout,6268.6,6.188612060000001e-05,139.30222222222224
office16_960_0,7144.6,6.901964768e-05,158.76888888888888
office16_960_164_aout,6879.0,8.679867436e-05,152.86666666666667
office16_960_164_bout,7016.6,9.200213182000002e-05,155.92444444444445
office16_960_246_aout,7700.8,0.00010979677236,171.12888888888887
office16_960_246_bout,7474.4,9.93874665e-05,166.0977777777778
office16_960_82_aout,7639.0,8.952917706e-05,169.75555555555556
office16_960_82_bout,7455.4,9.610102348e-05,165.67555555555558
office7_0_0,7206.4,7.057192192e-05,200.17777777777778
office7_0_164_aout,7336.0,8.63460984e-05,203.77777777777777
office7_0_164_bout,7388.0,8.288042582e-05,205.22222222222223
office7_0_246_aout,7689.4,0.00010084079263999999,213.59444444444443
office7_0_246_bout,7458.2,7.541198722e-05,207.17222222222222
office7_0_82_aout,7232.0,8.643866828e-05,200.88888888888886
office7_0_82_bout,6944.6,6.804127409999999e-05,192.90555555555557
office7_360_0,6195.6,6.921577592000001e-05,172.1
office7_360_164_aout,6955.2,6.357861856000001e-05,193.2
office7_360_164_bout,6729.4,8.833409828000001e-05,186.92777777777778
office7_360_246_aout,7262.0,8.364526431999999e-05,201.72222222222223
office7_360_246_bout,6998.8,7.532770245999999e-05,194.4111111111111
office7_360_82_aout,7041.6,7.625364962000001e-05,195.6
office7_360_82_bout,6916.8,7.773739122e-05,192.13333333333333
office7_660_0,7108.8,8.491794868e-05,197.46666666666664
office7_660_164_aout,7040.0,8.175907104e-05,195.55555555555554
office7_660_164_bout,7487.0,0.00011037544492000001,207.97222222222223
office7_660_246_aout,7134.6,9.100623067999999e-05,198.18333333333334
office7_660_246_bout,7979.8,9.722594756e-05,221.66111111111113
office7_660_82_aout,6968.2,8.794024328e-05,193.5611111111111
office7_660_82_bout,7282.6,9.721646048e-05,202.29444444444445
office7_960_0,7567.4,9.799834885999999e-05,210.20555555555558
office7_960_164_aout,7306.0,9.193275178e-05,202.94444444444446
office7_960_164_bout,7355.6,0.00010202935806,204.32222222222222
office7_960_246_aout,7225.0,8.995534448000001e-05,200.69444444444443
office7_960_246_bout,7712.8,0.0001044402626,214.24444444444444
office7_960_82_aout,7585.0,0.00010269027834,210.69444444444443
office7_960_82_bout,7897.6,0.00011190383231999999,219.3777777777778
