casename,num_drop,volume[ml],RoI
office2_0_0_A,5675,4.07123844e-05,171.96969696969697
office2_0_164_aout_A,7533,7.88657708e-05,228.27272727272728
office2_0_164_bout_A,6566,7.96013046e-05,198.96969696969697
office2_0_246_aout_A,5050,6.37847479e-05,153.03030303030303
office2_0_246_bout_A,5790,2.44042512e-05,175.45454545454547
office2_0_82_aout_A,5895,7.09053202e-05,178.63636363636363
office2_0_82_bout_A,5436,4.63094329e-05,164.72727272727272
office2_660_0_A,7879,6.22096632e-05,238.75757575757575
office2_660_164_aout_A,8043,6.61893282e-05,243.72727272727272
office2_660_164_bout_A,1374,3.13050373e-06,41.63636363636363
office2_660_246_aout_A,5067,4.08497326e-05,153.54545454545453
office2_660_246_bout_A,445,1.20736595e-05,13.484848484848484
office2_660_82_aout_A,6607,4.96159264e-05,200.21212121212122
office2_660_82_bout_A,3491,2.55621999e-05,105.78787878787878
office2_960_0_A,6918,0.000107939893,209.63636363636363
office2_960_164_aout_A,5472,6.27655172e-05,165.8181818181818
office2_960_164_bout_A,5294,6.11979412e-05,160.42424242424244
office2_960_246_aout_A,6234,0.000146883554,188.9090909090909
office2_960_246_bout_A,5200,0.000110553527,157.57575757575756
office2_960_82_aout_A,4918,6.50493675e-05,149.03030303030303
office2_960_82_bout_A,4234,0.000140187025,128.3030303030303
office2_360_0_A,7422,1.00460293e-05,224.9090909090909
office2_360_82_aout_A,5101,7.18789233e-05,154.57575757575756
office2_360_82_bout_A,6790,1.35684477e-05,205.75757575757575
office2_360_164_aout_A,6453,4.59405637e-05,195.54545454545453
office2_360_164_bout_A,5856,2.5417743e-05,177.45454545454547
office2_360_246_aout_A,3677,4.60128504e-05,111.42424242424242
office2_360_246_bout_A,6597,3.03316883e-05,199.9090909090909
office2_0_0_B,2564,4.97220135e-05,77.6969696969697
office2_0_164_aout_B,7582,2.28988247e-05,229.75757575757575
office2_0_164_bout_B,3827,3.28195129e-05,115.96969696969697
office2_0_246_aout_B,5464,3.87747605e-05,165.57575757575756
office2_0_246_bout_B,7603,7.57233283e-05,230.3939393939394
office2_0_82_aout_B,6468,5.25450159e-05,196.0
office2_0_82_bout_B,5542,2.79074211e-05,167.93939393939394
office2_660_0_B,3801,4.79161317e-05,115.18181818181819
office2_660_164_aout_B,5210,4.95363056e-05,157.87878787878788
office2_660_164_bout_B,1826,3.74723968e-05,55.333333333333336
office2_660_246_aout_B,5857,9.61030746e-05,177.4848484848485
office2_660_246_bout_B,1011,2.08640413e-05,30.636363636363637
office2_660_82_aout_B,3798,2.9122717e-05,115.0909090909091
office2_660_82_bout_B,4716,4.70644263e-05,142.9090909090909
office2_960_0_B,7728,2.07460453e-05,234.1818181818182
office2_960_164_aout_B,1552,1.75522782e-05,47.03030303030303
office2_960_164_bout_B,1911,3.13246528e-05,57.90909090909091
office2_960_246_aout_B,5384,5.18010893e-05,163.15151515151516
office2_960_246_bout_B,4576,3.12023985e-05,138.66666666666666
office2_960_82_aout_B,2786,3.67561879e-05,84.42424242424242
office2_960_82_bout_B,3546,3.14356548e-05,107.45454545454545
office2_360_0_B,4507,5.23361014e-05,136.57575757575756
office2_360_82_aout_B,1899,4.59947405e-05,57.54545454545455
office2_360_82_bout_B,4887,1.04650317e-05,148.0909090909091
office2_360_164_aout_B,7729,6.43823223e-05,234.21212121212122
office2_360_164_bout_B,4589,4.76566565e-05,139.06060606060606
office2_360_246_aout_B,5271,2.4406485e-05,159.72727272727272
office2_360_246_bout_B,3746,6.69920846e-05,113.51515151515152
office2_0_0_C,7400,6.8334979e-05,224.24242424242425
office2_0_164_aout_C,7851,7.3381656e-05,237.9090909090909
office2_0_164_bout_C,4920,3.5149289e-05,149.0909090909091
office2_0_246_aout_C,7317,1.0835236e-05,221.72727272727272
office2_0_246_bout_C,6519,0.000102672566,197.54545454545453
office2_0_82_aout_C,5909,5.94769917e-05,179.06060606060606
office2_0_82_bout_C,5351,6.68803696e-05,162.15151515151516
office2_660_0_C,7013,7.81230556e-05,212.5151515151515
office2_660_164_aout_C,8206,0.00010013397,248.66666666666666
office2_660_164_bout_C,4639,6.01685751e-05,140.57575757575756
office2_660_246_aout_C,7674,8.70091753e-05,232.54545454545453
office2_660_246_bout_C,7738,3.49470574e-05,234.4848484848485
office2_660_82_aout_C,6637,6.21025029e-05,201.12121212121212
office2_660_82_bout_C,5076,4.95685199e-05,153.8181818181818
office2_960_0_C,3108,4.45759215e-05,94.18181818181819
office2_960_164_aout_C,8153,7.27558436e-05,247.06060606060606
office2_960_164_bout_C,7111,0.000105880077,215.4848484848485
office2_960_246_aout_C,7456,8.05525196e-05,225.93939393939394
office2_960_246_bout_C,8099,0.00015865879,245.42424242424244
office2_960_82_aout_C,4960,3.03855704e-05,150.3030303030303
office2_960_82_bout_C,7690,5.9382859e-05,233.03030303030303
office2_360_0_C,7309,0.000101551574,221.4848484848485
office2_360_82_aout_C,4832,3.48374706e-05,146.42424242424244
office2_360_82_bout_C,5277,5.28335186e-05,159.9090909090909
office2_360_164_aout_C,5329,4.84794436e-05,161.4848484848485
office2_360_164_bout_C,5818,4.07276057e-05,176.3030303030303
office2_360_246_aout_C,6065,3.38098798e-05,183.78787878787878
office2_360_246_bout_C,7780,0.000102432045,235.75757575757575
office2_0_0_D,1171,7.93944855e-06,35.484848484848484
office2_0_164_aout_D,8322,6.64592735e-05,252.1818181818182
office2_0_164_bout_D,2778,4.61076306e-05,84.18181818181819
office2_0_246_aout_D,5713,8.92672324e-05,173.12121212121212
office2_0_246_bout_D,1359,5.94262092e-05,41.18181818181818
office2_0_82_aout_D,6837,6.89909575e-05,207.1818181818182
office2_0_82_bout_D,6583,4.47717284e-05,199.4848484848485
office2_660_0_D,8304,4.49376239e-05,251.63636363636363
office2_660_164_aout_D,8158,6.36534605e-05,247.21212121212122
office2_660_164_bout_D,7919,6.38572528e-05,239.96969696969697
office2_660_246_aout_D,7942,6.96300049e-05,240.66666666666666
office2_660_246_bout_D,7840,8.96943529e-05,237.57575757575756
office2_660_82_aout_D,8123,4.97933324e-05,246.15151515151516
office2_660_82_bout_D,6691,3.82637954e-05,202.75757575757575
office2_960_0_D,8483,8.41726505e-05,257.06060606060606
office2_960_164_aout_D,6595,5.59430846e-05,199.84848484848484
office2_960_164_bout_D,7878,0.00012899244,238.72727272727272
office2_960_246_aout_D,7522,0.000137014373,227.93939393939394
office2_960_246_bout_D,8160,0.0001257533,247.27272727272728
office2_960_82_aout_D,6182,4.06295039e-05,187.33333333333334
office2_960_82_bout_D,6592,7.9054138e-05,199.75757575757575
office2_360_0_D,3203,9.31908362e-05,97.06060606060606
office2_360_82_aout_D,8137,2.34409126e-05,246.57575757575756
office2_360_82_bout_D,5881,4.01508005e-05,178.21212121212122
office2_360_164_aout_D,7076,7.19490345e-05,214.42424242424244
office2_360_164_bout_D,2668,0.000122605692,80.84848484848484
office2_360_246_aout_D,5380,9.05845009e-05,163.03030303030303
office2_360_246_bout_D,8647,0.000111008834,262.030303030303
office2_0_0_E,6775,7.23059129e-05,205.3030303030303
office2_0_164_aout_E,4786,2.28284789e-05,145.03030303030303
office2_0_164_bout_E,3434,3.95716233e-05,104.06060606060606
office2_0_246_aout_E,6651,2.49079476e-05,201.54545454545453
office2_0_246_bout_E,6626,6.22238804e-05,200.78787878787878
office2_0_82_aout_E,7195,2.39722558e-05,218.03030303030303
office2_0_82_bout_E,7830,6.80468656e-05,237.27272727272728
office2_660_0_E,6933,4.79101691e-05,210.0909090909091
office2_660_164_aout_E,6051,7.9027217e-05,183.36363636363637
office2_660_164_bout_E,4525,7.42775228e-05,137.12121212121212
office2_660_246_aout_E,6525,5.08303237e-05,197.72727272727272
office2_660_246_bout_E,7468,5.31227597e-05,226.3030303030303
office2_660_82_aout_E,6466,0.000128839834,195.93939393939394
office2_660_82_bout_E,5051,4.92409235e-05,153.06060606060606
office2_960_0_E,6858,8.19865672e-05,207.8181818181818
office2_960_164_aout_E,7874,9.62283666e-05,238.6060606060606
office2_960_164_bout_E,8046,9.73514616e-05,243.8181818181818
office2_960_246_aout_E,6985,0.00012046122,211.66666666666666
office2_960_246_bout_E,7677,8.84606925e-05,232.63636363636363
office2_960_82_aout_E,6715,0.000109375716,203.4848484848485
office2_960_82_bout_E,5799,6.01137654e-05,175.72727272727272
office2_360_0_E,4316,2.62320245e-05,130.78787878787878
office2_360_82_aout_E,2703,1.28814145e-05,81.9090909090909
office2_360_82_bout_E,4260,3.75798263e-05,129.0909090909091
office2_360_164_aout_E,1477,3.02944045e-05,44.75757575757576
office2_360_164_bout_E,4652,3.06368056e-05,140.96969696969697
office2_360_246_aout_E,1263,6.76811305e-06,38.27272727272727
office2_360_246_bout_E,6235,5.82386565e-05,188.93939393939394
office22_0_0_A,5327,5.51163757e-05,96.41628959276018
office22_0_164_aout_A,5826,1.9518211e-05,105.44796380090497
office22_0_164_bout_A,6238,3.68891851e-05,112.90497737556561
office22_0_246_aout_A,6069,3.22123087e-05,109.84615384615384
office22_0_246_bout_A,5955,4.37399613e-05,107.78280542986425
office22_0_82_aout_A,6155,4.13752896e-05,111.4027149321267
office22_0_82_bout_A,4696,3.69199552e-05,84.99547511312217
office22_360_0_A,2658,2.64944833e-06,48.10859728506787
office22_360_164_aout_A,3365,2.05398828e-05,60.90497737556561
office22_360_164_bout_A,1878,7.62749096e-06,33.990950226244344
office22_360_246_aout_A,5427,4.03733393e-05,98.22624434389141
office22_360_246_bout_A,2619,1.52124985e-05,47.4027149321267
office22_360_82_aout_A,4615,2.23556908e-05,83.52941176470588
office22_360_82_bout_A,2255,5.75561899e-06,40.81447963800905
office22_660_0_A,2096,2.23475217e-05,37.93665158371041
office22_660_164_aout_A,4579,3.99147939e-05,82.87782805429865
office22_660_164_bout_A,2286,3.46948182e-05,41.37556561085973
office22_660_246_aout_A,4774,4.50933221e-05,86.40723981900453
office22_660_246_bout_A,2747,1.96506517e-05,49.71945701357466
office22_660_82_aout_A,1527,2.95128211e-06,27.638009049773757
office22_660_82_bout_A,736,3.10747919e-06,13.321266968325792
office22_960_0_A,3258,3.04948953e-05,58.9683257918552
office22_960_164_aout_A,3640,3.7452588e-05,65.88235294117646
office22_960_164_bout_A,2997,2.68778822e-05,54.244343891402714
office22_960_246_aout_A,3697,1.7570399e-05,66.91402714932127
office22_960_246_bout_A,3610,2.6790718e-05,65.3393665158371
office22_960_82_aout_A,1314,1.94856057e-06,23.782805429864254
office22_960_82_bout_A,3370,2.87275197e-05,60.99547511312217
office22_0_0_B,3544,4.15145696e-05,64.1447963800905
office22_0_164_aout_B,3955,2.06610439e-05,71.58371040723982
office22_0_164_bout_B,6468,9.54858042e-05,117.06787330316742
office22_0_246_aout_B,4792,3.05432113e-05,86.73303167420815
office22_0_246_bout_B,6789,4.43351237e-05,122.87782805429865
office22_0_82_aout_B,6463,5.42323214e-05,116.97737556561086
office22_0_82_bout_B,4953,2.10590624e-05,89.6470588235294
office22_360_0_B,3221,1.45675376e-05,58.29864253393665
office22_360_164_aout_B,2452,9.28181453e-06,44.380090497737555
office22_360_164_bout_B,6057,5.05457174e-05,109.6289592760181
office22_360_246_aout_B,3862,1.62739652e-05,69.90045248868778
office22_360_246_bout_B,4231,4.30066211e-05,76.57918552036199
office22_360_82_aout_B,3863,1.7889528e-05,69.91855203619909
office22_360_82_bout_B,2596,1.5292002e-05,46.98642533936651
office22_660_0_B,1375,9.83701011e-06,24.8868778280543
office22_660_164_aout_B,1539,6.27170084e-06,27.855203619909503
office22_660_164_bout_B,3206,3.59714541e-05,58.02714932126697
office22_660_246_aout_B,1891,1.12268981e-05,34.2262443438914
office22_660_246_bout_B,3978,4.97081419e-05,72.0
office22_660_82_aout_B,642,4.81143798e-06,11.619909502262443
office22_660_82_bout_B,1701,2.91116339e-05,30.787330316742082
office22_960_0_B,3935,5.63264766e-05,71.22171945701358
office22_960_164_aout_B,3784,2.64028768e-05,68.48868778280543
office22_960_164_bout_B,4676,4.93168773e-05,84.63348416289593
office22_960_246_aout_B,2893,4.18536911e-05,52.36199095022624
office22_960_246_bout_B,5727,6.27255358e-05,103.65610859728507
office22_960_82_aout_B,5469,7.04460326e-05,98.98642533936652
office22_960_82_bout_B,4321,6.3730804e-05,78.2081447963801
office22_0_0_C,3363,4.56221496e-05,60.86877828054298
office22_0_164_aout_C,2677,2.77268791e-05,48.452488687782804
office22_0_164_bout_C,6596,7.48413077e-05,119.38461538461539
office22_0_246_aout_C,3418,5.56293235e-05,61.86425339366516
office22_0_246_bout_C,6438,6.06313224e-05,116.52488687782805
office22_0_82_aout_C,4553,3.0701267e-05,82.40723981900453
office22_0_82_bout_C,7097,6.175819e-05,128.45248868778282
office22_360_0_C,1978,1.28464444e-05,35.800904977375566
office22_360_164_aout_C,4753,5.93766999e-05,86.02714932126698
office22_360_164_bout_C,4213,2.64461432e-05,76.25339366515837
office22_360_246_aout_C,3908,3.76818207e-05,70.73303167420815
office22_360_246_bout_C,4236,2.79165743e-05,76.66968325791855
office22_360_82_aout_C,3531,2.56680105e-05,63.90950226244344
office22_360_82_bout_C,4406,3.41953346e-05,79.74660633484163
office22_660_0_C,3925,5.74255137e-05,71.04072398190046
office22_660_164_aout_C,5051,9.94421789e-05,91.42081447963801
office22_660_164_bout_C,6433,7.53012355e-05,116.43438914027149
office22_660_246_aout_C,5348,4.53543616e-05,96.79638009049773
office22_660_246_bout_C,5074,5.91160933e-05,91.83710407239819
office22_660_82_aout_C,4462,5.49124125e-05,80.76018099547511
office22_660_82_bout_C,6353,6.47874476e-05,114.98642533936652
office22_960_0_C,5811,6.14307573e-05,105.17647058823529
office22_960_164_aout_C,5298,5.94288831e-05,95.89140271493213
office22_960_164_bout_C,4236,4.99735834e-05,76.66968325791855
office22_960_246_aout_C,7087,0.000104193365,128.2714932126697
office22_960_246_bout_C,5833,8.13705337e-05,105.57466063348416
office22_960_82_aout_C,4239,6.46791595e-05,76.72398190045249
office22_960_82_bout_C,5107,6.99770681e-05,92.43438914027149
office22_0_0_D,6038,7.93736544e-05,109.28506787330316
office22_0_164_aout_D,5298,4.92653999e-05,95.89140271493213
office22_0_164_bout_D,6319,6.95936396e-05,114.3710407239819
office22_0_246_aout_D,6576,7.80606788e-05,119.02262443438914
office22_0_246_bout_D,6403,9.94613292e-05,115.89140271493213
office22_0_82_aout_D,5792,8.30252029e-05,104.83257918552036
office22_0_82_bout_D,2982,3.24720058e-05,53.97285067873303
office22_360_0_D,2012,1.71433621e-05,36.41628959276018
office22_360_164_aout_D,1365,9.03371438e-06,24.705882352941178
office22_360_164_bout_D,2869,3.22058222e-05,51.92760180995475
office22_360_246_aout_D,3369,2.81251378e-05,60.977375565610856
office22_360_246_bout_D,2552,1.08382819e-05,46.19004524886878
office22_360_82_aout_D,3340,2.89507934e-05,60.452488687782804
office22_360_82_bout_D,1603,1.27125531e-05,29.013574660633484
office22_660_0_D,3376,1.71825122e-05,61.10407239819005
office22_660_164_aout_D,2818,3.18856073e-05,51.00452488687783
office22_660_164_bout_D,2357,3.72718023e-05,42.660633484162894
office22_660_246_aout_D,3768,2.93082758e-05,68.19909502262443
office22_660_246_bout_D,4029,3.61924685e-05,72.92307692307692
office22_660_82_aout_D,2086,1.41633755e-05,37.755656108597286
office22_660_82_bout_D,3177,2.21805003e-05,57.502262443438916
office22_960_0_D,4560,7.06059582e-05,82.53393665158372
office22_960_164_aout_D,4283,7.89569676e-05,77.52036199095022
office22_960_164_bout_D,4257,8.40387074e-05,77.0497737556561
office22_960_246_aout_D,4838,6.357854e-05,87.56561085972851
office22_960_246_bout_D,4058,4.64765653e-05,73.44796380090497
office22_960_82_aout_D,4193,9.61685364e-05,75.89140271493213
office22_960_82_bout_D,5733,0.000118781922,103.76470588235294
office22_0_0_E,4601,6.55883414e-05,83.27601809954751
office22_0_164_aout_E,4991,4.74619555e-05,90.33484162895928
office22_0_164_bout_E,3419,3.19611572e-05,61.88235294117647
office22_0_246_aout_E,4252,5.99389459e-05,76.95927601809954
office22_0_246_bout_E,4604,5.80528249e-05,83.33031674208145
office22_0_82_aout_E,5580,3.3137756e-05,100.99547511312217
office22_0_82_bout_E,4359,5.03493138e-05,78.89592760180996
office22_360_0_E,3974,4.37782219e-05,71.92760180995475
office22_360_164_aout_E,4334,2.84476191e-05,78.44343891402715
office22_360_164_bout_E,7210,7.81719136e-05,130.49773755656108
office22_360_246_aout_E,2950,3.60920676e-05,53.39366515837104
office22_360_246_bout_E,6476,7.43864948e-05,117.21266968325791
office22_360_82_aout_E,6699,6.39664067e-05,121.24886877828054
office22_360_82_bout_E,2045,4.15486757e-05,37.01357466063349
office22_660_0_E,5356,4.52415479e-05,96.94117647058823
office22_660_164_aout_E,5650,3.85565072e-05,102.26244343891403
office22_660_164_bout_E,7921,8.60507062e-05,143.36651583710406
office22_660_246_aout_E,4506,4.50204352e-05,81.55656108597285
office22_660_246_bout_E,5772,7.52370979e-05,104.47058823529412
office22_660_82_aout_E,4821,3.23681052e-05,87.2579185520362
office22_660_82_bout_E,4925,8.37627958e-05,89.14027149321267
office22_960_0_E,1646,8.12461622e-06,29.79185520361991
office22_960_164_aout_E,2728,1.87289515e-05,49.37556561085973
office22_960_164_bout_E,5356,4.87358084e-05,96.94117647058823
office22_960_246_aout_E,2716,2.52850932e-05,49.158371040723985
office22_960_246_bout_E,5883,9.51204784e-05,106.47963800904978
office22_960_82_aout_E,1364,1.84149158e-05,24.687782805429865
office22_960_82_bout_E,1584,1.21305184e-05,28.669683257918553
office1_0_0_A,4901,6.82045211e-05,148.5151515151515
office1_0_0_E,7570,5.89900992e-05,229.3939393939394
office1_0_41_aout_A,7542,4.46703052e-05,228.54545454545453
office1_0_41_aout_C,6492,8.18893313e-05,196.72727272727272
office1_0_41_bout_A,5853,7.17873918e-05,177.36363636363637
office1_0_41_bout_E,6646,3.98279662e-05,201.3939393939394
office1_0_82_aout_C,2914,2.22231229e-05,88.3030303030303
office1_0_82_aout_D,6493,5.92660508e-05,196.75757575757575
office1_0_82_aout_E,1393,9.38303037e-06,42.21212121212121
office1_0_82_bout_A,8085,8.67457566e-05,245.0
office1_0_82_bout_B,6717,5.64872535e-05,203.54545454545453
office1_0_82_bout_C,5675,4.10126304e-05,171.96969696969697
office1_0_82_bout_E,5787,4.88737132e-05,175.36363636363637
office1_0_123_aout_A,5800,5.99703999e-05,175.75757575757575
office1_0_123_aout_B,6746,3.04193509e-05,204.42424242424244
office1_0_123_aout_E,5317,6.10884235e-05,161.12121212121212
office1_0_123_bout_A,5811,7.23421981e-05,176.0909090909091
office1_0_123_bout_B,7371,7.65606601e-05,223.36363636363637
office1_0_123_bout_C,7234,7.03423793e-05,219.21212121212122
office1_0_123_bout_D,4619,3.90722998e-05,139.96969696969697
office1_0_123_bout_E,3231,1.09954353e-05,97.9090909090909
office1_0_164_bout_B,6712,3.47768218e-05,203.3939393939394
office1_0_205_aout_B,5669,9.96569652e-05,171.78787878787878
office1_0_205_bout_C,4817,4.5006178e-05,145.96969696969697
office1_0_205_bout_E,5841,5.33623315e-05,177.0
office1_0_246_aout_B,5301,0.000112329159,160.63636363636363
office1_0_246_aout_C,7578,7.73065331e-05,229.63636363636363
office1_660_0_B,1250,8.90682531e-06,37.878787878787875
office1_660_0_E,3813,7.65571385e-05,115.54545454545455
office1_660_41_aout_A,8354,7.65040168e-05,253.15151515151516
office1_660_41_aout_D,5070,3.76669741e-05,153.63636363636363
office1_660_41_aout_E,5972,7.83769574e-05,180.96969696969697
office1_660_41_bout_B,4419,2.66137904e-05,133.9090909090909
office1_660_41_bout_C,3535,5.0512961e-05,107.12121212121212
office1_660_82_aout_B,4290,1.33259282e-05,130.0
office1_660_82_bout_A,7621,4.19407515e-05,230.93939393939394
office1_660_82_bout_B,3959,9.98062933e-06,119.96969696969697
office1_660_82_bout_C,7417,4.07713778e-05,224.75757575757575
office1_660_82_bout_E,6218,6.26786205e-05,188.42424242424244
office1_660_123_aout_A,7694,9.20733582e-05,233.15151515151516
office1_660_123_aout_D,4158,3.96057767e-05,126.0
office1_660_123_aout_E,3722,6.60860387e-05,112.78787878787878
office1_660_123_bout_A,7549,0.000120291923,228.75757575757575
office1_660_123_bout_B,2244,3.89505549e-05,68.0
office1_660_123_bout_C,7392,7.19356831e-05,224.0
office1_660_164_aout_B,1869,2.81257435e-05,56.63636363636363
office1_660_164_aout_D,5203,5.8586309e-05,157.66666666666666
office1_660_164_aout_E,3185,4.4757453e-05,96.51515151515152
office1_660_164_bout_B,1974,1.80501283e-05,59.81818181818182
office1_660_205_aout_B,2118,1.74304478e-05,64.18181818181819
