casename,num_drop,volume[ml],RoI
office2_0_0,6739.4,6.660068648e-05,204.22424242424242
office2_0_164_aout,7865.4,6.301539470000001e-05,238.34545454545454
office2_0_164_bout,6049.8,6.179629858e-05,183.32727272727274
office2_0_246_aout,7934.4,5.024042400000001e-05,240.43636363636364
office2_0_246_bout,7662.0,8.246200959999999e-05,232.1818181818182
office2_0_82_aout,7225.2,6.304432571999999e-05,218.9454545454545
office2_0_82_bout,7594.6,6.851258224e-05,230.1393939393939
office2_360_0,7361.8,7.515465293999999e-05,223.0848484848485
office2_360_164_aout,6657.6,6.00424599e-05,201.74545454545455
office2_360_164_bout,6021.0,7.17848947e-05,182.45454545454547
office2_360_246_aout,6624.0,5.0875484622000004e-05,200.72727272727275
office2_360_246_bout,7619.0,8.73524724e-05,230.8787878787879
office2_360_82_aout,5027.6,3.913633338e-05,152.35151515151514
office2_360_82_bout,7356.6,4.840643286e-05,222.9272727272727
office2_660_0,6954.2,5.832547176e-05,210.7333333333333
office2_660_164_aout,7343.2,7.824865682e-05,222.52121212121216
office2_660_164_bout,4468.4,5.3797604685999996e-05,135.40606060606063
office2_660_246_aout,7815.4,7.540990991999999e-05,236.830303030303
office2_660_246_bout,5795.6,5.4261705379999996e-05,175.62424242424242
office2_660_82_aout,7009.0,6.740558738000001e-05,212.3939393939394
office2_660_82_bout,6693.2,4.6562607900000004e-05,202.8242424242424
office2_960_0,7525.4,7.515459542e-05,228.04242424242426
office2_960_164_aout,6564.0,6.794177124e-05,198.9090909090909
office2_960_164_bout,6232.4,8.544853902e-05,188.86060606060605
office2_960_246_aout,7157.0,0.00011309861148000001,216.87878787878785
office2_960_246_bout,7404.6,0.00011374826357999999,224.3818181818182
office2_960_82_aout,6880.0,7.615178401999999e-05,208.4848484848485
office2_960_82_bout,7262.8,8.639801533999998e-05,220.0848484848485
office15_0_0,5379.2,5.6668132299999996e-05,128.07619047619045
office15_0_164_aout,6066.0,6.769946119999999e-05,144.42857142857142
office15_0_164_bout,6267.2,7.319234142e-05,149.21904761904761
office15_0_246_aout,7157.6,8.817198098e-05,170.4190476190476
office15_0_246_bout,5739.2,5.9191283740000004e-05,136.64761904761903
office15_0_82_aout,6140.6,7.29536689e-05,146.20476190476194
office15_0_82_bout,5641.2,6.260126026000001e-05,134.31428571428575
office15_360_0,5276.8,4.7184231234e-05,125.63809523809523
office15_360_164_aout,6031.4,5.502817757e-05,143.60476190476192
office15_360_164_bout,5009.2,5.8074843581999997e-05,119.26666666666665
office15_360_246_aout,6041.8,5.0813564659999994e-05,143.85238095238094
office15_360_246_bout,5426.2,7.4619750684e-05,129.1952380952381
office15_360_82_aout,6442.2,5.5302671839999994e-05,153.38571428571427
office15_360_82_bout,5216.0,4.927073858e-05,124.19047619047619
office15_660_0,6233.6,6.135473795799999e-05,148.4190476190476
office15_660_164_aout,6647.6,5.956604728e-05,158.27619047619046
office15_660_164_bout,5726.2,5.1653903860000004e-05,136.33809523809526
office15_660_246_aout,6464.0,6.857044783999999e-05,153.90476190476193
office15_660_246_bout,6285.6,7.575369244e-05,149.65714285714284
office15_660_82_aout,6169.4,6.431522666e-05,146.8904761904762
office15_660_82_bout,6186.2,6.125017642e-05,147.2904761904762
office15_960_0,6298.4,7.898910201999999e-05,149.96190476190478
office15_960_164_aout,6450.0,5.763416086e-05,153.57142857142858
office15_960_164_bout,6516.0,8.318587142e-05,155.14285714285717
office15_960_246_aout,7014.6,7.880048292e-05,167.0142857142857
office15_960_246_bout,6415.0,7.05520331e-05,152.73809523809524
office15_960_82_aout,6197.8,7.562148706e-05,147.56666666666666
office15_960_82_bout,6542.8,6.280843226e-05,155.78095238095239
office1_0_0,7337.2,6.468908466e-05,222.33939393939394
office1_0_123_aout,7207.2,6.95717543e-05,218.4
office1_0_123_bout,6642.8,6.426573452e-05,201.2969696969697
office1_0_164_aout,7249.8,8.044484348e-05,219.6909090909091
office1_0_164_bout,7328.0,5.658369044e-05,222.0606060606061
office1_0_205_aout,7809.8,7.631864203999999e-05,236.66060606060606
office1_0_205_bout,7306.4,7.08196254e-05,221.40606060606063
office1_0_246_aout,7282.8,7.225241355999999e-05,220.69090909090906
office1_0_246_bout,6995.8,6.863625968000001e-05,211.9939393939394
office1_0_41_aout,7484.0,5.967391296e-05,226.7878787878788
office1_0_41_bout,7420.4,6.617007674000001e-05,224.86060606060605
office1_0_82_aout,6227.6,5.786540096e-05,188.71515151515152
office1_0_82_bout,6997.0,6.716843494e-05,212.03030303030306
office1_660_0,5771.0,5.916490590200001e-05,174.87878787878788
office1_660_123_aout,5253.4,6.585172346000001e-05,159.1939393939394
office1_660_123_bout,6213.2,6.2414406352e-05,188.27878787878788
office1_660_164_aout,5221.6,5.2025354299999994e-05,158.23030303030302
office1_660_164_bout,5593.8,6.161168237999999e-05,169.5090909090909
office1_660_205_aout,6176.8,6.0447195939999996e-05,187.1757575757576
office1_660_205_bout,5804.8,5.8576764148000006e-05,175.9030303030303
office1_660_246_aout,5693.4,6.56280623e-05,172.52727272727273
office1_660_246_bout,5715.6,6.311476356e-05,173.2
office1_660_41_aout,6365.2,6.576078011999999e-05,192.88484848484848
office1_660_41_bout,5928.6,4.5624914859999994e-05,179.65454545454546
office1_660_82_aout,4905.4,3.7055400400000004e-05,148.64848484848486
office1_660_82_bout,7294.0,5.408830528e-05,221.030303030303
office1_960_0,6207.8,5.34197632e-05,188.1151515151515
office1_960_123_aout,7184.6,8.990464188e-05,217.7151515151515
office1_960_123_bout,6445.6,9.252037484000001e-05,195.3212121212121
office1_960_164_aout,5203.0,4.913217669999999e-05,157.66666666666669
office1_960_164_bout,5640.6,6.26001925e-05,170.92727272727274
office1_960_205_aout,5837.2,4.899838314e-05,176.8848484848485
office1_960_205_bout,5522.4,5.6429986039999994e-05,167.34545454545454
office1_960_246_aout,6469.8,5.9132829479999995e-05,196.05454545454546
office1_960_246_bout,7235.0,9.0113217458e-05,219.24242424242425
office1_960_41_aout,5395.4,6.868280422600001e-05,163.49696969696967
office1_960_41_bout,7935.4,8.048398818e-05,240.46666666666664
office1_960_82_aout,6631.0,6.626160176e-05,200.93939393939394
office1_960_82_bout,6454.6,8.276984414e-05,195.5939393939394
office22_0_0,5649.6,6.291146274000001e-05,102.25520361990951
office22_0_164_aout,5749.0,4.11475874e-05,104.05429864253392
office22_0_164_bout,7098.2,6.973984194000001e-05,128.47420814479636
office22_0_246_aout,6008.4,5.9869221859999995e-05,108.74932126696834
office22_0_246_bout,7049.4,6.48940782e-05,127.59095022624433
