A new study created in RDB with name: Poly_Ridge_9332
Trial 11 finished with value: 0.5957890036499343 and parameters: {'n_components': 6, 'degree': 5, 'alpha': 0.00028203272452849605, 'max_iter': 81116}. Best is trial 11 with value: 0.5957890036499343.
Trial 1 finished with value: 0.6934004933756912 and parameters: {'n_components': 11, 'degree': 1, 'alpha': 0.00024834557732851406, 'max_iter': 96439}. Best is trial 1 with value: 0.6934004933756912.
Trial 12 finished with value: 0.6290949833018347 and parameters: {'n_components': 7, 'degree': 5, 'alpha': 0.30284964955280735, 'max_iter': 40642}. Best is trial 8 with value: 0.7348859297341805.
Trial 17 finished with value: 0.440600655037312 and parameters: {'n_components': 10, 'degree': 1, 'alpha': 0.051505795580806514, 'max_iter': 3539}. Best is trial 8 with value: 0.7348859297341805.
Trial 13 finished with value: 0.71558252401979 and parameters: {'n_components': 3, 'degree': 4, 'alpha': 0.014344902459152837, 'max_iter': 15079}. Best is trial 9 with value: 0.7976164295515675.
Trial 9 finished with value: 0.7976164295515675 and parameters: {'n_components': 9, 'degree': 3, 'alpha': 6.883308015103205, 'max_iter': 85572}. Best is trial 9 with value: 0.7976164295515675.
Trial 8 finished with value: 0.7348859297341805 and parameters: {'n_components': 5, 'degree': 3, 'alpha': 0.0001377626750596726, 'max_iter': 99198}. Best is trial 9 with value: 0.7976164295515675.
Trial 3 finished with value: 0.04377467120320969 and parameters: {'n_components': 1, 'degree': 1, 'alpha': 2.598100248773188, 'max_iter': 78585}. Best is trial 9 with value: 0.7976164295515675.
Trial 20 finished with value: 0.7615476800993781 and parameters: {'n_components': 7, 'degree': 3, 'alpha': 0.00200476282719247, 'max_iter': 56904}. Best is trial 9 with value: 0.7976164295515675.
Trial 0 finished with value: 0.7831986033285828 and parameters: {'n_components': 9, 'degree': 3, 'alpha': 0.0007154661113771603, 'max_iter': 68949}. Best is trial 9 with value: 0.7976164295515675.
Trial 10 finished with value: 0.7645851217652454 and parameters: {'n_components': 11, 'degree': 3, 'alpha': 0.0017232330023900838, 'max_iter': 65397}. Best is trial 9 with value: 0.7976164295515675.
Trial 16 finished with value: 0.35394841553166667 and parameters: {'n_components': 6, 'degree': 1, 'alpha': 0.031368422865552435, 'max_iter': 53861}. Best is trial 9 with value: 0.7976164295515675.
