0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9402.2,9595.2,9532.0,9362.2,9528.8,9221.2,9282.4,8549.4,8811.2,8890.0,8581.4,8509.6,8281.8,9110.0,8648.8,8052.8,8828.6,8550.6,7170.6,8849.0,8253.0,9323.2,9579.0,9286.6,8993.4,9082.6,9239.4,9210.4
8625.8,8661.2,8689.4,8605.4,8589.2,8592.4,8062.2,7020.0,7440.2,7836.2,6994.2,7919.6,7234.4,7737.8,7513.8,6423.0,7595.4,7426.6,6216.2,8243.4,6513.6,8536.6,8790.6,8513.4,8109.0,8164.8,8279.2,8353.6
6956.4,7926.0,7579.0,7709.0,7943.0,7738.0,6777.6,5638.6,6036.2,6797.0,5785.6,6676.8,5858.8,6609.2,6087.8,5695.8,6500.2,6365.2,5505.6,7332.0,6037.6,7836.8,7621.0,7581.4,6907.8,6711.2,7243.2,7470.2
6216.0,7249.0,6366.6,7314.8,7246.8,7347.8,6295.0,5324.6,5457.4,5918.2,5190.2,5645.6,5325.2,5590.4,5140.0,5308.0,5792.2,5868.2,5041.4,6360.4,5448.2,6972.6,6775.6,6775.8,5738.2,6090.8,5978.8,6998.2
6017.8,6616.2,5838.8,6874.8,6882.4,6952.8,6054.0,4734.2,4894.8,5580.8,4931.8,5192.2,4658.8,5245.0,4232.2,4710.6,5138.4,5399.8,4771.0,5551.4,4945.0,6594.6,6328.8,6332.6,5342.2,5793.6,5436.4,6413.0
5705.6,6113.6,5698.0,6455.2,6527.4,6715.0,5816.2,4364.2,4675.8,5264.6,4712.4,4846.6,4200.8,4815.0,4030.2,4442.0,4701.2,5053.6,4559.6,5139.2,4468.4,6183.0,5829.4,6143.8,5006.4,5448.2,5097.8,6029.8
5455.6,5753.4,5543.0,6248.6,6158.8,6374.6,5541.2,4094.0,4504.4,5100.8,4556.4,4532.2,3985.2,4599.4,3845.8,4349.6,4418.4,4955.4,4394.6,4768.2,4303.2,6014.8,5468.4,6135.0,4787.0,5315.6,4721.8,5749.2
5124.8,5493.0,5396.4,6109.0,5990.2,6272.4,5308.4,3958.4,4361.6,5060.0,4590.2,4438.0,3849.2,4496.8,3706.6,4215.0,4191.0,4876.6,4179.2,4425.6,4245.0,5715.0,5207.2,6068.6,4530.0,5191.4,4530.0,5644.0
4927.8,5398.4,5202.8,5879.8,5785.0,6180.8,5131.8,3876.4,4220.0,5032.6,4450.2,4338.6,3792.4,4414.2,3573.2,4186.4,3891.6,4758.2,4030.2,4086.4,4150.2,5506.0,5031.2,5952.2,4322.0,5147.6,4385.4,5594.4
4782.6,5233.4,5076.4,5732.4,5730.0,6069.4,4752.2,3837.8,4127.4,4902.2,4383.4,4180.4,3736.6,4232.8,3434.4,4100.4,3732.0,4601.6,4004.6,3809.0,3981.0,5342.4,4864.0,5850.4,4116.4,5073.2,4244.0,5489.0
4678.8,5113.0,5073.2,5561.2,5613.0,6049.4,4674.2,3747.8,4055.2,4757.2,4323.4,4064.6,3680.8,4172.0,3347.8,4071.8,3669.4,4464.6,3958.2,3618.8,3892.0,5244.6,4914.6,5664.6,3948.2,4964.0,4162.8,5375.8
4630.6,5011.4,4986.8,5451.4,5552.6,5963.0,4619.2,3652.2,3964.2,4659.8,4264.6,3980.2,3591.4,4105.2,3245.0,4080.4,3594.2,4379.8,3918.8,3480.8,3824.6,5147.2,4827.8,5418.8,3795.8,4796.4,4050.6,5293.6
4550.0,4946.6,4896.2,5349.8,5523.4,5947.0,4581.2,3585.6,3906.6,4574.2,4169.6,3888.0,3451.4,4032.4,3152.0,4081.8,3569.6,4249.4,3873.6,3326.8,3773.8,5083.6,4712.8,5209.4,3686.6,4671.6,3939.6,5229.2
4477.6,4889.2,4803.6,5260.6,5457.8,5887.2,4551.6,3536.2,3807.2,4493.4,4079.4,3766.6,3378.4,3959.6,3108.0,4041.2,3567.0,4121.8,3809.2,3255.4,3721.0,4996.6,4642.8,5073.0,3599.6,4572.2,3835.2,5123.4
4451.6,4885.6,4760.0,5187.2,5384.2,5846.2,4493.6,3496.8,3747.6,4381.8,4008.4,3648.6,3310.2,3885.6,3075.4,4016.8,3545.2,3979.0,3746.2,3183.2,3682.0,4881.2,4634.6,4883.4,3506.2,4482.8,3757.6,5030.4
4417.2,4820.0,4735.2,5083.4,5293.8,5764.8,4473.8,3451.0,3695.4,4279.0,3987.0,3543.0,3229.8,3831.0,2988.4,3962.0,3522.8,3852.8,3683.0,3158.6,3640.4,4773.0,4576.0,4708.4,3400.4,4445.0,3714.0,4948.2
4389.8,4695.6,4701.4,4961.2,5226.8,5691.4,4448.2,3414.8,3645.0,4207.2,3934.6,3488.4,3168.8,3765.8,3013.4,3923.4,3511.4,3770.8,3619.4,3111.4,3628.4,4691.0,4584.2,4552.2,3262.8,4411.0,3677.2,4821.0
4388.2,4615.0,4667.2,4876.2,5146.8,5630.6,4423.0,3356.0,3603.6,4171.4,3898.0,3419.2,3100.8,3727.8,2941.8,3885.2,3466.6,3709.6,3606.4,2987.0,3591.2,4622.8,4535.0,4463.0,3119.0,4385.8,3646.0,4704.6
4360.4,4643.8,4637.2,4722.0,5095.6,5574.6,4411.0,3320.2,3580.4,4126.6,3836.4,3383.8,3041.0,3688.6,2873.4,3828.2,3453.6,3649.2,3600.4,2908.4,3554.4,4529.6,4477.6,4377.8,3031.2,4255.6,3633.2,4593.8
4325.2,4590.2,4609.4,4611.0,5107.0,5519.6,4354.0,3274.0,3562.2,4080.8,3764.6,3323.8,2998.0,3672.4,2806.8,3772.4,3462.4,3578.0,3562.0,2859.0,3510.0,4468.6,4411.6,4291.8,2918.8,4172.0,3601.4,4448.6
4318.0,4554.0,4592.2,4497.8,5108.8,5431.8,4250.6,3232.2,3539.4,4013.8,3668.8,3244.6,2968.2,3668.0,2758.4,3698.2,3480.6,3527.0,3555.6,2831.2,3451.6,4407.2,4357.4,4237.4,2781.4,4086.4,3565.2,4299.4
4267.6,4477.8,4562.2,4448.4,5102.8,5340.0,4172.2,3204.2,3528.2,3937.8,3616.6,3157.2,2938.2,3676.2,2710.0,3648.8,3507.0,3493.4,3554.0,2811.4,3428.4,4316.8,4205.2,4173.4,2694.4,3992.8,3527.4,4179.6
4237.0,4403.8,4527.0,4390.0,5068.8,5252.6,4137.8,3143.8,3521.6,3870.0,3569.0,3069.6,2912.0,3668.6,2661.4,3602.6,3542.2,3506.2,3547.2,2786.8,3385.8,4214.6,4117.8,4100.2,2587.6,3943.2,3520.6,4082.8
4215.0,4345.0,4494.2,4351.4,5038.2,5171.8,4112.6,3092.4,3497.2,3824.8,3503.8,2989.6,2887.0,3660.6,2627.4,3601.6,3578.2,3488.8,3522.4,2759.6,3349.8,4151.6,4084.4,4037.6,2511.0,3923.6,3484.4,4030.0
4211.4,4295.8,4451.8,4320.4,4989.2,5062.4,4090.4,3058.0,3471.8,3770.8,3418.2,2911.2,2853.2,3645.2,2599.8,3533.4,3570.6,3470.0,3507.8,2721.6,3313.8,4100.0,4029.6,3964.4,2445.6,3922.6,3474.8,3987.4
4212.0,4234.4,4413.0,4269.0,4911.8,4952.0,4044.0,3033.0,3444.6,3713.0,3359.6,2817.8,2823.4,3619.6,2554.6,3481.6,3562.4,3445.2,3481.0,2682.0,3282.4,4060.2,3991.2,3885.8,2402.4,3917.4,3472.6,3928.6
4194.8,4182.6,4385.0,4230.4,4829.8,4856.2,4009.0,2991.8,3448.6,3664.8,3299.4,2737.2,2802.8,3609.8,2538.2,3431.4,3550.2,3410.8,3398.8,2644.8,3241.6,3988.8,3956.2,3786.0,2365.6,3895.4,3468.2,3861.0
4179.8,4144.0,4352.2,4187.2,4760.0,4778.4,3986.2,2959.0,3421.8,3626.6,3263.0,2679.2,2782.4,3611.0,2491.2,3384.6,3520.4,3359.8,3360.6,2617.0,3195.8,3906.8,3927.2,3699.2,2331.4,3853.4,3438.8,3791.4
4157.6,4139.6,4310.0,4133.8,4659.0,4675.0,3956.0,2931.8,3413.4,3605.8,3217.6,2635.6,2761.6,3619.0,2458.6,3303.8,3511.4,3297.0,3341.8,2555.2,3168.0,3833.0,3864.0,3604.6,2258.4,3810.8,3420.0,3712.4
4138.6,4158.6,4248.8,4075.8,4587.4,4554.6,3901.0,2899.4,3394.4,3582.2,3125.8,2567.2,2744.4,3630.6,2443.4,3235.6,3499.0,3225.6,3333.2,2514.2,3143.2,3755.4,3770.6,3525.8,2201.8,3745.8,3403.0,3653.8
4086.6,4160.6,4200.4,4022.4,4512.4,4468.8,3830.8,2875.0,3345.2,3544.2,3042.6,2500.6,2734.8,3635.2,2418.2,3187.8,3490.0,3166.0,3320.4,2464.2,3111.4,3687.8,3695.4,3476.6,2160.8,3674.2,3403.6,3578.6
4049.4,4163.2,4150.4,3986.0,4430.6,4417.4,3798.6,2861.4,3305.4,3509.4,2965.4,2462.0,2723.2,3640.6,2361.8,3146.8,3463.8,3114.0,3303.0,2430.8,3081.0,3615.4,3603.2,3435.6,2116.6,3612.8,3380.6,3513.4
4032.8,4168.8,4111.6,3934.0,4368.6,4335.8,3761.0,2869.4,3265.4,3476.4,2907.6,2386.8,2716.8,3651.4,2333.2,3105.6,3416.8,3083.4,3286.0,2396.0,3060.2,3557.2,3528.0,3385.2,2072.0,3557.6,3380.2,3458.6
3996.8,4165.4,4089.2,3890.4,4330.8,4249.4,3720.8,2879.8,3249.0,3439.4,2872.2,2343.0,2700.2,3653.2,2320.0,3070.2,3364.0,3055.8,3282.8,2350.2,3028.4,3490.0,3490.6,3345.8,2023.6,3509.4,3350.8,3398.8
3966.2,4158.2,4056.2,3850.0,4297.6,4145.0,3688.8,2876.8,3221.8,3405.6,2828.8,2301.4,2686.8,3646.6,2305.0,3030.2,3324.0,3043.2,3293.6,2329.2,3007.8,3454.8,3482.4,3281.2,2006.2,3478.0,3361.8,3371.8
3937.0,4120.4,4048.0,3801.2,4268.6,4084.8,3662.0,2857.4,3193.2,3381.8,2798.6,2267.0,2679.8,3641.6,2271.6,2991.4,3260.4,3030.0,3304.6,2301.2,3009.2,3407.4,3471.0,3220.0,1984.4,3432.6,3356.0,3340.4
3901.4,4110.0,4015.8,3762.4,4227.4,3997.8,3650.8,2844.6,3168.8,3368.4,2769.0,2241.2,2674.0,3632.6,2238.8,2956.6,3234.0,2998.0,3324.8,2284.8,3006.0,3359.8,3459.2,3146.0,1983.6,3378.2,3353.6,3321.8
3870.2,4089.4,3991.6,3733.2,4206.8,3909.6,3626.4,2842.4,3139.8,3365.2,2750.0,2220.4,2657.0,3608.8,2200.0,2914.6,3233.2,2982.4,3324.0,2255.4,2989.2,3332.4,3448.2,3105.8,1954.6,3354.2,3343.0,3309.0
3843.8,4057.4,3966.2,3702.0,4184.0,3835.2,3611.6,2830.0,3116.2,3355.6,2741.6,2191.8,2631.6,3573.4,2160.8,2866.6,3221.6,2989.0,3321.8,2244.8,2957.2,3295.6,3446.8,3084.2,1930.4,3325.0,3357.8,3292.2
