0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9254.0,9233.0,9159.4,9140.4,8865.8,9315.0,9198.0,9114.0,8888.8,8663.4,8829.6,8740.4,8918.6,9135.0,8471.6,9192.0,8778.6,8999.0,8761.2,9030.0,8821.8,9192.6,9155.6,8568.8,8850.6,8844.6,8957.6,8923.2
8672.6,8700.0,8698.8,8619.2,8531.6,8571.4,8752.8,8545.2,8290.0,8359.2,8254.4,8251.2,7919.2,8540.2,7528.2,8823.8,8241.4,8529.2,8255.2,8730.2,8179.0,8705.0,8359.8,8629.0,7852.8,8451.0,7147.8,8545.6
8312.0,7960.6,8127.0,8084.6,8111.0,8292.2,7419.6,7973.0,7696.2,7506.6,7134.2,7722.6,7683.8,8205.6,6650.4,8121.2,7860.0,8193.2,7708.6,8242.8,7448.4,6865.2,7433.0,8204.4,6878.8,7866.8,6776.0,6710.8
8237.4,7954.2,7867.2,7842.4,7701.4,8033.8,7457.0,7394.2,7650.2,6945.6,6931.0,6503.4,6639.8,7995.0,6168.2,6980.2,7257.6,7805.0,6744.4,8070.8,7062.6,6569.8,7025.6,7003.4,6469.6,7222.8,5513.4,6032.0
8144.2,7799.6,7528.4,7546.2,7560.6,7686.8,7557.0,6439.6,5555.2,6911.8,6856.2,6195.8,4769.0,7339.6,5935.0,5048.4,5215.8,7374.6,6245.6,6894.6,6885.6,6335.4,6520.8,7047.0,5891.4,6881.6,5084.2,5170.2
8089.2,7897.0,7395.2,6593.0,7602.2,6603.6,6759.8,5955.0,4260.2,6179.2,6847.6,5643.2,4735.2,6284.2,5829.4,4877.2,4639.8,6935.4,4972.2,6740.4,6810.2,6264.8,6178.0,6375.8,4806.2,7012.6,5134.2,4998.2
8015.0,7726.4,7298.4,6643.4,7135.8,6407.6,6576.6,5813.0,3583.4,5905.8,6599.0,5336.8,4699.6,5304.0,4598.4,4345.2,3557.8,5551.6,4824.8,5959.8,6701.4,6309.6,4840.0,6202.0,4800.2,6793.4,4754.2,4722.6
7981.6,7270.8,7039.8,6541.8,7037.0,6715.2,5912.4,5893.8,3460.8,5265.0,6225.0,5127.2,4398.6,5028.0,3632.2,3426.8,3189.0,5258.8,3888.8,5869.2,6624.2,6213.4,4565.6,5890.4,4659.0,6785.6,4602.2,3724.4
7950.6,7011.4,7066.6,6612.6,6902.6,6375.2,5062.4,5738.6,3264.4,4589.4,5934.8,5109.2,3654.6,3814.0,3495.0,2956.4,2812.6,5213.0,3430.6,5570.2,6565.0,6143.8,4513.4,5714.8,4423.8,6834.2,4498.2,3661.6
