0_0,0_123_aout,0_123_bout,0_164_aout,0_164_bout,0_205_aout,0_205_bout,0_246_aout,0_246_bout,0_41_aout,0_41_bout,0_82_aout,0_82_bout,660_0,660_123_aout,660_123_bout,660_164_aout,660_164_bout,660_205_aout,660_205_bout,660_246_aout,660_246_bout,660_41_aout,660_41_bout,660_82_aout,660_82_bout,960_0,960_123_aout,960_123_bout,960_164_aout,960_164_bout,960_205_aout,960_205_bout,960_246_aout,960_246_bout,960_41_aout,960_41_bout,960_82_aout,960_82_bout
5389.2,3775.4,4413.0,4234.0,4543.4,4578.0,3980.6,5097.8,4073.8,4324.0,4942.8,5209.2,5264.0,3167.0,2371.6,3068.4,2264.6,2796.6,2793.8,2894.0,3333.2,3226.4,3078.6,1458.2,1156.0,3196.6,2195.8,2969.2,3238.4,1466.6,1964.2,1751.2,1378.0,2084.8,2794.4,739.2,3673.2,1398.8,2939.6
5290.2,3789.4,4190.6,4219.2,4506.4,4574.2,3968.8,5061.2,4057.8,4330.0,4929.6,5208.0,5259.8,2993.2,2464.4,3080.8,1845.4,2733.4,2597.6,2908.2,3326.2,3231.8,3063.0,1440.6,1155.0,3204.2,2243.4,2888.0,3202.8,1441.6,1952.4,1771.4,1360.6,2193.6,2806.0,738.8,3653.0,1405.0,2985.8
5172.4,3814.8,4096.4,4164.2,4500.6,4564.8,3972.6,5030.6,4046.8,4320.4,4922.4,5197.0,5286.8,2669.6,2481.4,3034.6,1727.6,2712.4,2314.2,2929.2,3306.0,3223.2,3052.6,1341.4,1148.0,3180.6,2370.2,2825.8,2536.8,1380.4,1924.6,1788.4,1323.0,2363.6,2850.0,738.8,3798.0,1408.4,3003.8
4920.6,3849.6,4019.2,4109.6,4499.4,4572.4,3978.0,5009.2,3967.6,4298.0,4869.8,5198.2,5260.0,2465.2,2486.0,2997.6,1591.2,2675.6,1985.0,2935.2,3283.8,3176.0,3041.4,1313.6,1162.4,3190.8,2204.8,2785.0,2465.0,1347.0,1958.8,1812.4,1278.4,2414.8,2867.8,729.2,3917.2,1424.6,3081.0
4930.4,3839.8,3992.6,4097.4,4502.2,4586.8,3993.4,4963.8,3955.0,4270.8,4868.8,5195.4,5283.8,2323.2,2484.6,2942.0,1497.6,2651.0,1928.6,2954.8,3273.0,3039.6,3036.4,1273.6,1187.0,3186.6,2216.0,2791.4,2523.8,1320.8,1958.8,1836.4,1263.0,2399.8,2939.0,715.6,3921.8,1425.0,3163.8
4990.2,3824.0,4003.8,4086.2,4507.6,4598.6,4019.6,4925.4,3938.6,4263.8,4867.2,5183.4,5285.4,2280.4,2594.4,2860.4,1466.6,2613.0,1592.2,2972.4,3272.0,3021.2,3024.8,1256.6,1214.6,3178.4,2168.6,2805.8,2837.2,1253.8,2014.8,1853.8,1259.0,2337.8,3078.4,719.4,4018.4,1441.0,3233.2
5051.6,3813.8,3995.2,4073.6,4534.8,4605.6,4034.4,4886.6,3914.2,4261.0,4848.2,5164.4,5270.2,2265.2,2603.0,2750.4,1418.2,2533.4,1434.4,2914.6,3252.0,2964.6,3022.4,1246.4,1248.4,3163.8,2181.8,2824.6,2820.4,1219.0,2023.4,1904.0,1282.6,2273.8,3100.6,721.0,4059.0,1444.2,3290.6
5056.0,3793.4,3992.6,4033.8,4549.4,4611.8,4030.8,4876.2,3904.2,4253.8,4873.8,5152.4,5262.8,2253.4,2604.2,2635.4,1337.0,2479.4,1402.0,2858.8,3161.8,2259.6,3004.6,1236.8,1229.4,2927.8,2208.8,2828.6,2801.4,1220.6,2009.2,1922.8,1284.2,2184.8,3141.0,721.6,4043.6,1432.8,3329.0
4993.4,3738.8,3987.4,4028.0,4558.4,4657.2,3973.6,4759.0,3891.0,4241.2,4855.0,5140.2,5256.8,2183.6,2584.0,2592.0,1304.0,2378.4,1390.2,2861.6,3127.0,1944.8,2987.0,1225.2,1221.6,2906.4,2064.2,2835.8,2787.8,1219.8,2018.6,1939.6,1282.0,2200.6,3105.8,718.6,4041.4,1420.2,3322.0
4908.0,3685.4,3963.2,4021.2,4561.8,4672.6,3911.6,4737.4,3863.6,4206.4,4836.2,5129.4,5241.0,2157.8,2570.8,2545.8,1307.4,2327.0,1382.2,2864.4,3106.4,1895.8,2958.2,1158.8,1238.8,2822.0,2026.4,2835.2,2698.2,1290.8,1996.2,1948.8,1286.2,2244.0,2988.4,719.8,4024.0,1379.8,3276.4
4809.0,3630.4,3944.2,4000.8,4566.6,4664.8,3889.8,4712.4,3828.4,4173.8,4795.8,5116.6,5229.4,2086.2,2563.4,2519.4,1348.2,2262.8,1387.4,2865.4,3083.2,1808.2,2928.8,1089.2,1250.6,2828.0,2009.0,2812.8,2643.8,1292.8,1933.6,1970.6,1258.2,2282.2,2880.8,723.4,3950.6,1364.6,3266.2
4672.2,3610.2,3953.2,3996.0,4572.4,4649.0,3863.6,4695.2,3895.0,4148.0,4777.0,5105.0,5204.6,2018.6,2523.0,2483.6,1345.4,2197.0,1386.0,2863.0,3067.8,1669.4,2912.0,1076.0,1264.0,2897.8,1994.4,2804.4,2606.0,1295.0,1912.2,1984.8,1210.2,2233.6,2764.2,738.2,3939.8,1350.6,3254.0
4597.8,3586.4,3979.4,3985.4,4573.4,4646.0,3847.0,4688.4,3906.6,4110.0,4734.2,5104.4,5182.4,1941.4,2509.6,2466.4,1340.8,2133.8,1391.2,2816.6,3043.6,1614.4,2865.4,1074.6,1231.0,2951.4,1975.2,2793.4,2403.2,1296.2,1902.2,1997.8,1189.4,2326.4,2794.6,745.2,3923.6,1302.2,3256.8
4555.2,3518.6,3927.0,3856.8,4564.8,4641.0,3828.6,4644.2,3924.4,4078.8,4670.6,5104.6,5167.2,1890.6,2478.2,2471.0,1356.0,2115.8,1390.2,2681.2,3043.6,1544.0,2794.2,1071.8,1222.8,2962.8,1969.2,2779.8,2264.4,1303.0,1873.6,2035.4,1139.8,2398.4,2805.4,757.4,3893.4,1250.4,3316.2
4499.6,3438.2,3951.4,3840.0,4584.6,4631.0,3777.6,4620.6,3937.2,4071.0,4598.8,5101.0,5123.4,1822.0,2431.4,2462.0,1390.4,2112.4,1392.2,2679.6,3038.4,1448.6,2739.0,1066.0,1218.2,3010.2,1954.0,2794.8,2182.0,1317.0,1820.8,2058.8,1117.6,2440.4,2784.4,789.6,3854.0,1147.4,3345.0
4455.8,3372.2,4092.2,3666.2,4578.6,4611.0,3760.6,4602.0,3932.4,4052.8,4568.0,5091.6,5108.8,1670.6,2413.2,2459.6,1422.0,2080.8,1375.2,2687.4,3035.2,1418.6,2716.2,1053.6,1194.0,3017.8,1925.6,2925.6,2142.2,1362.6,1821.4,2079.8,1095.4,2479.8,2789.2,826.6,3834.6,1128.6,3354.2
4419.8,3330.4,4141.0,3668.2,4568.0,4600.6,3734.6,4588.6,3912.2,4047.6,4543.4,5073.0,5024.2,1617.2,2405.0,2417.8,1455.0,2085.4,1376.8,2701.0,3025.0,1397.4,2678.0,1036.6,1193.0,3028.6,1916.6,2991.2,2091.4,1361.0,1821.2,2092.8,1079.2,2523.6,2766.8,851.2,3829.2,1109.6,3347.0
4349.8,3299.0,4176.6,3677.6,4541.4,4607.0,3704.4,4581.0,3904.2,4050.8,4467.0,5059.2,5001.6,1528.0,2377.2,2411.6,1468.8,2086.6,1372.2,2702.0,3013.8,1390.6,2584.0,1008.4,1180.0,3044.6,1881.2,2995.2,2047.0,1333.2,1858.2,2107.0,1108.8,2550.6,2758.6,869.6,3661.6,1086.6,3341.4
4261.2,3223.2,4266.0,3667.6,4536.2,4603.2,3580.2,4574.8,3904.4,4049.8,4437.8,5036.8,5017.6,1489.6,2390.2,2429.6,1475.0,2062.4,1379.6,2687.0,2988.8,1384.2,2533.8,977.8,1159.6,3060.0,1857.4,3013.4,2032.6,1329.6,1886.8,2119.0,1167.6,2544.8,2739.2,897.0,3653.0,1016.2,3355.8
4209.4,3209.8,4254.0,3635.0,4518.8,4607.2,3570.8,4577.6,3905.4,4071.0,4410.0,5024.2,5029.8,1446.2,2401.4,2444.0,1493.0,2027.6,1382.2,2667.6,2988.4,1379.8,2512.4,955.4,1152.0,3059.0,1859.6,3025.6,2000.8,1348.8,1912.4,2133.8,1192.6,2581.0,2715.8,910.8,3603.2,976.0,3394.4
4190.0,3214.0,4233.2,3632.2,4516.4,4602.8,3543.2,4581.4,3823.6,4062.8,4389.6,5004.0,5032.0,1406.6,2399.2,2575.0,1494.4,1998.0,1377.0,2650.4,2986.2,1366.8,2468.4,901.8,1127.2,3028.8,1887.2,3093.6,1992.4,1351.0,1921.0,2131.6,1210.2,2638.4,2665.6,943.0,3528.0,976.6,3467.0
4194.4,3211.6,4230.6,3627.8,4501.6,4600.6,3523.6,4580.2,3813.4,4042.0,4380.0,4964.8,5022.8,1389.0,2382.8,2590.6,1445.8,1976.0,1371.2,2668.6,2982.6,1357.4,2417.4,886.0,1092.0,3029.2,1923.6,3141.0,1983.2,1343.8,1912.4,2121.0,1202.6,2673.8,2521.4,959.8,3413.2,932.4,3518.6
4176.8,3209.4,4223.4,3620.6,4508.4,4609.8,3501.4,4574.6,3788.6,4070.4,4368.0,4925.2,5004.8,1365.8,2353.0,2585.0,1342.6,1937.8,1365.2,2656.6,2984.0,1349.6,2384.2,871.2,1095.8,3026.6,1967.0,3137.0,1948.8,1336.6,1904.4,2110.0,1200.2,2675.8,2511.0,1013.8,3413.2,914.6,3546.2
4164.6,3234.6,4218.2,3555.0,4499.6,4681.8,3500.2,4569.8,3764.8,4167.0,4367.4,4884.0,5001.8,1349.0,2386.4,2525.4,1297.6,1923.4,1361.2,2623.8,3005.4,1339.0,2334.8,855.4,1101.0,3010.2,2017.4,3131.8,1882.0,1361.2,1904.0,2106.8,1220.2,2702.8,2463.0,1018.6,3421.6,893.8,3579.2
4154.8,3223.4,4227.6,3517.0,4486.4,4744.2,3498.0,4562.0,3758.4,4250.4,4381.4,4840.2,5008.8,1332.0,2397.4,2551.0,1259.0,1922.6,1371.0,2601.2,2996.2,1281.2,2281.0,846.2,1095.6,2986.4,2110.2,3089.0,1868.0,1341.6,1888.4,2100.0,1219.2,2690.4,2453.8,1029.6,3442.2,868.2,3601.6
4139.6,3230.8,4209.6,3534.4,4480.8,4764.6,3494.6,4562.0,3766.2,4394.0,4400.0,4809.4,5005.6,1203.0,2389.8,2552.0,1235.2,1908.2,1350.0,2558.0,3001.0,1231.6,2283.2,829.8,1090.0,2975.6,2169.6,3055.0,1860.4,1340.6,1822.8,2108.6,1147.8,2681.0,2493.8,1060.2,3419.0,871.4,3637.2
4119.4,3277.2,4128.6,3527.4,4483.0,4769.4,3531.2,4547.0,3826.0,4453.6,4418.6,4791.4,5016.6,1192.8,2382.8,2544.0,1226.6,1888.4,1354.8,2550.0,2996.2,1211.0,2267.0,825.8,1089.0,2965.0,2198.6,2995.2,1833.4,1345.0,1749.4,2104.8,1151.2,2668.6,2520.6,1074.4,3362.6,877.6,3670.4
4117.6,3303.6,3965.4,3522.8,4492.4,4772.6,3534.2,4518.6,3861.6,4500.8,4448.6,4774.0,5031.2,1187.8,2366.0,2551.6,1204.2,1863.4,1320.0,2510.2,2989.4,1198.4,2269.2,807.2,1083.4,2956.8,2275.0,2948.0,1813.6,1337.4,1744.4,2113.0,1184.8,2662.0,2528.8,1084.4,3350.0,883.4,3691.6
4110.8,3291.2,3940.6,3510.2,4425.0,4698.4,3502.2,4502.2,3869.4,4489.2,4381.2,4774.0,5016.4,1175.6,2350.6,2561.8,1001.4,1843.8,1256.0,2504.2,2958.2,1238.2,2227.4,789.0,1080.0,2859.8,2323.0,2948.8,1802.2,1331.8,1781.6,2109.4,1211.2,2559.2,2507.2,1089.8,3418.8,878.6,3694.4
4109.2,3281.2,3922.6,3502.2,4420.4,4579.8,3503.8,4458.6,3874.0,4529.6,4362.4,4769.4,4986.4,1197.8,2334.4,2578.0,947.0,1823.0,1231.6,2490.4,2949.0,1299.8,2269.6,766.6,1076.4,2814.0,2373.2,2923.2,1785.8,1327.6,1806.4,2098.2,1227.8,2540.6,2422.4,1128.8,3451.2,818.2,3632.0
4106.4,3292.0,3877.4,3489.6,4418.4,4566.8,3508.2,4452.0,3893.2,4439.2,4341.8,4754.2,4985.6,1207.4,2302.2,2473.4,901.8,1793.6,1229.2,2464.4,2914.4,1303.8,2302.6,762.2,1063.8,2793.0,2466.8,2910.2,1777.4,1326.0,1776.6,2093.4,1197.4,2554.6,2483.8,1146.0,3412.6,813.4,3636.2
4101.2,3294.6,3815.6,3468.4,4418.0,4535.0,3509.4,4425.8,3894.0,4374.6,4327.6,4749.8,4956.4,1237.2,2355.6,2458.4,867.4,1766.4,1208.6,2451.2,2901.6,1294.6,2334.6,746.4,1048.4,2709.2,2614.2,2928.2,1774.4,1293.4,1772.2,2077.0,1164.0,2584.4,2660.0,1143.2,3428.6,810.0,3616.6
4092.2,3291.6,3813.6,3393.4,4414.4,4466.8,3495.6,4395.0,3892.0,4362.2,4290.0,4744.6,4892.4,1239.8,2345.6,2367.8,846.2,1752.4,1193.4,2422.2,2901.2,1288.4,2331.0,723.2,1029.0,2698.0,2672.4,2910.6,1778.8,1276.8,1824.0,2039.6,1169.0,2565.2,2840.6,1165.4,3427.0,823.6,3604.8
4051.6,3355.8,3803.8,3335.8,4410.6,4444.8,3482.8,4377.4,3907.8,4319.2,4256.6,4733.4,4891.2,1242.0,2327.2,2326.0,748.6,1715.8,1198.4,2376.4,2900.8,1279.4,2321.4,719.0,1005.8,2687.6,2718.2,2947.8,1778.4,1280.4,1813.4,2040.2,1161.8,2562.4,2910.4,1193.2,3420.8,822.2,3598.0
4015.8,3346.6,3789.6,3306.0,4417.2,4413.8,3448.8,4367.4,3919.2,4299.4,4228.0,4717.2,4885.6,1240.6,2302.8,2257.6,734.8,1639.4,1196.2,2253.6,2901.8,1275.8,2322.6,709.2,984.4,2674.0,2725.4,2955.8,1781.6,1270.8,1823.8,2025.6,1122.4,2861.6,2965.2,1174.2,3409.2,822.8,3595.2
3999.0,3328.4,3765.6,3323.6,4442.8,4415.0,3336.8,4361.4,3942.6,4229.8,4216.0,4703.8,4874.4,1237.0,2246.6,1951.0,734.4,1316.4,1199.6,2231.4,2899.4,1270.0,2341.8,689.6,980.6,2657.8,2757.2,2956.4,1793.2,1276.2,1827.2,2025.2,1117.6,2903.4,3038.8,1162.2,3403.8,828.0,3597.4
4007.6,3316.6,3712.0,3423.2,4453.0,4410.4,3320.2,4345.2,3954.4,4094.6,4210.8,4691.6,4874.2,1241.0,2212.0,1899.2,745.0,1207.0,1192.0,2211.6,2906.6,1253.8,2338.6,654.0,965.4,2647.6,2771.4,3014.4,1790.2,1265.2,1831.4,2034.4,1113.8,2901.0,3054.4,1168.6,3392.0,832.4,3613.2
4019.6,3289.4,3656.2,3428.4,4444.8,4371.4,3307.6,4338.6,3974.0,3983.8,4167.0,4685.0,4873.2,1239.0,2194.0,1887.4,750.4,1149.6,1188.2,2227.6,2904.2,1249.0,2312.2,628.2,960.4,2630.6,2766.0,3092.2,1804.2,1248.8,1847.0,2046.6,1099.2,2920.0,3104.4,1192.0,3429.6,842.6,3629.0
4031.2,3274.2,3347.6,3407.8,4431.6,4346.8,3298.2,4343.6,3996.4,3982.0,4118.2,4671.2,4863.2,1242.0,2165.8,1874.2,731.8,1069.8,1181.2,2283.2,2900.6,1244.8,2283.4,613.8,957.2,2517.2,2773.2,3163.4,1775.6,1235.0,1875.4,2052.8,1108.4,2898.2,3112.6,1188.2,3464.2,844.0,3635.0
4028.4,3222.2,3289.6,3396.6,4436.0,4307.4,3300.2,4334.6,4038.2,3932.4,4068.0,4653.0,4848.6,1244.8,2125.8,1841.6,725.8,1059.4,1172.2,2356.0,2915.4,1247.0,2278.4,590.6,955.6,2435.6,2784.8,3166.8,1759.6,1213.0,1876.0,2048.6,1108.6,2872.8,3103.8,1196.0,3476.4,849.2,3627.4
4027.4,3209.4,3211.4,3383.8,4438.2,4293.0,3302.2,4329.2,4080.6,3913.6,4045.8,4624.4,4841.2,1241.2,2108.0,1834.8,713.2,1044.8,1181.6,2349.4,2911.2,1234.6,2272.0,575.0,957.0,2394.8,2809.4,3168.4,1722.2,1170.4,1875.6,2038.6,1100.0,2868.4,3168.6,1206.4,3470.8,878.8,3614.8
4050.4,3195.4,3188.2,3366.2,4438.8,4282.0,3316.0,4327.4,4111.2,3852.0,4029.0,4608.8,4844.8,1231.2,2104.2,1818.8,714.0,1027.6,1183.0,2349.0,2917.6,1215.2,2259.8,566.4,957.0,2341.2,2843.8,3169.2,1721.4,1094.6,1868.4,2035.8,1103.0,2841.0,3215.6,1214.2,3463.4,894.8,3610.4
4089.4,3178.4,3170.6,3344.4,4436.8,4269.6,3316.8,4316.8,4132.4,3819.8,4021.6,4595.4,4821.8,1215.4,2101.8,1808.2,705.0,1007.6,1066.2,2343.4,2918.6,1197.2,2240.2,555.4,972.2,2268.0,2848.0,3158.0,1724.0,1083.8,1870.6,2038.8,1111.2,2762.6,3246.4,1211.0,3489.0,901.8,3582.8
4150.6,3137.2,3145.6,3326.6,4409.8,4258.6,3319.2,4320.2,4149.6,3744.4,4018.0,4590.0,4813.8,1222.2,2079.6,1801.4,684.8,1004.6,1062.0,2350.0,2923.6,1187.0,2235.2,556.8,958.6,2166.2,2840.4,3165.8,1707.2,1095.0,1789.4,2032.6,1144.6,2686.0,3236.4,1208.0,3494.6,915.2,3549.2
4235.6,3112.4,3119.0,3317.6,4377.0,4250.8,3309.8,4320.8,4243.0,3665.6,4017.4,4582.2,4803.0,1210.4,2077.6,1800.4,670.8,1011.2,1041.0,2353.2,2935.6,1152.0,2226.8,551.8,948.2,2111.8,2810.8,3146.8,1706.0,1094.4,1829.8,2022.8,1181.8,2599.2,3176.8,1205.2,3489.8,923.6,3526.2
4298.4,3109.4,3113.0,3311.6,4355.0,4239.2,3302.6,4306.2,4273.0,3638.2,3993.4,4576.4,4791.0,1208.4,2065.0,1815.4,662.0,1021.2,1033.8,2355.8,2933.4,1123.8,2206.8,540.8,936.0,2073.2,2823.6,3166.8,1703.2,1089.6,1864.2,2003.6,1256.8,2538.4,3109.6,1216.2,3479.2,945.8,3524.2
4283.6,3116.0,3101.6,3308.0,4327.4,4222.2,3278.2,4301.8,4282.4,3563.8,3977.4,4489.0,4752.0,1208.8,2051.0,1807.2,642.6,1023.6,1032.6,2352.4,2932.8,1092.6,2166.2,512.2,936.0,2057.2,2826.6,3163.2,1705.0,1114.2,1877.0,1998.4,1327.8,2504.0,3093.6,1205.0,3462.2,967.4,3505.8
4278.6,3066.8,3074.0,3306.0,4294.4,4207.6,3247.0,4303.8,4275.4,3502.6,3960.0,4463.4,4727.4,1206.8,2020.6,1831.4,582.6,1032.0,1031.6,2329.2,2997.6,1052.6,2149.2,507.2,935.8,2021.2,2933.8,3158.6,1698.8,1129.4,1857.2,2015.0,1338.8,2482.4,3109.0,1228.2,3398.4,980.2,3490.4
4274.6,3053.0,3062.6,3309.4,4280.2,4190.0,3249.4,4302.8,4272.6,3461.2,3948.2,4440.0,4721.2,1206.2,2014.6,1826.6,576.4,1030.8,1027.0,2291.6,3019.6,1027.4,2120.6,491.2,937.2,2003.6,2913.2,3113.4,1689.4,1130.2,1838.6,2038.6,1350.6,2455.8,2999.8,1254.8,3388.8,976.0,3492.0
4275.4,3144.6,3039.8,3333.2,4269.0,4175.4,3229.2,4302.6,4271.2,3438.8,3940.2,4423.2,4698.4,1202.4,2016.4,1815.8,575.2,1030.4,1020.6,2245.6,3027.0,962.4,2110.6,483.8,934.4,1990.6,2898.4,3070.6,1697.8,1127.6,1816.8,2080.8,1354.8,2414.0,2908.8,1261.2,3354.0,975.2,3488.4
4267.6,3131.2,2928.6,3309.4,4260.4,4163.0,3238.0,4295.4,4278.6,3400.2,3941.4,4393.4,4687.4,1192.8,2015.4,1803.6,572.8,1021.0,1017.4,2212.0,3035.0,939.0,2073.6,493.6,921.4,1982.8,2853.8,3027.8,1694.4,1141.4,1804.8,2150.2,1353.2,2399.2,2887.4,1273.8,3326.8,974.6,3484.2
4265.6,3096.0,2898.2,3281.6,4267.2,4150.4,3240.0,4295.6,4270.0,3361.0,3935.2,4364.8,4671.6,1170.8,2016.4,1795.0,571.4,1016.4,1020.8,2203.6,3041.2,912.6,2054.0,495.0,912.6,1972.0,2832.6,3020.6,1691.6,1193.2,1814.6,2187.0,1394.4,2351.8,2892.4,1280.2,3317.0,981.6,3489.8
4288.6,3054.2,2929.6,3255.6,4250.0,4132.4,3234.8,4294.4,4237.8,3348.2,3936.6,4347.8,4650.2,1144.8,2025.6,1777.2,571.4,992.8,1017.8,2193.2,3057.8,901.2,2041.0,498.4,882.4,1921.0,2786.0,3008.8,1685.4,1191.6,1854.6,2199.0,1405.2,2350.8,2865.0,1286.0,3296.6,983.0,3499.2
4305.6,2998.4,2940.6,3166.4,4234.8,4118.8,3229.0,4290.2,4241.2,3341.6,3943.4,4338.2,4630.4,1140.2,2033.2,1760.2,570.2,954.6,1030.0,2187.6,3060.6,896.4,2027.4,502.2,857.8,1902.8,2769.8,2966.6,1692.0,1289.2,1868.2,2209.2,1404.8,2335.8,2846.0,1296.2,3264.0,999.4,3507.8
4358.6,2930.6,2927.0,3029.8,4189.2,4102.6,3217.6,4289.4,4258.8,3315.2,3951.6,4317.8,4621.2,1131.0,2048.8,1725.0,569.0,952.6,1029.2,2181.2,3068.2,916.0,2022.6,505.2,835.4,1894.2,2757.8,2974.8,1697.0,1289.0,1852.0,2222.2,1872.0,2323.2,2961.0,1326.0,3237.8,1017.4,3510.2
4351.6,2900.4,2912.4,2988.4,4162.4,4089.8,3206.2,4307.2,4266.0,3313.8,3968.0,4307.4,4630.4,1121.6,2066.6,1701.8,566.4,957.0,1023.6,2166.4,3084.2,876.2,1999.2,504.6,815.2,1884.0,2758.8,2939.6,1618.2,1281.0,1780.4,2248.6,1871.2,2314.0,2988.2,1342.0,3213.2,1009.4,3520.2
4341.4,2884.6,2885.4,2978.8,4152.6,4092.2,3203.8,4314.8,4260.0,3307.2,3983.0,4297.6,4635.4,1127.6,2070.6,1682.6,559.0,957.8,1000.4,2163.0,3092.8,852.6,1966.0,513.6,800.8,1868.8,2763.0,2899.2,1583.6,1278.6,1781.6,2269.6,1872.0,2303.8,2966.6,1351.8,3161.8,1061.6,3525.4
4323.4,2874.2,2851.6,2976.6,4148.8,4125.2,3202.0,4312.6,4261.8,3303.4,3999.0,4292.4,4626.4,1155.2,2063.0,1669.0,554.4,933.4,987.2,2162.0,3089.4,829.4,1929.0,525.0,777.8,1867.4,2775.4,2889.4,1564.6,1269.0,1768.2,2293.0,1880.6,2267.6,2943.4,1355.8,3122.8,1081.0,3511.4
4310.6,2875.2,2829.2,2925.4,4150.0,4198.0,3194.4,4307.8,4299.0,3295.0,4009.2,4287.8,4619.2,1133.6,2075.0,1628.4,551.0,931.0,979.2,2160.2,3080.6,825.4,1900.8,524.6,780.8,1867.8,2789.8,2871.8,1552.4,1262.4,1736.2,2326.2,1899.6,2236.0,2921.0,1410.6,3100.0,1103.2,3488.2
4310.0,2868.6,2820.0,2932.4,4182.2,4268.8,3174.8,4303.8,4345.0,3281.8,4039.2,4274.0,4609.2,1135.4,2082.8,1588.8,553.2,929.4,973.6,2156.0,3084.6,813.2,1813.8,509.6,777.2,1847.6,2783.6,2837.4,1543.4,1275.6,1696.6,2327.4,1922.4,2204.6,2880.8,1486.0,3073.4,1109.2,3470.8
4313.6,2869.4,2814.2,2945.8,4199.8,4266.4,3162.6,4289.2,4364.2,3267.4,4052.6,4234.4,4602.4,1121.8,2086.6,1546.8,561.4,931.2,966.2,2139.4,3078.2,805.8,1752.2,506.8,777.0,1825.8,2802.0,2794.6,1544.0,1278.2,1688.8,2337.8,1928.2,2121.6,2844.0,1508.2,3056.6,1142.4,3460.6
4324.8,2856.4,2807.6,2959.0,4206.6,4252.6,3165.2,4267.4,4300.6,3265.6,4084.4,4228.2,4599.8,1060.4,2104.0,1510.6,567.0,926.8,961.8,2132.2,3067.0,788.2,1742.6,513.6,775.6,1817.0,2844.4,2764.0,1541.2,1294.8,1682.2,2352.4,1932.6,2024.4,2804.0,1574.2,3012.6,1154.6,3452.0
4313.2,2837.2,2804.4,2959.6,4199.6,4250.2,3163.8,4243.8,4309.4,3260.2,4105.0,4223.6,4598.2,1033.2,2153.6,1456.2,567.2,926.8,954.2,2118.4,3040.4,832.8,1738.6,521.6,773.6,1808.2,2856.0,2687.2,1530.0,1299.8,1666.2,2389.8,1986.8,1873.2,2786.4,1605.2,3021.4,1198.4,3441.0
4264.6,2833.4,2794.8,2966.0,4201.4,4231.0,3156.6,4228.6,4295.0,3247.8,4104.0,4201.4,4597.4,1033.2,2168.2,1420.2,563.0,929.4,941.2,2097.4,2992.0,866.6,1737.6,538.0,776.8,1802.2,2883.2,2594.2,1521.8,1309.4,1655.4,2402.0,2000.8,1836.0,2751.4,1707.2,3029.2,1223.0,3389.8
4253.4,2826.0,2792.2,2971.0,4199.0,4214.4,3156.2,4205.4,4289.2,3236.0,4105.8,4150.4,4594.8,1037.2,2183.6,1389.4,567.0,927.0,940.6,2082.8,2923.0,853.4,1728.0,535.0,771.6,1787.0,2910.8,2412.0,1515.4,1302.8,1653.0,2410.0,1997.0,1818.0,2734.2,1710.2,2969.8,1226.8,3300.4
4238.8,2822.2,2790.6,2978.8,4193.6,4189.4,3150.4,4183.4,4245.4,3236.6,4108.0,4124.6,4595.6,1039.4,2179.8,1364.2,571.2,924.4,948.6,2063.4,2896.4,829.4,1719.2,554.6,767.2,1775.2,2909.0,2326.2,1507.6,1304.4,1649.4,2462.4,1999.4,1806.4,2699.0,1720.2,2906.6,1224.2,3286.2
4263.2,2800.4,2795.4,2975.4,4181.8,4172.8,3136.2,4169.8,4248.4,3238.4,4136.6,4116.2,4594.8,1045.6,2169.6,1330.6,573.2,908.8,931.4,2031.8,2885.8,810.8,1716.0,557.2,772.6,1767.4,2909.8,2218.2,1503.0,1305.6,1673.4,2516.6,1992.8,1791.6,2677.2,1724.2,2865.0,1242.6,3276.6
4275.4,2771.4,2796.8,2973.8,4176.8,4167.4,3127.0,4163.0,4297.8,3232.6,4146.2,4072.2,4587.6,1043.6,2145.0,1307.6,573.6,886.8,921.4,1999.2,2892.8,786.4,1708.8,561.4,776.0,1765.0,2911.0,1866.4,1435.4,1308.4,1711.2,2524.2,1996.2,1797.0,2657.8,1729.8,2828.8,1301.6,3224.0
4239.0,2774.0,2772.6,2970.0,4178.6,4165.6,3138.4,4148.2,4303.0,3226.2,4147.8,4067.4,4536.6,1030.2,2194.2,1256.8,566.6,866.4,919.0,1999.0,2895.2,748.8,1706.2,576.0,768.6,1764.0,2911.8,1572.2,1420.4,1321.0,1706.0,2532.6,1983.8,1796.8,2675.2,1750.6,2794.0,1329.4,3170.2
4233.8,2779.2,2738.8,2967.2,4179.2,4158.0,3147.4,4115.2,4310.8,3225.0,4135.0,4047.4,4536.6,1015.0,2173.6,1232.4,565.6,832.6,920.6,1989.6,2903.6,741.4,1702.6,589.2,752.8,1753.4,2908.0,1557.4,1433.8,1322.8,1705.2,2532.6,1953.6,1821.8,2678.0,1779.8,2742.2,1328.2,3115.4
4193.2,2783.0,2736.6,2965.8,4180.0,4125.4,3161.0,4108.4,4343.6,3214.4,4114.2,4055.6,4540.4,1009.4,2143.0,1213.4,565.0,758.2,926.4,1895.4,2906.8,722.8,1693.8,596.4,735.4,1748.4,2875.4,1514.0,1429.6,1329.8,1698.0,2530.2,1911.2,1834.2,2683.6,1805.2,2661.0,1333.4,3031.8
