0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9584.2,9588.6,9332.8,9356.2,9507.0,9659.2,9723.4,8780.6,9368.6,9274.4,9576.6,9340.2,9418.4,8429.6,9047.6,8670.4,9021.4,9059.4,9402.6,9605.0,9261.2,8634.0,7454.4,9001.0,7493.6,8540.4,7568.0,8490.6
8810.8,8768.6,8469.0,8642.6,8694.2,8898.2,8608.4,7422.4,7588.8,7431.8,8439.4,7949.8,8447.8,7096.0,7427.8,6898.6,6708.2,7961.0,7383.4,8227.6,8432.0,6662.8,6785.6,7019.8,6698.0,6865.2,6644.0,6473.2
8273.4,8084.8,7588.2,8048.2,7768.2,8348.6,7946.2,6698.0,6893.2,6883.0,7728.0,6982.2,7476.8,6452.8,7035.8,6089.6,5811.4,6899.0,6414.8,6841.6,7254.0,5759.6,6370.0,6250.8,6166.4,6326.4,6065.0,6090.6
7419.8,7616.2,6964.6,7375.2,7072.8,7778.6,7424.6,6161.6,6232.4,6374.6,7230.6,6368.4,7123.0,5887.0,6029.8,5677.2,5648.6,6338.0,5890.2,6321.6,6730.6,5271.0,5902.0,5834.6,5793.4,5934.6,5692.4,5842.2
7111.2,7320.4,6566.2,6699.6,6399.0,7322.6,7095.2,5382.4,5881.2,6041.0,6857.4,6012.6,6868.8,5796.0,5015.6,5295.2,5447.6,6077.4,5596.6,5917.2,6263.4,4718.8,5355.8,5705.2,5345.8,5670.4,5340.6,5602.6
6830.6,7055.8,5940.8,6418.2,6246.6,7085.6,6839.4,5160.2,5634.6,5846.8,6371.2,5770.6,6602.6,5691.2,4703.6,5174.8,5107.4,5788.6,5375.6,5407.0,5857.2,4321.6,4805.0,5596.8,5069.4,5571.4,5085.0,5386.6
6560.6,6877.2,5722.8,6238.4,6174.6,6843.0,6647.0,4934.0,5493.0,5696.2,5926.8,5520.0,6488.8,5520.6,4534.0,5082.8,4936.2,5650.8,5206.8,5049.8,5659.4,3961.4,4569.4,5421.4,4764.0,5480.4,4801.2,5156.0
6314.2,6540.0,5442.6,6103.6,6026.4,6576.2,6460.2,4737.8,5312.4,5472.4,5676.8,5347.8,6293.8,5368.6,4457.0,4970.0,4794.6,5432.4,5047.6,4788.0,5551.4,3651.6,4415.6,5243.4,4572.0,5438.6,4561.8,4982.2
6128.0,6313.2,5231.6,5960.8,5871.8,6447.2,6313.0,4678.0,5144.2,5228.2,5354.0,5085.6,6004.8,5216.4,4502.0,4857.4,4589.2,5133.0,4939.4,4689.6,5461.4,3452.0,4308.0,5096.0,4479.2,5377.0,4327.0,4862.8
5981.8,6171.2,5080.6,5812.4,5706.8,6271.2,6186.4,4644.4,4967.2,5062.8,5059.2,4898.8,5823.2,5027.8,4540.8,4755.2,4487.4,4853.2,4734.6,4585.6,5445.4,3306.8,4179.8,4972.4,4440.8,5116.2,4148.0,4727.4
5819.8,6046.6,4936.8,5589.0,5594.2,6052.2,6069.0,4657.2,4848.6,4917.2,4860.4,4741.8,5624.4,4870.8,4595.6,4680.2,4405.6,4579.6,4623.4,4508.8,5321.4,3182.4,4103.0,4861.8,4352.8,4959.8,3971.2,4629.6
5663.0,5963.2,4768.4,5377.8,5499.8,5883.0,6006.6,4642.8,4698.8,4795.8,4767.0,4577.6,5432.2,4767.8,4593.4,4615.2,4311.2,4384.6,4522.2,4366.6,5230.4,3131.6,4038.8,4789.6,4240.4,4736.6,3870.6,4546.6
5524.2,5897.6,4681.6,5203.8,5392.2,5818.0,5939.6,4613.2,4544.0,4663.4,4701.6,4508.2,5330.6,4617.2,4589.4,4572.4,4237.8,4203.6,4463.0,4285.4,5118.4,3069.6,4005.2,4733.6,4181.2,4332.8,3781.2,4495.0
5403.4,5865.0,4582.4,5113.0,5312.6,5759.4,5817.8,4562.6,4396.2,4537.6,4653.0,4378.8,5217.2,4408.2,4548.0,4505.8,4165.2,4079.4,4418.8,4207.8,5029.6,3019.4,3987.6,4694.6,4094.0,4140.2,3719.4,4391.0
5296.4,5817.4,4517.2,5029.0,5263.0,5703.0,5719.6,4489.8,4255.0,4442.2,4599.2,4259.0,5073.0,4206.8,4500.2,4429.0,4105.0,3968.4,4356.0,4156.0,4942.8,2994.6,3958.6,4609.8,4024.6,4025.6,3679.2,4332.6
5196.8,5771.6,4441.4,4987.8,5184.4,5642.2,5613.4,4428.6,4120.8,4319.8,4525.6,4108.8,4971.4,4094.6,4428.2,4369.8,4016.0,3911.0,4308.0,4111.6,4866.6,2967.4,3928.4,4552.4,3950.6,3923.4,3691.2,4279.0
5097.6,5696.8,4338.2,4921.6,5076.2,5576.8,5542.4,4396.2,4019.0,4262.6,4485.4,4004.0,4882.4,4002.6,4414.8,4318.8,3921.2,3829.8,4237.6,4058.6,4800.0,2926.8,3894.2,4496.6,3828.0,3734.4,3685.2,4241.0
5043.8,5621.6,4253.0,4838.8,5001.4,5496.2,5487.8,4333.6,3959.6,4140.0,4443.2,3941.4,4808.6,3886.2,4392.4,4278.8,3798.2,3751.8,4158.4,4037.4,4719.8,2898.8,3852.4,4440.0,3764.2,3607.2,3681.4,4219.8
4971.2,5556.8,4188.0,4835.0,4950.4,5438.6,5430.0,4285.0,3919.8,4064.2,4399.2,3896.8,4728.4,3744.4,4357.0,4243.4,3693.8,3669.0,4102.0,4011.6,4641.2,2907.0,3835.6,4354.0,3679.4,3525.6,3708.0,4185.8
4894.8,5511.6,4145.4,4880.2,4935.8,5389.2,5348.0,4241.0,3883.0,3967.2,4357.8,3831.0,4657.4,3611.0,4333.0,4202.4,3634.8,3596.0,4042.6,3995.4,4586.0,2900.6,3790.0,4277.4,3640.2,3475.2,3742.0,4163.4
4802.0,5472.2,4117.4,4917.4,4894.6,5329.0,5233.6,4185.8,3837.4,3884.4,4317.4,3761.6,4617.4,3524.6,4303.4,4165.4,3579.4,3531.4,4005.8,3996.4,4550.6,2890.0,3699.2,4202.0,3582.6,3432.4,3752.6,4154.4
4723.2,5446.8,4110.4,4943.0,4857.8,5268.0,5128.8,4139.8,3786.6,3833.2,4264.4,3672.8,4547.2,3477.4,4284.0,4099.0,3522.8,3489.0,3939.0,3983.8,4531.0,2892.6,3654.4,4146.0,3518.6,3397.6,3748.2,4157.6
4654.2,5408.6,4078.8,4965.2,4837.6,5181.6,5025.6,4144.8,3743.4,3754.0,4204.2,3598.8,4496.0,3434.8,4284.6,4013.6,3494.4,3462.4,3820.8,3971.2,4500.0,2830.6,3609.2,4100.6,3473.6,3374.4,3759.4,4149.6
4610.0,5384.6,4060.8,4984.0,4827.2,5099.0,4931.0,4136.2,3710.2,3688.4,4151.0,3540.8,4431.8,3391.2,4282.6,3949.0,3458.6,3432.6,3705.0,3956.6,4468.2,2798.6,3551.2,4047.2,3410.6,3357.2,3753.0,4132.6
4568.0,5378.2,4024.8,4985.0,4765.4,5036.2,4884.4,4136.6,3657.0,3644.2,4123.6,3459.4,4373.0,3339.0,4287.8,3912.2,3411.2,3392.2,3603.2,3934.6,4390.4,2781.4,3456.2,4014.2,3340.0,3345.2,3758.2,4128.4
4537.8,5371.4,3993.2,4959.8,4721.6,4982.0,4854.0,4141.2,3615.4,3594.2,4103.8,3401.6,4349.6,3313.0,4287.2,3797.4,3373.0,3342.2,3503.8,3919.6,4324.0,2759.0,3390.0,3992.4,3268.4,3330.8,3726.2,4122.6
4513.8,5355.2,3969.6,4949.0,4684.0,4929.6,4808.4,4125.4,3591.6,3562.2,4089.2,3344.6,4305.0,3286.0,4262.6,3721.4,3357.2,3334.2,3419.6,3905.2,4274.6,2714.6,3328.6,3980.0,3231.4,3320.2,3709.8,4129.4
4488.8,5331.6,3940.8,4918.2,4638.0,4885.6,4782.6,4115.0,3551.2,3536.4,4069.0,3281.6,4280.8,3238.4,4251.6,3672.2,3333.0,3317.6,3334.4,3905.0,4198.0,2664.0,3288.8,3959.2,3193.2,3316.2,3664.2,4126.4
4476.0,5330.6,3914.0,4882.6,4598.6,4849.8,4753.0,4113.6,3531.6,3495.6,4045.2,3234.2,4243.6,3199.0,4225.0,3639.8,3308.4,3270.4,3267.4,3903.4,4150.4,2621.4,3257.8,3922.0,3159.2,3312.4,3609.8,4106.6
4471.4,5327.0,3893.8,4874.0,4570.8,4788.0,4700.2,4078.8,3504.4,3466.0,4029.0,3193.2,4215.0,3171.0,4215.6,3608.2,3296.0,3226.8,3199.8,3912.6,4099.6,2587.8,3244.0,3879.8,3131.8,3293.6,3546.2,4095.2
4469.2,5317.2,3865.8,4900.2,4530.6,4730.4,4642.6,4032.2,3470.0,3452.6,4009.2,3167.4,4186.8,3152.8,4191.2,3578.4,3276.4,3211.4,3134.8,3929.8,4026.2,2548.2,3218.4,3794.8,3115.4,3283.6,3505.4,4074.4
4453.0,5291.6,3851.2,4953.6,4489.6,4699.6,4589.0,3976.8,3442.6,3442.0,4008.4,3134.2,4162.6,3138.0,4160.0,3559.2,3239.6,3197.6,3117.8,3994.0,3978.2,2514.6,3196.6,3751.8,3093.0,3265.6,3465.6,4054.2
4425.0,5256.4,3834.6,4976.0,4455.0,4641.0,4520.4,3914.6,3417.2,3432.8,4010.8,3105.8,4155.6,3113.0,4144.8,3539.8,3201.8,3169.4,3106.6,3996.8,3925.0,2469.4,3174.4,3732.8,3073.6,3248.2,3429.6,4017.0
4401.4,5238.6,3821.6,4970.8,4413.6,4592.8,4452.6,3874.4,3379.2,3401.8,3997.6,3071.4,4134.0,3102.0,4105.6,3526.0,3164.4,3135.0,3080.6,3978.4,3868.4,2435.2,3139.0,3697.2,3056.6,3237.6,3402.4,3981.2
4371.8,5231.6,3798.4,4956.0,4372.2,4566.4,4379.0,3838.2,3354.2,3369.4,3986.8,3062.8,4114.2,3096.4,4069.8,3491.4,3137.8,3125.6,3041.4,3966.4,3829.0,2405.6,3100.6,3688.6,3048.0,3209.4,3374.0,3946.8
4328.4,5227.4,3787.2,4949.4,4348.2,4527.6,4344.2,3796.8,3332.8,3352.6,3966.6,3032.6,4096.2,3082.8,4047.6,3473.4,3103.6,3124.2,3006.0,3949.2,3794.8,2396.2,3058.0,3691.4,3050.4,3160.0,3347.8,3908.0
4294.0,5205.2,3766.0,4951.2,4314.6,4510.2,4301.8,3763.2,3317.8,3298.8,3953.2,3004.8,4081.8,3056.2,4029.8,3464.4,3075.8,3133.2,2965.8,3922.8,3759.0,2385.2,3033.2,3675.8,3052.4,3064.2,3316.4,3876.0
4252.0,5185.2,3718.0,4956.8,4283.4,4488.0,4259.4,3730.8,3285.0,3255.0,3934.6,2974.8,4046.8,3035.4,3990.0,3449.2,3063.2,3134.4,2898.8,3896.4,3740.6,2366.8,2999.2,3648.2,3062.4,3013.6,3277.0,3846.4
4212.8,5162.6,3695.0,4969.2,4242.8,4467.4,4209.6,3696.2,3254.4,3225.4,3928.2,2950.0,4022.4,3016.6,3958.2,3433.0,3047.0,3141.6,2802.2,3877.2,3727.6,2335.8,2987.4,3613.6,3070.6,2976.2,3242.2,3829.2
4191.2,5147.0,3685.6,4966.0,4194.4,4460.0,4168.0,3669.0,3221.6,3187.6,3917.4,2935.8,4001.6,2975.2,3930.8,3411.4,3041.8,3137.2,2771.2,3876.8,3696.0,2321.0,2967.2,3590.4,3087.2,2937.2,3213.8,3804.2
4137.4,5143.4,3673.6,4968.0,4152.8,4445.4,4120.6,3632.0,3194.6,3169.6,3905.6,2916.4,3968.2,2937.4,3900.8,3397.8,3026.8,3133.0,2747.0,3872.8,3673.0,2299.2,2962.2,3575.2,3100.8,2898.6,3173.0,3779.8
