A new study created in RDB with name: SVR_61840
Trial 0 finished with value: -0.06251624304798663 and parameters: {'kernel': 'rbf', 'epsilon': 0.6038998090012753, 'degree': 5, 'C': 0.0021590253216733396}. Best is trial 0 with value: -0.06251624304798663.
Trial 13 finished with value: -0.06496518724044743 and parameters: {'kernel': 'rbf', 'epsilon': 0.9806333866649147, 'degree': 4, 'C': 0.000216413885288018}. Best is trial 1 with value: 0.5096858447056722.
Trial 18 finished with value: -0.06291892707521432 and parameters: {'kernel': 'sigmoid', 'epsilon': 0.6104393558990582, 'degree': 3, 'C': 0.0010749935025618424}. Best is trial 1 with value: 0.5096858447056722.
Trial 11 finished with value: -0.0633969533924205 and parameters: {'kernel': 'sigmoid', 'epsilon': 0.5513157189701106, 'degree': 2, 'C': 0.0002192685156659596}. Best is trial 1 with value: 0.5096858447056722.
Trial 2 finished with value: 0.31974288588792 and parameters: {'kernel': 'rbf', 'epsilon': 0.015196040609402273, 'degree': 3, 'C': 0.8836484937219063}. Best is trial 1 with value: 0.5096858447056722.
Trial 1 finished with value: 0.5096858447056722 and parameters: {'kernel': 'linear', 'epsilon': 0.4113604104178462, 'degree': 6, 'C': 0.05219010925679462}. Best is trial 1 with value: 0.5096858447056722.
Trial 3 finished with value: -0.06217149261386827 and parameters: {'kernel': 'poly', 'epsilon': 0.31845020196704243, 'degree': 2, 'C': 0.0009687742658785188}. Best is trial 1 with value: 0.5096858447056722.
Trial 16 finished with value: 0.09537093117992618 and parameters: {'kernel': 'poly', 'epsilon': 0.785315925816275, 'degree': 6, 'C': 0.24581584082985256}. Best is trial 1 with value: 0.5096858447056722.
Trial 23 finished with value: -0.062410589360053816 and parameters: {'kernel': 'sigmoid', 'epsilon': 0.979838535652365, 'degree': 2, 'C': 0.0032348625661064406}. Best is trial 1 with value: 0.5096858447056722.
Trial 9 finished with value: -0.06234368905222003 and parameters: {'kernel': 'sigmoid', 'epsilon': 0.28695100882431657, 'degree': 5, 'C': 0.00029711904899739207}. Best is trial 14 with value: 0.7756524441497484.
Trial 4 finished with value: 0.25381726728792847 and parameters: {'kernel': 'poly', 'epsilon': 0.8658751064318359, 'degree': 2, 'C': 0.7420409603034221}. Best is trial 14 with value: 0.7756524441497484.
Trial 15 finished with value: 0.7599748342903762 and parameters: {'kernel': 'linear', 'epsilon': 0.8088301481202408, 'degree': 2, 'C': 0.399866262185715}. Best is trial 14 with value: 0.7756524441497484.
Trial 10 finished with value: -0.06422663549354851 and parameters: {'kernel': 'poly', 'epsilon': 0.7446989866603061, 'degree': 3, 'C': 0.0001023944065773916}. Best is trial 14 with value: 0.7756524441497484.
Trial 20 finished with value: -0.02868177826875602 and parameters: {'kernel': 'sigmoid', 'epsilon': 0.9004927281544959, 'degree': 5, 'C': 0.04461523877254479}. Best is trial 14 with value: 0.7756524441497484.
Trial 5 finished with value: -0.05863739173201664 and parameters: {'kernel': 'sigmoid', 'epsilon': 0.5193622700458161, 'degree': 4, 'C': 0.005941300347549551}. Best is trial 14 with value: 0.7756524441497484.
Trial 21 finished with value: -0.061304262450096444 and parameters: {'kernel': 'linear', 'epsilon': 0.653215449612357, 'degree': 2, 'C': 0.00012091796027605535}. Best is trial 14 with value: 0.7756524441497484.
Trial 12 finished with value: 0.060056997132060044 and parameters: {'kernel': 'sigmoid', 'epsilon': 0.6115515434649754, 'degree': 2, 'C': 0.16203536625882572}. Best is trial 14 with value: 0.7756524441497484.
Trial 22 finished with value: 0.47756568215063055 and parameters: {'kernel': 'rbf', 'epsilon': 0.22218439810448853, 'degree': 6, 'C': 1.4938738954797608}. Best is trial 14 with value: 0.7756524441497484.
Trial 8 finished with value: 0.20634222738711783 and parameters: {'kernel': 'sigmoid', 'epsilon': 0.18414026419363483, 'degree': 5, 'C': 0.404252069946402}. Best is trial 14 with value: 0.7756524441497484.
Trial 17 finished with value: 0.15233190498786064 and parameters: {'kernel': 'sigmoid', 'epsilon': 0.625242862970149, 'degree': 2, 'C': 0.303576386166436}. Best is trial 14 with value: 0.7756524441497484.
