0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9688.2,9520.2,9680.0,9573.4,9686.2,9614.6,9684.4,9469.0,9419.6,9510.0,9458.4,9470.2,9348.0,9639.8,9158.2,8151.8,8558.4,8700.0,8705.6,8113.8,8066.6,8265.2,8173.6,8045.0,8237.6,8167.4,8494.6,8103.4
8676.8,8444.8,8731.6,8620.4,8804.6,8767.8,8780.8,8264.0,8288.4,8337.2,8144.8,8133.8,8062.8,8425.2,6476.0,6591.4,5986.4,6827.4,6745.4,6251.4,6512.4,6280.4,5932.0,6760.2,6452.2,6931.8,6388.4,6399.4
7921.0,8092.8,8332.4,7824.0,8402.2,8222.0,8454.4,7573.8,7740.0,7789.6,7500.8,7820.4,7323.2,8093.8,5885.0,5719.4,5346.6,6394.4,6363.2,5648.6,6074.4,5647.4,5235.0,6456.0,6037.2,6572.2,5588.6,5755.8
7571.0,7882.0,8037.4,7325.8,8225.6,7908.4,7984.0,6896.4,7466.8,7395.8,6953.8,7420.6,6592.6,7582.0,5678.0,5270.2,5010.0,5739.6,6236.6,5303.4,5452.4,5153.6,5114.6,6249.6,5401.4,6529.0,5511.6,5562.0
7284.4,7576.4,7647.6,7079.6,7809.2,7402.0,7438.6,6311.8,6996.6,7004.8,6512.6,6785.0,5880.6,7181.6,5567.0,4980.6,4696.8,5328.0,5994.2,5188.0,5077.6,5033.6,4770.0,5759.4,4928.4,6086.4,5210.2,5386.4
7030.0,7451.4,7254.4,6822.8,7598.0,7148.6,7229.8,5644.2,6187.4,6416.6,6223.6,6457.2,5547.8,6445.6,5451.2,4935.0,4650.4,5074.0,5758.4,4996.4,4859.8,4775.0,4491.4,5436.2,4707.6,5477.0,4885.0,5265.4
6750.4,7280.0,7072.2,6518.4,7415.8,6964.6,7079.6,5302.2,5621.8,5970.0,5723.8,6080.6,5284.6,5947.8,5254.4,4899.2,4675.2,4524.2,5594.6,4884.2,4748.8,4307.6,3901.0,5185.0,4296.8,5068.4,4423.4,4948.4
6496.2,7120.4,6986.4,6289.4,7316.0,6774.4,6969.2,4961.2,5245.4,5622.8,5168.4,5933.8,5085.2,5594.4,5132.0,4816.4,4635.6,4093.4,5591.2,4799.2,4679.0,3890.4,3528.4,5051.2,3968.6,4799.2,4174.8,4750.4
6319.4,6963.6,6870.6,6037.8,7214.6,6634.4,6914.2,4554.8,4787.6,5299.8,4867.8,5760.2,4822.2,5263.4,4920.8,4717.0,4543.0,3858.6,5559.2,4744.4,4630.8,3642.2,3347.6,4880.6,3754.8,4623.0,4073.0,4501.4
