0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9454.8,9438.4,9485.8,9431.6,9618.6,9359.4,9323.8,9365.0,9468.8,9541.4,9419.6,9467.8,9496.4,9398.8,9451.6,9521.8,9342.2,9461.4,9463.8,9341.6,9438.0,9529.4,9209.0,9334.6,9310.4,9531.8,9358.4,9528.4
8031.6,7989.2,8033.0,8065.6,8246.2,8205.6,8146.8,7917.4,8469.8,7896.6,8554.2,8223.8,8021.6,8105.0,8075.8,8091.4,8170.6,8196.8,7842.6,8062.4,7965.6,8410.0,8026.8,8088.4,8316.0,7880.8,8146.0,8463.2
7161.8,7202.6,6417.2,7039.6,7027.4,7000.0,6473.2,6918.6,7055.4,6969.0,7498.6,7558.4,7290.2,7128.0,7300.0,7061.6,7574.4,6985.0,6566.6,7282.8,7289.2,8093.6,7415.8,7496.2,7493.4,6709.4,7755.6,7642.6
6553.6,6846.6,6020.2,6579.0,6415.4,6816.2,6117.2,6363.8,6590.4,6454.6,6982.6,7300.0,6661.6,6880.2,6565.8,6731.2,6732.2,6613.2,6036.2,6817.2,6822.8,7789.4,7056.0,7019.2,6922.8,6051.0,7569.2,7174.0
6002.8,6366.6,5876.8,6621.4,6085.4,6453.0,6037.6,6195.2,6459.6,6134.0,6687.4,7155.0,6384.6,6697.6,6394.6,6539.4,6202.8,6467.4,5823.8,6508.8,6477.8,7579.8,6682.2,6419.2,6429.2,5699.0,7434.6,6824.4
5625.2,6160.8,5732.0,6388.8,5929.2,6233.8,5944.2,6108.0,6281.6,6043.6,6477.2,7006.6,6128.2,6536.0,6201.0,6329.4,5928.0,6293.2,5777.8,6101.2,6067.4,7316.2,6371.6,6220.0,6190.4,5521.2,7283.2,6477.0
5451.0,5951.0,5577.2,6238.4,5814.0,5983.8,5732.8,5975.8,6051.2,5903.2,6211.2,6952.8,6043.6,6651.6,5918.0,5922.8,5724.0,5961.6,5714.0,5884.0,6007.0,7095.6,6191.4,6052.2,5944.4,5306.6,7069.0,6206.6
5286.0,5800.4,5399.0,6085.0,5630.0,5784.0,5687.2,5894.6,5849.0,5934.4,5934.6,6813.8,6112.6,6517.2,5647.0,5572.8,5488.6,5740.2,5802.0,5711.8,5902.0,6914.4,6097.8,6074.0,5707.4,5349.0,6913.8,5963.6
5209.6,5659.6,5191.8,5860.6,5509.2,5556.0,5597.2,5799.4,5786.4,5934.6,5667.4,6660.2,6032.2,6240.8,5443.2,5292.6,5323.4,5521.2,5830.8,5588.6,5739.4,6772.4,6042.8,6058.2,5603.6,5305.8,6836.8,5838.0
