0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9632.8,9645.8,9699.8,9490.0,9490.4,9544.0,9604.4,9744.2,9622.0,9702.4,9572.6,9691.0,9790.0,9650.8,9709.0,9555.4,9624.0,9775.2,9783.2,9749.6,9743.4,9629.8,9584.2,9711.2,9692.8,9749.6,9718.0,9674.6
8175.6,7991.8,8324.2,8284.6,8314.6,8026.2,8151.4,8326.2,8326.2,8195.0,8415.8,8424.0,8459.8,8439.0,8437.6,8211.2,8187.0,8170.0,8673.8,8141.6,8499.4,8308.4,7904.4,8377.6,8410.8,8325.4,8220.2,8513.4
7023.4,7156.2,7613.6,7075.8,7574.4,7147.8,6988.8,7418.0,7263.0,7623.0,7567.6,7604.8,7376.6,7489.4,7553.0,7474.6,7330.0,7299.4,8001.4,7274.6,7694.6,7633.2,6953.6,7561.6,7814.0,7406.0,7209.0,7663.2
6311.6,6484.6,6797.8,6150.6,7074.0,6299.2,6131.0,6411.4,6482.2,6649.0,7096.2,6905.2,6735.4,6359.0,7181.8,6717.6,6781.6,6842.6,7130.8,6106.6,6737.2,7169.2,6121.4,7015.2,6763.0,6744.8,6763.2,6904.4
5771.4,5824.2,6122.2,5623.6,6691.0,5540.4,5764.4,5637.0,6018.2,5767.6,6293.6,6521.4,6483.0,5760.4,6960.6,6122.2,6415.4,6220.2,6566.2,5549.8,5853.6,6531.8,5692.4,6430.6,5877.4,6297.4,6363.6,6628.8
5275.0,5526.2,5746.4,5386.4,6149.8,5040.8,5617.2,5033.8,5579.6,5400.6,6013.0,6156.2,6273.2,5498.4,6648.2,5687.4,6090.2,5805.0,6153.4,5147.0,5377.8,6064.2,5382.4,5810.0,5377.0,6002.4,6038.0,6377.4
4885.2,5265.2,5399.8,5169.4,5729.2,4601.2,5469.8,4602.8,5176.6,4939.2,5699.8,5843.2,6129.6,5394.0,6415.0,5365.0,5793.6,5612.2,5763.0,4898.8,4894.6,5640.6,5096.2,5467.2,5057.6,5860.0,5715.0,6056.2
4699.4,5113.8,4990.8,4780.8,5452.6,4405.8,5363.4,4286.2,4757.8,4584.0,5607.2,5427.8,6036.8,5271.6,6203.4,5014.8,5554.2,5429.2,5396.4,4807.2,4524.8,5320.8,4977.6,5267.6,4651.6,5651.2,5411.8,5902.6
4515.6,4960.6,4678.0,4529.0,5196.2,4184.6,5212.8,4062.8,4614.4,4371.2,5595.6,5311.4,5814.8,5148.0,6014.4,4766.0,5327.6,5296.8,5144.2,4654.8,4348.2,4943.2,4818.6,5148.6,4361.8,5561.0,5100.2,5659.2
