0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9474.8,9590.4,9598.8,9349.0,9398.4,9334.2,9496.8,9289.4,9193.2,8742.0,9280.4,8836.0,9384.0,9454.0,9345.6,9607.0,9465.2,9366.4,9507.4,9551.2,9368.8,9334.0,9058.6,9277.0,9583.4,9242.8,9449.0,9260.2
8177.0,8106.0,8698.2,8199.2,8241.8,8069.2,8439.0,7083.4,8040.2,6747.8,7172.8,6742.0,6978.0,7262.6,7798.6,8187.6,7809.8,7602.0,7905.8,7764.4,7516.4,7769.4,7725.2,8065.4,8007.6,7513.8,7486.8,7918.2
7479.2,7209.8,8066.8,7921.2,7922.4,7420.8,7983.0,5998.0,7157.6,6363.2,6581.0,6349.0,6088.6,6856.0,6806.0,7042.4,7068.8,6518.2,6944.6,6877.6,6530.6,7046.8,7224.4,6287.0,6636.4,6560.4,6481.2,6551.4
6756.4,6982.4,7320.0,7525.2,7524.0,7014.0,7691.4,5746.4,6579.4,5809.0,6121.4,5921.4,5736.2,6363.6,6096.4,6240.4,6248.4,5961.4,6127.6,6241.8,5922.6,5909.4,6500.6,5670.8,5793.6,5419.0,5341.8,5843.0
6308.8,6738.6,7104.2,7431.4,7271.2,6753.8,7161.4,5383.2,5977.4,5463.4,5514.4,5476.2,5349.4,6068.2,5221.4,5715.6,5741.2,5648.0,5595.0,6124.6,5315.0,5422.4,5403.8,4872.6,5360.8,4998.0,4702.0,5465.0
5925.2,6533.6,7055.8,7345.8,6894.4,6528.4,7011.0,5075.6,5524.6,5234.4,5236.4,5309.8,5037.8,5839.0,4645.4,5414.6,5554.2,5380.8,5259.2,5942.0,5025.0,5011.6,4949.2,4455.2,5090.6,4649.6,4421.4,5006.2
5563.8,6384.0,6801.2,7114.4,6450.6,6448.6,6807.6,4959.8,5425.8,5043.6,5085.2,5146.4,4882.4,5566.0,4451.8,5153.0,5111.6,5061.0,4943.4,5751.4,4829.8,4627.8,4640.8,3976.0,4796.8,4444.0,3896.6,4727.2
5315.0,6167.2,6552.8,6883.8,6114.4,6302.0,6672.2,4800.8,5305.0,4829.6,4994.4,4928.0,4699.8,5374.0,4315.4,4985.0,4734.2,4765.8,4715.6,5513.4,4716.2,4350.2,4369.4,3535.8,4532.2,4331.6,3494.2,4485.2
5099.6,5933.6,6338.0,6705.2,5896.2,6131.2,6682.2,4631.2,5157.6,4616.6,4884.2,4831.2,4637.0,5216.8,4146.6,4829.0,4488.2,4589.8,4396.8,5287.4,4557.6,4160.0,4211.6,3329.0,4319.2,4215.4,3356.0,4344.2
4964.2,5823.0,6101.0,6497.8,5697.6,5981.2,6551.0,4529.2,5064.2,4467.8,4728.2,4794.4,4578.2,5070.0,4132.2,4737.6,4283.6,4457.4,4086.0,5151.2,4387.4,4008.6,4033.2,3173.6,4164.0,4098.0,3261.2,4298.4
4876.8,5741.0,5866.8,6331.8,5529.6,5853.6,6412.2,4497.4,5003.4,4335.6,4427.0,4711.8,4524.0,4943.6,4141.2,4611.0,4107.2,4399.0,4021.6,5019.4,4251.2,3789.8,3893.8,3073.2,4045.6,3950.8,3261.8,4141.0
4783.4,5589.0,5679.2,6123.4,5409.8,5683.4,6269.4,4439.4,4895.4,4240.4,4177.2,4640.6,4466.8,4854.8,4135.8,4488.6,4029.6,4335.2,3946.4,4891.0,4157.6,3606.8,3660.0,2991.6,3964.2,3761.4,3206.2,4026.8
4731.8,5451.0,5543.6,5894.2,5365.6,5632.2,6147.6,4363.2,4897.6,4155.0,4049.2,4578.4,4402.8,4782.2,4101.0,4356.6,3984.8,4287.0,3855.2,4767.6,4078.2,3481.0,3508.8,2905.0,3912.8,3581.8,3159.4,3907.2
4680.8,5393.0,5396.8,5722.0,5239.8,5564.4,6091.6,4239.6,4908.4,4069.6,3938.2,4531.6,4391.6,4704.2,4065.6,4182.6,3927.8,4230.4,3763.2,4666.8,4009.2,3414.6,3410.0,2839.8,3889.4,3457.8,3134.8,3862.4
4623.4,5298.6,5281.2,5561.2,5156.8,5497.4,6047.0,4175.6,4929.4,3983.8,3826.8,4496.8,4378.4,4639.8,4037.2,4051.8,3919.0,4164.0,3641.0,4533.8,4019.2,3366.2,3269.0,2727.8,3885.2,3299.2,3074.0,3818.6
4586.8,5257.2,5206.2,5454.6,5060.0,5447.0,5985.8,4184.0,4903.8,3933.0,3742.0,4431.0,4333.0,4577.6,4016.0,3955.4,3901.2,4116.6,3528.0,4444.8,4014.4,3296.6,3150.0,2681.6,3824.2,3182.6,3006.4,3779.6
4555.2,5252.6,5143.4,5350.0,4980.6,5449.0,5885.4,4191.6,4854.4,3897.0,3675.0,4360.4,4234.2,4525.6,3994.8,3878.8,3855.4,4071.0,3439.6,4368.4,3999.0,3227.4,3038.4,2600.8,3757.6,3081.8,2958.0,3769.6
4534.6,5265.4,5053.0,5220.4,4900.8,5450.8,5853.2,4218.4,4787.6,3811.2,3601.2,4322.4,4188.4,4461.0,3979.4,3814.2,3794.0,4000.8,3328.8,4273.8,3985.8,3156.4,2955.4,2472.0,3709.2,3016.6,2936.0,3750.0
4519.2,5235.2,4974.6,5072.4,4869.4,5396.0,5798.8,4238.2,4756.6,3712.0,3569.8,4310.4,4155.6,4409.8,3942.0,3756.6,3720.6,3960.0,3227.2,4197.6,3944.0,3050.0,2881.4,2353.0,3700.8,2993.8,2916.8,3717.0
4517.0,5222.2,4901.8,4987.8,4843.8,5323.0,5709.6,4234.2,4709.6,3650.4,3544.6,4269.8,4123.2,4370.2,3905.6,3718.4,3653.0,3931.4,3139.4,4157.8,3875.0,2946.4,2800.4,2245.6,3640.6,2975.6,2905.4,3650.2
4525.4,5211.4,4840.8,4904.4,4828.8,5273.6,5608.0,4231.4,4640.8,3598.4,3530.0,4235.0,4109.0,4311.0,3881.6,3680.6,3629.0,3870.2,3077.8,4134.8,3775.2,2834.6,2763.0,2170.6,3612.4,2954.2,2887.0,3579.2
