0_0,0_123_aout,0_123_bout,0_164_aout,0_164_bout,0_205_aout,0_205_bout,0_246_aout,0_246_bout,0_41_aout,0_41_bout,0_82_aout,0_82_bout,660_0,660_123_aout,660_123_bout,660_164_aout,660_164_bout,660_205_aout,660_205_bout,660_246_aout,660_246_bout,660_41_aout,660_41_bout,660_82_aout,660_82_bout,960_0,960_123_aout,960_123_bout,960_164_aout,960_164_bout,960_205_aout,960_205_bout,960_246_aout,960_246_bout,960_41_aout,960_41_bout,960_82_aout,960_82_bout
4589.2,3581.2,3972.2,3977.8,4566.6,4638.4,3840.8,4680.0,3901.4,4103.8,4727.0,5097.8,5175.2,1936.2,2506.2,2462.4,1337.4,2130.6,1386.4,2812.8,3038.4,1609.6,2860.8,1071.2,1228.2,2945.8,1971.8,2788.4,2399.8,1293.4,1900.2,1995.4,1184.6,2323.0,2787.0,743.8,3918.0,1297.6,3253.0
4546.6,3513.4,3919.8,3849.2,4558.0,4633.4,3822.4,4635.8,3919.2,4072.6,4663.4,5098.0,5160.0,1885.4,2474.8,2467.0,1352.6,2112.6,1385.4,2677.4,3038.4,1539.2,2789.6,1068.4,1220.0,2957.2,1965.8,2774.8,2261.0,1300.2,1871.6,2033.0,1135.0,2395.0,2797.6,756.0,3887.8,1245.8,3312.4
4490.6,3432.8,3943.8,3832.0,4577.2,4622.6,3771.0,4611.6,3931.8,4064.4,4591.0,5093.8,5115.8,1816.6,2427.8,2457.6,1387.0,2109.0,1387.2,2675.4,3032.6,1443.6,2734.2,1062.6,1215.4,3004.4,1950.4,2789.4,2178.0,1314.2,1818.2,2056.2,1112.8,2436.8,2776.4,788.2,3848.2,1142.6,3340.8
4446.8,3366.8,4084.6,3658.2,4571.2,4602.6,3754.0,4593.0,3927.0,4046.2,4560.2,5084.4,5101.2,1665.2,2409.6,2455.2,1418.6,2077.4,1370.2,2683.2,3029.4,1413.6,2711.4,1050.2,1191.2,3012.0,1922.0,2920.2,2138.2,1359.8,1818.8,2077.2,1090.2,2476.2,2781.2,825.2,3828.8,1123.8,3350.0
4410.4,3324.8,4133.0,3660.0,4560.4,4591.4,3727.4,4579.0,3906.2,4040.6,4534.8,5065.2,5016.0,1611.8,2401.4,2413.2,1451.4,2081.8,1371.4,2696.4,3018.6,1392.2,2673.0,1033.0,1190.0,3022.8,1913.0,2985.4,2087.2,1358.0,1818.6,2090.0,1074.0,2519.6,2758.6,849.6,3822.8,1104.8,3342.4
4340.4,3293.4,4168.6,3669.4,4533.8,4597.8,3697.2,4571.4,3898.2,4043.8,4458.4,5051.4,4993.4,1522.6,2373.6,2407.0,1465.2,2083.0,1366.8,2697.4,3007.4,1385.4,2579.0,1004.8,1177.0,3038.8,1877.6,2989.4,2042.8,1330.2,1855.6,2104.2,1103.2,2541.8,2750.4,868.0,3655.2,1081.6,3336.8
4251.8,3217.6,4258.0,3659.4,4528.6,4594.0,3573.0,4565.2,3898.4,4042.8,4429.2,5029.0,5009.4,1484.2,2386.6,2425.0,1471.4,2058.8,1374.2,2682.4,2982.4,1379.0,2528.8,974.2,1156.6,3054.2,1853.8,3007.6,2028.4,1326.6,1884.2,2115.6,1157.2,2533.6,2730.8,895.4,3646.6,1011.2,3351.2
4200.0,3204.2,4246.0,3626.8,4511.2,4598.0,3563.6,4568.0,3899.4,4064.0,4401.4,5016.4,5021.6,1440.8,2397.8,2439.4,1489.4,2024.0,1376.8,2663.0,2982.0,1374.6,2507.4,951.8,1149.0,3053.2,1856.0,3019.8,1996.6,1345.8,1909.8,2130.4,1182.0,2568.8,2707.2,909.2,3596.8,970.6,3389.8
4180.6,3208.4,4225.2,3624.0,4508.8,4593.6,3536.0,4571.8,3817.6,4055.8,4381.0,4996.2,5023.8,1401.2,2395.6,2570.4,1490.8,1994.4,1371.6,2645.8,2979.8,1361.6,2463.4,898.2,1124.2,3023.0,1883.4,3087.8,1988.2,1348.0,1918.4,2128.2,1199.4,2625.8,2656.6,941.4,3521.6,970.6,3462.4
4184.8,3205.6,4222.0,3619.0,4493.8,4591.0,3516.2,4569.6,3806.8,4034.4,4371.0,4956.2,5014.2,1383.4,2378.6,2585.6,1441.8,1972.2,1365.2,2663.6,2975.6,1352.2,2412.2,882.2,1088.6,3023.2,1919.6,3135.0,1978.8,1340.4,1909.6,2117.4,1191.0,2660.8,2512.2,958.2,3406.4,926.4,3513.8
4167.2,3203.4,4214.8,3611.8,4500.6,4600.2,3494.0,4564.0,3782.0,4062.8,4359.0,4916.6,4996.2,1360.2,2348.8,2580.0,1338.6,1934.0,1359.2,2651.6,2977.0,1344.4,2379.0,867.4,1092.4,3020.6,1963.0,3131.0,1944.4,1333.2,1901.6,2105.6,1188.4,2662.8,2501.4,1012.2,3406.4,908.6,3541.4
4155.0,3228.6,4209.6,3546.2,4491.8,4672.2,3492.8,4559.2,3758.2,4159.4,4358.4,4875.4,4993.2,1343.4,2382.2,2520.4,1293.6,1919.6,1355.2,2618.8,2998.4,1333.8,2329.6,851.6,1097.6,3004.2,2013.4,3125.8,1877.6,1357.8,1901.2,2102.2,1208.0,2689.6,2453.4,1017.0,3414.8,886.8,3574.4
4145.2,3217.4,4219.0,3508.2,4478.6,4734.6,3490.6,4551.4,3751.8,4242.8,4372.4,4831.6,5000.2,1326.4,2393.2,2546.0,1255.0,1918.8,1365.0,2596.2,2989.2,1276.0,2275.8,842.4,1092.2,2980.4,2106.2,3083.0,1863.6,1338.2,1885.6,2095.4,1206.4,2677.2,2444.2,1028.0,3435.4,861.2,3596.8
4130.0,3224.8,4201.0,3525.6,4473.0,4755.0,3487.2,4551.4,3759.6,4386.4,4391.0,4800.8,4997.0,1197.4,2385.6,2547.0,1231.2,1904.4,1344.0,2553.0,2994.0,1226.4,2278.0,826.0,1086.6,2969.6,2165.6,3049.0,1856.0,1337.2,1820.0,2104.0,1134.0,2667.8,2484.2,1058.6,3412.2,864.4,3632.4
4109.8,3271.2,4120.0,3518.6,4475.2,4759.8,3523.8,4536.4,3819.4,4446.0,4409.6,4782.8,5008.0,1187.2,2378.6,2539.0,1222.6,1884.6,1348.8,2545.0,2989.2,1205.8,2261.8,822.0,1085.6,2959.0,2194.6,2989.2,1829.0,1341.6,1746.6,2100.2,1136.8,2655.4,2510.6,1072.8,3355.8,870.6,3665.6
4108.0,3297.6,3956.8,3514.0,4484.6,4763.0,3526.8,4508.0,3855.0,4493.2,4439.6,4765.4,5022.6,1182.2,2361.8,2546.6,1200.2,1859.6,1314.0,2505.2,2982.4,1193.2,2264.0,803.4,1080.0,2950.8,2271.0,2942.0,1809.2,1334.0,1741.6,2108.4,1170.0,2648.8,2518.4,1082.8,3343.2,876.4,3686.8
4100.8,3285.0,3931.8,3501.0,4417.2,4688.6,3494.2,4491.4,3862.2,4481.4,4371.6,4765.4,5007.6,1170.0,2346.2,2556.4,997.4,1840.0,1249.6,2499.0,2950.8,1232.6,2222.2,785.0,1076.6,2853.6,2318.6,2942.8,1797.6,1328.4,1778.6,2104.8,1196.2,2545.8,2495.8,1088.0,3411.6,871.4,3689.6
4099.2,3275.0,3913.8,3493.0,4412.6,4570.0,3495.8,4447.8,3866.8,4521.8,4352.8,4760.8,4977.6,1192.2,2330.0,2572.6,943.0,1819.2,1225.2,2485.2,2941.6,1294.2,2264.4,762.6,1073.0,2807.8,2368.8,2917.2,1781.2,1324.2,1803.4,2093.6,1212.8,2527.2,2410.4,1127.0,3444.0,811.0,3627.2
4096.4,3285.8,3868.6,3480.4,4410.6,4557.0,3500.2,4441.2,3886.0,4431.4,4332.2,4745.6,4976.8,1201.8,2297.8,2468.0,897.8,1789.8,1222.8,2459.2,2907.0,1298.2,2297.4,758.2,1060.4,2786.8,2462.4,2904.2,1772.8,1322.6,1773.6,2088.8,1182.4,2541.2,2471.8,1144.2,3405.4,806.2,3631.4
4091.2,3288.4,3806.8,3459.2,4410.2,4525.2,3501.4,4415.0,3886.8,4366.8,4318.0,4741.2,4947.6,1231.6,2351.2,2453.0,863.4,1762.6,1202.2,2446.0,2894.2,1289.0,2329.4,742.4,1045.0,2703.0,2609.8,2922.2,1769.8,1290.0,1769.2,2072.4,1148.8,2571.0,2647.6,1141.4,3421.4,802.6,3611.8
4082.2,3285.4,3804.8,3384.2,4406.6,4457.0,3487.6,4384.2,3884.8,4354.4,4280.4,4736.0,4883.6,1234.2,2341.2,2362.4,842.2,1748.6,1187.0,2417.0,2893.8,1282.8,2325.8,719.2,1025.6,2691.8,2668.0,2904.6,1774.2,1273.4,1821.0,2034.8,1153.8,2551.8,2828.0,1163.6,3419.8,816.2,3600.0
4041.6,3349.6,3795.0,3326.6,4402.8,4435.0,3474.8,4366.6,3900.6,4311.4,4247.0,4724.8,4882.4,1236.4,2322.8,2320.6,744.6,1712.0,1192.0,2371.2,2893.4,1273.8,2316.2,715.0,1002.4,2681.4,2713.8,2941.8,1773.8,1277.0,1810.4,2035.4,1146.6,2549.0,2897.8,1191.4,3413.6,814.8,3593.2
4005.8,3340.4,3780.8,3296.8,4409.4,4404.0,3440.8,4356.6,3912.0,4291.6,4218.4,4708.6,4876.8,1235.0,2298.4,2252.2,730.8,1635.6,1189.8,2248.4,2894.4,1270.2,2317.4,705.2,981.0,2667.8,2721.0,2949.8,1777.0,1267.4,1820.8,2020.8,1107.2,2848.2,2952.4,1172.4,3402.0,815.4,3590.4
3989.0,3322.2,3756.8,3314.4,4435.0,4405.2,3328.8,4350.6,3935.4,4222.0,4206.4,4695.2,4865.6,1231.4,2242.2,1945.6,730.4,1312.6,1193.2,2226.2,2892.0,1264.4,2336.6,685.6,977.2,2651.6,2752.8,2950.4,1788.6,1272.8,1824.2,2020.4,1102.4,2890.0,3026.0,1160.4,3396.4,820.6,3592.6
3997.6,3310.4,3703.2,3414.0,4445.2,4400.6,3312.2,4334.4,3947.2,4086.8,4201.2,4683.0,4865.4,1235.4,2207.6,1893.8,741.0,1203.2,1185.6,2206.4,2899.2,1248.2,2333.4,650.0,962.0,2641.4,2767.0,3008.4,1785.6,1261.8,1828.4,2029.6,1098.6,2887.6,3041.6,1166.8,3384.6,825.0,3608.4
4009.2,3282.8,3647.0,3419.0,4436.6,4361.6,3299.0,4327.8,3966.6,3975.8,4157.4,4676.0,4864.2,1233.4,2189.2,1882.0,746.4,1145.8,1181.8,2222.0,2896.2,1243.4,2307.0,624.2,956.8,2624.4,2761.2,3085.8,1799.6,1245.4,1844.0,2041.8,1084.0,2906.6,3091.2,1189.8,3421.6,834.8,3623.6
4020.8,3267.6,3338.4,3398.4,4423.4,4337.0,3289.6,4332.8,3989.0,3974.0,4108.6,4662.2,4854.2,1236.4,2161.0,1868.8,727.8,1066.0,1174.8,2277.6,2892.6,1239.2,2278.2,609.8,953.6,2511.0,2768.4,3157.0,1771.0,1231.6,1872.4,2048.0,1093.0,2884.8,3099.4,1186.0,3456.2,836.2,3629.6
4017.4,3215.4,3279.8,3386.8,4427.2,4296.8,3291.6,4323.0,4030.2,3924.0,4057.8,4643.4,4838.6,1239.2,2120.6,1835.8,721.6,1055.6,1165.8,2350.2,2907.4,1241.2,2273.0,586.6,952.0,2429.0,2779.4,3160.2,1755.0,1209.4,1873.0,2043.6,1093.0,2859.4,3090.0,1193.8,3468.2,841.2,3621.8
4016.4,3202.6,3201.6,3374.0,4429.4,4282.4,3293.6,4317.6,4072.6,3905.2,4035.6,4614.8,4831.2,1235.6,2102.8,1829.0,709.0,1041.0,1175.2,2343.6,2903.2,1228.8,2266.6,571.0,953.4,2388.2,2804.0,3161.8,1717.6,1166.8,1872.6,2033.6,1084.4,2855.0,3154.8,1204.2,3462.6,870.8,3609.2
4039.4,3188.6,3178.4,3356.4,4430.0,4271.4,3307.4,4315.8,4103.2,3843.6,4018.8,4599.2,4834.8,1225.6,2099.0,1813.0,709.8,1023.8,1176.6,2343.2,2909.6,1209.4,2254.4,562.4,953.4,2334.6,2838.4,3162.6,1716.8,1091.0,1865.4,2030.8,1087.4,2827.6,3201.8,1212.0,3455.2,886.8,3604.8
4078.4,3171.6,3160.8,3334.6,4428.0,4259.0,3308.2,4305.2,4124.4,3811.4,4011.4,4585.8,4811.8,1209.8,2096.6,1802.4,700.8,1003.8,1059.8,2337.6,2910.6,1191.4,2234.8,551.4,968.6,2261.4,2842.6,3151.4,1719.4,1080.2,1867.6,2033.8,1095.6,2749.2,3232.6,1208.8,3480.8,893.8,3577.2
4139.6,3130.4,3135.8,3316.8,4401.0,4248.0,3310.6,4308.6,4141.6,3736.0,4007.8,4580.4,4803.8,1216.6,2074.4,1795.6,680.6,1000.8,1055.6,2344.2,2915.6,1181.2,2229.8,552.8,955.0,2159.6,2835.0,3159.2,1702.6,1091.4,1786.4,2027.6,1129.0,2672.6,3222.6,1205.6,3486.4,907.2,3543.6
4224.6,3105.6,3109.2,3307.8,4368.2,4240.2,3301.2,4309.2,4235.0,3657.2,4007.2,4572.6,4793.0,1204.8,2072.4,1794.6,666.6,1007.4,1034.6,2347.4,2927.6,1146.2,2221.4,547.8,944.6,2105.2,2805.4,3140.2,1701.4,1090.8,1826.8,2017.8,1166.2,2585.8,3163.0,1202.8,3481.6,915.6,3520.6
4287.4,3102.6,3103.2,3301.8,4346.2,4228.6,3294.0,4294.6,4265.0,3629.8,3983.2,4566.8,4781.0,1202.8,2059.8,1809.6,657.8,1017.4,1027.4,2350.0,2925.4,1118.0,2201.4,536.8,932.4,2066.6,2818.2,3160.2,1698.6,1086.0,1861.2,1998.6,1241.2,2525.0,3095.8,1213.8,3471.0,937.8,3518.6
4272.6,3109.2,3091.8,3298.2,4318.6,4211.6,3269.6,4290.2,4274.4,3555.4,3967.2,4479.4,4742.0,1203.2,2045.8,1801.4,638.4,1019.8,1026.2,2346.6,2924.8,1086.8,2160.8,508.2,932.4,2050.6,2821.2,3156.6,1700.4,1110.6,1874.0,1993.4,1312.2,2490.6,3079.8,1202.6,3454.0,959.4,3500.2
4267.6,3060.0,3064.2,3296.2,4285.6,4197.0,3238.4,4292.2,4267.4,3494.2,3949.8,4453.8,4717.4,1201.2,2015.4,1825.6,578.4,1028.2,1025.2,2323.4,2989.6,1046.8,2143.8,503.2,932.2,2014.6,2928.4,3152.0,1694.2,1125.8,1854.2,2010.0,1323.2,2469.0,3095.2,1225.8,3390.2,972.2,3484.8
4263.6,3046.2,3052.8,3299.6,4271.4,4179.4,3240.8,4291.2,4264.6,3452.8,3938.0,4430.4,4711.2,1200.6,2009.4,1820.8,572.0,1027.0,1020.6,2285.8,3011.6,1021.6,2115.2,487.2,933.6,1997.0,2907.8,3106.8,1684.8,1126.6,1835.6,2033.4,1334.8,2442.2,2986.0,1252.4,3380.6,967.8,3486.4
4264.4,3137.8,3030.0,3323.4,4260.2,4164.8,3220.6,4291.0,4263.2,3430.4,3930.0,4413.6,4688.4,1196.8,2011.2,1810.0,570.8,1026.6,1014.2,2239.8,3019.0,956.6,2105.2,479.8,930.8,1984.0,2893.0,3064.0,1692.8,1124.0,1813.8,2075.6,1338.8,2400.0,2894.8,1258.8,3345.6,966.8,3482.6
4256.6,3124.4,2918.8,3299.6,4251.6,4152.4,3229.4,4283.8,4270.6,3391.8,3931.2,4383.8,4677.4,1187.2,2010.2,1797.8,568.4,1017.2,1011.0,2206.2,3027.0,933.2,2068.2,489.6,917.8,1976.2,2848.4,3021.2,1689.2,1137.8,1800.4,2145.0,1336.4,2385.2,2873.4,1271.4,3318.2,966.2,3478.0
4254.6,3089.2,2888.4,3271.8,4258.4,4139.8,3231.4,4284.0,4262.0,3352.6,3925.0,4355.2,4661.6,1165.2,2011.2,1789.2,567.0,1012.6,1014.4,2197.8,3033.2,906.8,2048.6,491.0,909.0,1965.4,2827.0,3013.4,1686.2,1189.4,1810.2,2181.8,1377.2,2337.8,2878.4,1277.8,3308.2,973.0,3481.8
4277.6,3047.4,2919.8,3245.8,4241.2,4121.8,3226.2,4282.8,4229.8,3339.8,3926.4,4338.2,4640.2,1139.2,2020.4,1771.4,567.0,989.0,1011.4,2187.4,3049.8,895.4,2035.6,494.4,878.8,1914.4,2780.4,3001.6,1680.0,1187.6,1850.0,2193.8,1387.6,2336.8,2850.6,1283.6,3287.4,974.4,3489.8
4294.6,2991.6,2930.8,3156.6,4226.0,4108.2,3220.4,4278.6,4233.2,3333.2,3933.2,4328.6,4620.4,1134.6,2028.0,1754.4,565.8,950.8,1023.6,2181.8,3052.6,890.6,2022.0,498.2,854.2,1896.0,2764.0,2959.0,1686.6,1285.2,1863.4,2204.0,1387.0,2321.8,2831.6,1293.8,3254.6,990.8,3496.0
4347.6,2923.8,2917.2,3020.0,4180.4,4092.0,3209.0,4277.8,4250.8,3306.8,3941.4,4308.2,4611.2,1125.2,2043.6,1719.2,564.6,948.8,1022.8,2175.4,3060.2,910.2,2017.2,501.2,831.8,1887.4,2752.0,2966.8,1688.4,1285.0,1847.2,2217.0,1853.8,2309.2,2946.6,1323.6,3228.0,1008.8,3495.4
4340.6,2893.6,2902.6,2978.6,4153.6,4079.2,3197.6,4295.6,4258.0,3305.4,3957.8,4297.8,4620.4,1115.4,2061.4,1696.0,562.0,953.2,1017.2,2160.6,3076.2,870.4,1993.8,500.6,811.6,1877.2,2752.6,2931.6,1607.4,1277.0,1775.6,2243.2,1852.8,2300.0,2973.8,1339.6,3203.2,1000.6,3504.4
4330.4,2877.8,2875.6,2969.0,4143.8,4081.6,3195.2,4303.2,4252.0,3298.8,3972.8,4288.0,4625.4,1121.4,2065.4,1676.8,554.6,954.0,994.0,2157.2,3084.8,846.8,1960.4,509.6,797.2,1862.0,2756.8,2891.2,1569.0,1274.6,1776.8,2264.2,1853.4,2289.8,2951.8,1349.4,3151.6,1052.8,3508.2
4312.4,2867.4,2841.8,2966.8,4140.0,4114.6,3193.4,4301.0,4253.8,3295.0,3988.8,4282.8,4616.4,1149.0,2057.8,1663.2,550.0,929.6,980.8,2156.2,3081.4,823.6,1923.4,521.0,774.2,1860.6,2769.2,2881.4,1549.2,1265.0,1763.4,2287.4,1862.0,2253.4,2928.4,1353.4,3112.6,1071.8,3492.6
4299.6,2868.4,2819.4,2915.6,4141.2,4187.4,3185.8,4296.2,4291.0,3286.6,3999.0,4278.2,4609.2,1127.4,2069.8,1622.6,546.6,927.2,972.8,2154.4,3072.6,819.6,1895.2,520.6,777.2,1860.8,2783.6,2863.8,1536.4,1258.4,1731.4,2320.6,1880.6,2221.8,2905.6,1408.2,3089.8,1093.8,3468.2
4299.0,2861.8,2810.2,2922.6,4173.4,4258.2,3166.2,4292.2,4337.0,3273.4,4029.0,4264.4,4599.2,1129.2,2077.6,1583.0,548.8,925.6,967.2,2150.2,3076.6,807.4,1808.2,505.6,773.6,1840.4,2777.4,2829.4,1525.4,1271.4,1691.8,2321.8,1903.4,2190.4,2865.4,1483.6,3063.0,1099.8,3450.0
4302.6,2862.6,2804.4,2936.0,4191.0,4255.8,3154.0,4277.6,4356.2,3259.0,4042.4,4224.8,4592.4,1115.6,2081.4,1541.0,557.0,927.4,959.8,2133.6,3070.2,800.0,1746.6,502.8,773.4,1818.6,2795.8,2786.6,1525.6,1274.0,1684.0,2331.8,1909.2,2107.4,2828.4,1505.8,3046.2,1133.0,3439.2
4313.8,2849.6,2797.8,2949.2,4197.8,4242.0,3156.6,4255.8,4292.6,3257.2,4074.2,4218.6,4589.8,1054.2,2098.8,1504.8,562.6,923.0,955.4,2126.4,3059.0,782.4,1737.0,509.6,771.6,1809.8,2838.2,2756.0,1522.4,1290.6,1677.4,2346.2,1913.4,2010.2,2788.2,1571.8,3002.2,1145.2,3430.4
4302.2,2830.4,2794.6,2949.8,4190.8,4239.6,3155.2,4232.2,4301.4,3251.8,4094.8,4214.0,4588.2,1027.0,2148.4,1450.4,562.8,923.0,947.8,2112.6,3032.4,827.0,1733.0,517.6,769.6,1800.8,2849.8,2679.2,1511.0,1295.6,1661.4,2383.2,1966.8,1859.0,2769.4,1602.8,3011.0,1188.2,3419.4
4253.6,2826.6,2785.0,2956.2,4192.6,4220.4,3148.0,4217.0,4287.0,3239.4,4093.8,4191.8,4587.4,1027.0,2163.0,1414.4,558.6,925.6,934.8,2091.6,2984.0,860.8,1732.0,534.0,772.4,1794.8,2877.0,2586.2,1502.8,1305.0,1650.6,2395.4,1980.8,1821.8,2733.8,1704.8,3018.8,1212.6,3367.4
4242.4,2819.2,2782.4,2961.2,4190.2,4203.8,3147.6,4193.8,4281.2,3227.6,4095.6,4140.8,4584.8,1031.0,2178.4,1383.6,562.6,923.2,934.2,2077.0,2915.0,847.6,1722.4,531.0,767.0,1779.6,2904.6,2404.0,1496.4,1298.2,1648.2,2403.2,1976.8,1803.8,2716.4,1707.8,2959.4,1216.4,3278.0
4227.8,2815.4,2780.8,2969.0,4184.8,4178.8,3141.8,4171.8,4237.4,3228.2,4097.8,4115.0,4585.6,1033.2,2174.6,1358.4,566.8,920.6,942.2,2057.6,2888.4,823.6,1713.6,550.6,762.6,1767.8,2902.8,2318.2,1488.6,1299.8,1644.6,2455.4,1979.2,1792.2,2681.0,1717.8,2896.2,1213.8,3263.2
4252.2,2793.6,2785.6,2965.6,4173.0,4162.2,3127.6,4158.2,4240.4,3230.0,4126.4,4106.6,4584.8,1039.4,2164.4,1324.8,568.8,905.0,925.0,2026.0,2877.8,805.0,1710.4,553.2,768.0,1760.0,2903.6,2210.2,1484.0,1301.0,1668.6,2509.6,1972.6,1777.4,2659.2,1721.8,2854.6,1231.8,3253.4
4264.0,2764.0,2786.4,2963.8,4167.6,4156.4,3118.4,4151.0,4289.6,3224.0,4135.4,4062.0,4577.2,1037.4,2139.6,1301.8,569.2,883.0,915.0,1993.0,2884.6,780.6,1703.0,557.2,771.2,1757.4,2904.2,1858.4,1416.0,1303.6,1706.2,2516.8,1975.6,1782.6,2639.0,1727.2,2818.0,1290.8,3200.2
4227.6,2766.6,2762.2,2960.0,4169.4,4154.6,3129.8,4136.2,4294.8,3217.6,4137.0,4057.2,4526.2,1024.0,2188.8,1251.0,562.2,862.6,912.6,1992.8,2887.0,743.0,1700.4,571.8,763.8,1756.4,2905.0,1564.2,1401.0,1316.2,1701.0,2525.2,1963.2,1782.4,2656.4,1748.0,2783.2,1318.6,3146.4
4222.4,2771.8,2728.4,2957.2,4170.0,4147.0,3138.8,4103.2,4302.6,3216.4,4124.2,4037.2,4526.2,1008.8,2168.2,1226.6,561.2,828.8,914.2,1983.4,2895.4,735.6,1696.8,585.0,748.0,1745.8,2901.2,1549.4,1414.4,1318.0,1700.2,2525.2,1933.0,1807.4,2658.8,1777.2,2731.4,1317.4,3091.6
4181.8,2775.6,2726.2,2955.8,4170.8,4114.4,3152.4,4096.4,4335.4,3205.8,4103.4,4045.4,4530.0,1003.2,2137.6,1207.6,560.6,754.4,920.0,1889.2,2898.6,717.0,1688.0,592.2,730.6,1740.8,2868.6,1506.0,1410.2,1325.0,1693.0,2522.8,1890.6,1819.8,2664.2,1802.6,2649.8,1322.4,3008.0
4199.0,2780.0,2727.8,2951.0,4171.6,4088.2,3162.0,4086.8,4364.0,3195.6,4093.6,4051.6,4533.8,999.4,2082.4,1184.8,555.2,672.8,905.4,1869.4,2898.8,604.6,1682.8,580.6,699.8,1749.8,2869.6,1475.2,1438.8,1329.6,1695.6,2524.8,1879.2,1845.4,2672.2,1846.2,2558.0,1320.2,2953.8
4223.8,2787.8,2722.6,2948.6,4169.6,4079.6,3177.2,4067.8,4371.8,3182.6,4092.0,4043.4,4534.2,990.6,2096.4,1174.8,554.6,603.6,903.0,1872.4,2889.6,595.2,1675.6,583.4,683.6,1741.6,2854.6,1459.2,1515.0,1335.2,1667.0,2537.0,1879.2,1882.6,2749.4,1852.2,2521.0,1334.0,2944.2
4248.8,2796.2,2720.4,2935.8,4168.2,4075.4,3235.6,4051.4,4454.4,3171.4,4088.4,4038.6,4533.8,982.0,2106.0,1167.6,555.4,572.6,909.4,1886.8,2879.0,595.2,1665.4,602.2,660.0,1734.4,2837.0,1454.4,1572.4,1358.8,1643.2,2551.0,1866.8,1882.6,2801.4,1844.8,2494.8,1329.6,2954.4
4313.0,2958.8,2699.8,2926.2,4163.4,4060.8,3269.6,4034.6,4829.8,3172.4,4075.8,3866.2,4529.4,981.6,2097.8,1162.2,556.0,559.4,904.0,1819.6,2968.2,582.2,1662.4,600.0,658.6,1705.8,2817.0,1448.6,1639.6,1400.2,1613.4,2567.8,1871.6,1877.2,2822.4,1861.2,2485.8,1349.8,2946.8
4348.4,3018.4,2687.4,2917.4,4155.2,4056.6,3281.6,4013.0,4858.6,3174.0,4055.8,3870.2,4476.6,976.8,2079.8,1157.6,551.8,548.8,906.8,1776.8,3022.0,579.0,1663.6,595.0,648.4,1671.8,2807.6,1439.2,1714.2,1429.4,1610.4,2590.0,1831.0,1888.2,2820.2,1871.4,2474.6,1346.6,2932.2
4379.8,3022.4,2685.4,2900.8,4135.2,4038.4,3286.8,3990.8,4870.2,3174.4,4039.6,3866.4,4491.0,965.8,2056.8,1157.8,550.0,538.8,912.2,1732.6,3014.8,584.6,1657.6,588.2,642.0,1656.4,2822.4,1399.0,1809.4,1431.4,1609.6,2585.2,1814.8,1900.6,2840.8,1870.2,2444.2,1353.0,2892.8
4432.6,3043.8,2642.8,2885.0,4123.6,4017.2,3277.6,3981.2,4891.8,3167.0,3992.2,3842.0,4504.2,949.8,2041.6,1158.6,547.8,536.8,934.6,1711.6,3013.4,587.6,1658.8,588.4,645.6,1662.4,2801.4,1368.6,1878.6,1442.8,1609.4,2576.2,1815.6,1916.0,2866.4,1874.2,2428.2,1322.6,2878.8
4452.8,3051.6,2643.2,2873.0,4133.2,4003.8,3257.0,3966.0,4922.6,3181.8,3963.4,3842.6,4494.2,944.0,2029.6,1161.2,565.4,537.4,943.2,1663.6,3010.8,588.8,1659.8,586.4,670.0,1662.8,2674.0,1357.2,1939.6,1361.2,1608.4,2509.6,1804.4,1973.4,2894.2,1879.4,2419.6,1311.0,2866.4
4464.6,3030.8,2631.6,2865.4,4137.8,3995.4,3260.0,3935.0,4990.8,3188.8,3860.0,3844.8,4495.2,942.8,2018.4,1167.0,571.0,552.4,936.0,1561.8,3021.0,594.4,1657.0,590.2,674.0,1666.8,2621.4,1334.0,1989.0,1328.0,1602.0,2534.6,1789.8,1976.6,2902.8,1891.4,2395.8,1330.2,2864.8
4462.2,3003.8,2627.6,2858.8,4143.2,3980.0,3269.4,3920.6,5028.0,3204.6,3811.8,3843.6,4535.2,931.0,1999.0,1161.4,573.6,556.0,932.2,1546.2,3022.6,596.6,1655.8,588.0,674.0,1677.4,2569.4,1321.6,1991.2,1319.8,1597.6,2508.8,1786.8,1973.8,2834.0,1892.4,2384.6,1342.0,2861.2
4460.2,2994.8,2631.4,2853.6,4142.4,3964.4,3270.6,3903.2,5066.8,3207.0,3818.8,3840.2,4468.4,911.2,1970.0,1165.2,593.0,561.2,931.8,1538.2,3049.6,593.0,1650.0,593.0,679.6,1675.2,2530.8,1317.2,2001.0,1322.8,1597.0,2508.6,1777.6,1961.8,2808.4,1888.8,2379.6,1397.4,2863.6
4455.4,2986.4,2623.8,2853.4,4141.4,3952.2,3279.2,3876.2,5109.8,3209.2,3800.6,3828.8,4475.4,915.0,1952.2,1178.6,605.0,562.2,932.0,1532.8,3074.8,588.4,1647.2,604.0,678.8,1672.2,2504.8,1326.0,2008.4,1273.4,1595.0,2480.0,1757.8,1935.0,2782.8,1886.4,2375.8,1436.0,2866.8
4452.6,2980.0,2620.6,2830.8,4144.0,3930.8,3292.2,3850.6,5126.4,3220.4,3793.0,3813.8,4515.8,913.2,1948.4,1186.6,601.0,559.8,934.4,1552.6,3077.8,589.8,1636.8,604.4,684.6,1665.8,2470.4,1327.4,2006.4,1270.6,1590.0,2472.6,1735.6,1925.0,2768.0,1880.4,2361.4,1456.4,2875.8
