0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9568.0,9519.8,9362.8,9610.0,9225.6,9448.6,9655.8,8496.8,8558.4,8165.0,8603.8,7384.8,8775.4,8932.6,9118.2,9068.8,9099.4,9051.4,8635.8,9225.6,9162.2,8619.0,8367.8,8067.0,8257.0,8943.8,8589.0,7660.8
7898.2,7841.4,7355.0,7995.0,7222.6,7905.0,7791.4,5859.2,6566.2,5090.2,6833.8,5588.8,6773.2,6491.4,6506.0,6398.0,6353.4,6543.6,6328.8,7218.4,6404.2,6424.2,7064.2,5881.2,6095.2,5320.8,6595.6,6174.2
6911.2,6834.8,6186.6,7061.8,6300.4,6819.4,6850.6,5024.4,5509.4,4262.2,5250.0,4913.8,5222.0,5705.6,5248.2,5356.4,4969.6,5231.4,5246.2,5938.6,5098.0,5136.2,5650.4,4824.2,4954.0,4315.6,5483.6,4942.6
6079.8,6129.4,5685.4,6554.2,5742.8,6236.2,6063.0,4469.6,4691.6,4098.4,4608.6,3917.6,4712.8,4872.2,4772.4,4896.4,4226.4,4094.8,4561.2,5305.8,4521.8,4496.6,4663.8,4246.2,4158.2,3875.4,4604.0,4049.6
5851.2,5747.0,5114.4,6171.6,5272.4,5824.6,5600.8,3975.2,4220.8,3831.2,4445.8,3324.2,4325.4,4617.6,4331.6,4386.6,3880.0,3480.6,4140.0,4579.4,4113.8,3911.4,4029.8,3816.8,3573.8,3530.2,4289.6,3776.4
5342.6,5431.4,4862.4,5744.0,4931.8,5607.0,5201.6,3637.8,3728.8,3563.4,4244.6,3023.8,4060.0,4392.0,3978.8,4177.0,3711.0,3177.4,3492.4,4238.8,3762.0,3500.8,3731.4,3410.4,3452.6,3422.6,4063.4,3395.0
5030.8,5141.2,4736.4,5496.2,4765.0,5332.4,4888.2,3394.0,3584.4,3404.2,4035.8,2881.4,3759.2,4194.4,3706.0,3921.2,3514.8,2973.0,3217.8,4119.0,3615.6,3181.2,3226.8,3043.2,3323.8,3271.6,3912.4,3203.6
4832.0,4903.4,4576.4,5277.2,4508.8,5038.0,4756.8,3278.4,3489.8,3190.4,3734.0,2827.4,3596.6,4006.0,3411.4,3650.4,3348.6,2753.2,3253.6,3987.4,3437.4,2903.2,2935.6,2829.8,3159.6,3121.6,3849.4,3048.8
4725.2,4747.2,4384.0,5098.6,4200.0,4990.2,4644.4,3008.2,3370.0,3020.6,3482.2,2632.2,3321.0,3816.8,3250.6,3506.2,3179.2,2568.4,3320.0,3816.2,3092.6,2673.4,2835.0,2757.6,3020.4,3036.6,3794.6,2926.6
