0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9860.2,9877.0,9858.6,9885.8,9904.0,9853.0,9867.0,9866.6,9890.0,9894.2,9894.0,9854.8,9901.8,9967.2,9954.0,9936.8,9947.8,9915.8,9871.0,9944.0,9937.6,9863.0,9924.8,9932.4,9885.6,9925.6,9899.2,9928.4
8764.2,8799.8,8769.6,8824.6,8749.6,8813.4,8662.6,8882.2,8797.2,8804.4,8936.6,8666.2,8932.8,8959.0,9108.4,8989.0,8860.2,9007.6,8820.6,8829.6,9032.0,8926.4,8885.4,9082.6,8998.8,9031.4,8932.4,8905.2
7998.8,8364.2,8059.0,8159.4,8189.0,8128.0,7798.6,8486.8,8078.2,8452.2,8266.6,8370.6,8545.6,8375.2,8398.6,8369.2,8418.0,8486.2,8252.8,8097.6,8658.8,8643.4,8411.8,8352.4,8541.6,8666.8,8214.0,8515.4
7628.8,7918.2,7616.2,7728.4,7907.2,7226.4,7171.2,7838.2,7621.0,7897.8,7764.4,8039.6,8233.6,7811.8,8003.2,7945.8,8053.0,8004.4,7598.2,7491.2,8263.8,8054.8,7725.4,8208.0,8114.2,8222.4,7538.0,7959.4
7447.2,7406.2,7310.4,7417.4,7495.4,6941.2,6920.8,7543.8,7294.0,7655.8,7538.8,7597.6,7892.0,7572.8,7725.8,7688.0,7697.8,7689.2,7422.0,7207.0,7827.2,7702.4,7488.2,7892.6,7616.0,7873.8,6989.4,7468.8
7059.2,7119.0,7098.0,7033.8,7254.6,6944.2,6676.0,7354.2,7097.4,7487.0,7245.4,7265.6,7668.2,7412.8,7403.6,7482.0,7326.0,7377.4,7250.6,6876.8,7542.0,7138.2,7071.2,7549.2,7413.8,7723.4,6587.4,7163.6
6900.6,6925.2,6874.0,6753.6,7175.0,6781.8,6523.8,7302.2,6901.8,7338.4,6932.8,7056.8,7375.6,7290.8,7269.6,7302.8,6956.6,7192.0,7027.0,6606.8,7288.6,6559.6,6910.6,7347.6,7142.0,7598.8,6258.6,6849.0
6739.0,6711.6,6560.4,6403.0,6958.8,6617.6,6381.8,7142.8,6740.2,7251.0,6672.6,6933.8,7085.0,7095.6,7159.2,7164.0,6615.8,6970.4,6930.8,6415.8,7023.8,6201.0,6717.2,7244.6,6932.0,7430.6,5951.4,6626.6
6591.6,6437.2,6238.6,6092.4,6806.4,6532.8,6243.8,7048.2,6614.4,7122.6,6545.2,6780.4,6950.8,6965.8,7041.8,7038.8,6387.8,6718.6,6798.6,6281.2,6824.4,6006.2,6683.8,7202.0,6810.6,7185.2,5768.8,6507.4
6397.8,6279.4,5900.4,5866.0,6666.8,6422.6,6114.2,6954.6,6483.8,6997.6,6433.2,6666.2,6823.2,6790.4,6887.2,6929.0,6324.6,6469.2,6624.8,6183.2,6654.6,5812.6,6560.2,7151.8,6690.2,7025.2,5646.6,6450.2
6283.6,6091.0,5666.8,5691.0,6543.8,6279.4,5989.4,6863.2,6327.0,6857.4,6346.4,6573.0,6744.4,6668.2,6720.6,6926.2,6259.2,6282.2,6512.8,6016.2,6550.6,5663.0,6470.8,7078.6,6570.8,6892.4,5583.8,6374.6
