0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9514.0,9578.2,9729.4,9566.8,9491.2,9761.0,9531.6,9788.8,9686.8,9688.8,9653.0,9701.2,9743.4,9639.6,9720.6,9705.0,9705.0,9610.4,9734.8,9537.8,9703.2,9731.8,9608.6,9790.0,9685.2,9682.2,9638.8,9543.8
8283.2,7804.8,8432.8,8098.0,8100.4,8489.8,8233.8,8622.8,7580.8,8722.8,7728.6,8671.0,8532.8,8551.8,8772.8,8333.2,8704.8,8421.2,8780.6,8612.0,8699.0,8564.2,8045.8,8769.2,8122.6,8630.8,8512.6,8515.4
7526.8,6827.8,7868.0,6885.8,7450.6,7778.0,7419.8,8110.4,6952.0,8004.4,7284.6,8194.2,7844.8,7807.2,8303.8,7138.2,7678.4,7544.4,8162.8,7929.8,8027.4,7982.8,7081.6,8314.4,7102.6,7810.4,7718.4,7525.4
7188.4,6392.8,7655.4,6390.4,6919.4,7588.6,6759.2,7736.8,6716.8,7783.4,7003.2,7733.0,7342.0,7166.6,7859.8,6607.0,7061.8,7121.6,7511.0,7470.2,7631.4,7577.6,6447.4,7955.2,6790.2,7494.0,7256.2,7122.6
6883.4,6144.6,7246.0,6161.2,6752.4,7396.2,6539.0,7503.6,6415.2,7522.2,6571.6,7186.4,6850.0,6815.6,7568.8,6473.0,6665.2,6770.0,6984.6,7032.8,7383.0,7276.6,6141.0,7737.6,6442.4,7010.6,6859.8,6816.0
6607.6,5930.0,7022.8,5852.2,6451.2,7355.6,6226.6,7152.4,6072.0,7264.8,6358.0,6860.0,6499.2,6663.8,7259.8,6466.4,6533.8,6570.8,6675.8,6814.2,7187.0,7008.2,6088.8,7454.6,6189.2,6770.2,6618.6,6412.2
6409.6,5774.8,6715.6,5604.8,5986.4,7160.0,6119.4,6968.2,5786.0,7133.2,6226.4,6717.6,6299.8,6532.4,7098.6,6270.2,6491.2,6341.4,6532.6,6700.4,6936.4,6723.4,6017.0,7276.0,5881.0,6485.2,6460.2,6146.4
6276.6,5420.4,6498.0,5412.6,5682.4,6901.2,5937.2,6797.0,5500.0,7043.8,6101.8,6626.6,6297.4,6334.4,6923.8,6109.6,6326.8,5948.8,6397.6,6602.0,6592.8,6380.0,5818.6,7079.8,5617.0,6258.0,6308.8,5962.8
6047.8,5192.8,6333.0,5364.2,5539.4,6673.6,5808.4,6533.6,5322.4,6951.6,5881.4,6403.0,6215.4,6172.6,6716.2,5976.4,6152.2,5710.0,6274.0,6565.4,6385.6,6092.6,5676.2,6841.8,5393.8,6110.6,6186.4,5869.4
