0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9897.4,9850.0,9788.8,9910.4,9844.4,9884.0,9819.0,9890.6,9833.0,9846.8,9847.4,9864.0,9854.8,9875.8,9876.6,9878.8,9840.4,9929.0,9840.8,9887.6,9871.6,9959.6,9934.2,9923.2,9926.8,9945.4,9947.0,9965.4
8852.8,8752.8,8586.6,8806.0,8378.2,8695.8,8679.2,8746.6,8699.0,8738.0,8718.0,8788.2,8767.4,8745.8,8827.6,8478.6,8647.6,8684.0,8747.2,8442.8,8755.0,8927.6,8675.0,8900.0,8592.2,8694.2,8851.0,8935.8
8476.8,8044.4,8114.0,8177.8,8102.6,8032.6,8208.0,8233.0,8065.4,8339.2,8315.6,8492.4,8405.4,8159.6,8130.0,7941.6,7887.2,8067.2,7966.8,7767.4,8344.2,8099.8,7784.0,8138.2,8024.8,7818.0,7932.0,8362.4
8140.0,7713.6,7812.6,7701.6,7482.2,7524.8,7958.2,7475.6,7777.2,8033.8,8099.6,8220.2,7943.6,7819.2,7734.6,7566.0,7453.4,7442.6,7593.4,7527.4,7818.0,7375.8,7225.4,7686.4,7458.4,7349.0,7572.6,7642.8
7676.2,7160.2,7605.0,7374.0,7146.6,7050.6,7638.6,7012.6,7155.8,7929.6,7690.0,7718.6,7605.0,7530.4,7547.2,6986.0,6851.2,6942.0,7351.0,7187.0,7259.4,7082.0,6660.6,7096.4,6971.4,7136.4,7243.0,7312.0
7297.4,6267.0,7535.2,7083.6,6950.8,6702.6,7332.8,6719.0,6901.2,7787.8,7283.6,7456.2,7538.6,7132.0,7369.8,6716.2,6462.8,6804.8,7086.6,7072.6,6774.8,6945.8,6389.6,6646.8,6658.8,7048.0,6922.2,7020.2
6808.8,5808.2,7324.8,6855.0,6860.4,6366.0,7101.6,6459.4,6468.0,7658.2,6915.4,7255.4,7415.0,7001.6,7239.4,6474.2,6368.0,6682.4,6937.4,6914.2,6539.8,6895.8,6273.8,6222.4,6490.8,6948.8,6681.6,6888.4
6472.2,5650.0,7139.2,6576.2,6736.6,6098.8,6811.0,6200.0,6218.8,7484.2,6656.6,7114.0,7291.8,6906.2,7122.6,6124.4,6130.4,6559.0,6810.8,6799.6,6412.0,6801.0,6075.2,5926.4,6344.8,6836.0,6471.2,6859.8
6243.0,5569.6,7081.6,6369.2,6600.6,5832.6,6430.0,6022.4,5897.4,7264.6,6441.8,7083.4,7118.4,6865.0,6990.2,5899.2,5895.6,6513.0,6520.4,6602.2,6301.2,6674.8,5908.2,5672.0,6076.2,6647.0,6312.0,6867.8
