0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9878.8,9741.6,9859.2,9865.6,9886.6,9810.2,9842.8,9692.6,9811.8,9789.8,9682.2,9787.8,9717.0,9732.0,9814.4,9840.4,9725.2,9648.8,9773.8,9865.2,9809.6,9675.4,9598.0,9788.4,9661.2,9199.6,9494.8,9672.8
8253.4,8372.0,8408.2,8275.6,8405.0,8300.0,8188.6,8298.0,8450.6,8468.6,8568.6,8293.2,8145.8,8328.0,8413.4,8432.2,8352.0,8123.6,8401.2,8316.6,8418.8,8084.6,7604.2,8094.6,7803.6,6938.8,8076.2,7953.0
7349.8,7430.4,7256.6,7254.0,7332.8,7235.6,7194.0,7220.2,7449.0,7214.8,7772.6,7158.8,7115.8,7361.8,7336.4,7118.0,7027.6,6914.0,7490.8,7140.4,7576.6,7081.4,6029.6,6839.6,6648.2,5857.4,6293.6,6488.0
6862.8,6848.4,6175.8,6836.8,6304.6,6570.8,6212.0,6755.6,6597.0,6297.6,7327.8,6215.8,6589.6,6966.8,6563.0,6094.4,6035.4,6151.2,6507.0,6374.6,6915.0,6578.8,5368.4,6133.0,5643.8,5087.8,5508.4,5526.8
6389.6,6292.4,5586.8,6541.0,5689.2,6207.8,5383.2,6420.2,6223.6,5547.2,6849.0,5814.8,6260.0,6757.8,5999.0,5281.4,5490.6,5626.8,6187.4,5860.8,6153.4,6259.2,5047.0,5318.8,4805.8,4284.0,4896.0,4879.6
6107.2,6109.6,5272.0,6448.0,5465.4,5794.8,5290.8,6173.4,5998.2,5267.8,6548.6,5823.6,6092.6,6478.6,5689.0,5081.4,5312.8,5419.6,6075.6,5468.0,5562.6,5884.0,4845.2,4789.4,4289.6,3963.8,4524.4,4402.4
5917.2,6025.4,5042.6,6505.4,5446.0,5644.0,5327.6,5953.8,5792.6,5142.2,6261.0,5588.8,5837.0,6121.6,5326.4,4968.0,5183.2,5221.8,5963.6,5160.6,5189.8,5624.0,4754.8,4516.8,3970.8,3754.8,4123.2,4132.0
5658.6,5970.2,4736.6,6497.4,5371.2,5511.4,5364.0,5589.0,5499.8,5052.8,6079.6,5445.8,5565.8,5937.4,5020.6,4773.8,5011.2,4927.0,5784.2,4914.6,4925.2,5383.4,4634.4,4392.2,3816.0,3506.4,3817.2,4153.0
5500.6,5870.2,4594.2,6420.0,5289.6,5504.6,5323.8,5361.4,5347.0,4870.6,5909.2,5350.0,5397.0,5788.2,4699.2,4719.6,4867.6,4708.6,5413.6,4672.8,4661.8,5244.4,4465.0,4177.8,3754.0,3325.8,3587.8,4041.2
