0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
9861.0,9839.6,9848.0,9749.2,9864.8,9794.2,9904.8,9834.8,9851.0,9897.6,9829.6,9927.8,9853.6,9885.4,9891.2,9777.8,9811.4,9823.8,9861.2,9932.8,9900.8,9830.0,9784.2,9808.8,9883.2,9918.0,9871.8,9872.8
8138.8,8064.2,8144.0,8168.4,7944.8,7964.8,8175.8,8098.4,8173.2,8394.0,8298.4,8391.4,8596.6,8424.6,8422.2,8309.0,8116.0,8346.6,8434.4,8326.4,8396.4,8488.6,8198.4,8220.0,8584.2,8345.4,8035.6,8658.2
6502.0,6979.0,7556.4,7066.4,6805.2,7244.6,7078.8,6836.0,7058.0,7493.4,7291.6,7671.8,7598.6,7624.6,7433.0,7402.0,7054.2,7366.4,7359.8,7122.2,7073.6,7366.4,6840.4,7394.4,7730.8,7322.6,7244.4,7743.0
5767.6,6157.0,7237.4,6451.2,6161.8,7035.8,6513.6,5795.8,6183.8,6502.8,6819.6,6958.4,6815.2,6966.0,6658.4,6576.4,6097.8,6944.2,6393.2,6360.6,6501.2,6761.4,6446.0,6482.8,6788.4,6317.8,6368.0,6988.8
5670.6,5695.6,6777.6,6187.6,5788.0,6573.4,6014.6,5255.2,5643.2,5991.6,6612.6,6130.0,6129.6,6226.2,6302.8,5988.4,5524.0,6948.8,6020.6,5995.8,5984.2,6521.8,6080.0,6204.6,6435.6,5875.8,6134.4,6433.4
5604.4,5300.2,6719.8,5900.8,5554.4,6257.4,5669.0,4869.6,5214.0,5822.4,6119.6,5684.2,5843.2,5883.0,6150.0,5746.0,5202.2,6786.8,5728.0,5832.0,5671.8,6389.0,5980.6,5890.0,6127.6,5633.6,5891.8,6272.8
5426.4,5061.0,6356.8,5625.6,5260.6,5892.2,5432.2,4654.0,4857.2,5585.2,5883.2,5337.0,5641.6,5621.4,6039.8,5486.8,4992.0,6477.6,5591.2,5838.4,5533.8,6286.2,5737.0,5681.0,5773.2,5402.0,5589.4,6104.4
5293.8,4934.0,6087.2,5314.4,4979.8,5500.8,5282.2,4471.2,4620.4,5372.2,5660.0,5053.2,5472.8,5439.4,5791.2,5300.8,4746.6,6217.6,5444.6,5902.6,5336.6,6200.8,5576.6,5498.8,5600.6,5233.0,4955.0,6104.2
5218.8,4756.2,5989.8,5098.2,4853.2,5226.8,5073.6,4304.8,4471.4,5084.6,5574.2,4873.2,5338.2,4986.6,5645.6,5084.6,4551.2,6050.2,5235.0,5866.2,5245.8,6070.6,5364.8,5373.0,5610.8,5104.8,4660.2,6039.2
