A new study created in RDB with name: Poly_Ridge_51410
Trial 17 finished with value: 0.2958631480223107 and parameters: {'n_components': 11, 'degree': 4, 'alpha': 0.0017985264796237716, 'max_iter': 14337}. Best is trial 1 with value: 0.7823587475042492.
Trial 16 finished with value: 0.4662175997871506 and parameters: {'n_components': 6, 'degree': 1, 'alpha': 0.00028582604196885513, 'max_iter': 88212}. Best is trial 1 with value: 0.7823587475042492.
Trial 14 finished with value: 0.7661247283891338 and parameters: {'n_components': 2, 'degree': 2, 'alpha': 0.006140048933321795, 'max_iter': 59021}. Best is trial 8 with value: 0.7861864900250197.
Trial 6 finished with value: -0.42983513436448656 and parameters: {'n_components': 11, 'degree': 5, 'alpha': 4.192465302574448, 'max_iter': 70879}. Best is trial 8 with value: 0.7861864900250197.
Trial 11 finished with value: 0.40869734705346933 and parameters: {'n_components': 3, 'degree': 1, 'alpha': 0.0019263098888453061, 'max_iter': 51265}. Best is trial 8 with value: 0.7861864900250197.
Trial 12 finished with value: -0.5590559782178441 and parameters: {'n_components': 9, 'degree': 4, 'alpha': 0.0005824115042501466, 'max_iter': 2290}. Best is trial 8 with value: 0.7861864900250197.
Trial 1 finished with value: 0.7823587475042492 and parameters: {'n_components': 2, 'degree': 5, 'alpha': 0.4335272717343958, 'max_iter': 69338}. Best is trial 8 with value: 0.7861864900250197.
Trial 13 finished with value: 0.766853328287395 and parameters: {'n_components': 4, 'degree': 4, 'alpha': 0.05921674257487176, 'max_iter': 3472}. Best is trial 8 with value: 0.7861864900250197.
Trial 20 finished with value: 0.40869723509131495 and parameters: {'n_components': 3, 'degree': 1, 'alpha': 0.0003874244482031671, 'max_iter': 75872}. Best is trial 8 with value: 0.7861864900250197.
Trial 7 finished with value: 0.7517949455963876 and parameters: {'n_components': 6, 'degree': 3, 'alpha': 0.0009985541176889292, 'max_iter': 73108}. Best is trial 8 with value: 0.7861864900250197.
Trial 18 finished with value: 0.7712675306954944 and parameters: {'n_components': 11, 'degree': 1, 'alpha': 0.009416199900608243, 'max_iter': 83980}. Best is trial 8 with value: 0.7861864900250197.
Trial 8 finished with value: 0.7861864900250197 and parameters: {'n_components': 11, 'degree': 3, 'alpha': 3.9716217594572147, 'max_iter': 46727}. Best is trial 8 with value: 0.7861864900250197.
Trial 10 finished with value: 0.7800289848060216 and parameters: {'n_components': 2, 'degree': 3, 'alpha': 0.05119246623178079, 'max_iter': 84158}. Best is trial 8 with value: 0.7861864900250197.
Trial 4 finished with value: -3.4794652892372753 and parameters: {'n_components': 10, 'degree': 5, 'alpha': 1.8985703820858153, 'max_iter': 72403}. Best is trial 8 with value: 0.7861864900250197.
Trial 21 finished with value: 0.7780488209519676 and parameters: {'n_components': 11, 'degree': 3, 'alpha': 0.3146123850842127, 'max_iter': 94369}. Best is trial 8 with value: 0.7861864900250197.
Trial 19 finished with value: 0.6424108156054624 and parameters: {'n_components': 6, 'degree': 5, 'alpha': 1.9781817115525082, 'max_iter': 9285}. Best is trial 8 with value: 0.7861864900250197.
Trial 23 finished with value: 0.7838401680885774 and parameters: {'n_components': 2, 'degree': 4, 'alpha': 0.02573472181330837, 'max_iter': 64142}. Best is trial 8 with value: 0.7861864900250197.
Trial 22 finished with value: 0.6895976496521938 and parameters: {'n_components': 5, 'degree': 4, 'alpha': 0.0008398401072205919, 'max_iter': 1013}. Best is trial 8 with value: 0.7861864900250197.
Trial 0 finished with value: 0.024919590705643768 and parameters: {'n_components': 1, 'degree': 1, 'alpha': 0.00012042531088004805, 'max_iter': 39797}. Best is trial 8 with value: 0.7861864900250197.
Trial 5 finished with value: -51.9791348178432 and parameters: {'n_components': 9, 'degree': 5, 'alpha': 0.08964497148168706, 'max_iter': 18878}. Best is trial 8 with value: 0.7861864900250197.
Trial 9 finished with value: 0.6513413779333226 and parameters: {'n_components': 8, 'degree': 1, 'alpha': 0.0015781326023117297, 'max_iter': 37079}. Best is trial 8 with value: 0.7861864900250197.
Trial 2 finished with value: 0.313452646132386 and parameters: {'n_components': 11, 'degree': 4, 'alpha': 0.1898555243064433, 'max_iter': 6462}. Best is trial 8 with value: 0.7861864900250197.
Trial 3 finished with value: 0.7799647594561707 and parameters: {'n_components': 2, 'degree': 3, 'alpha': 0.07538662940733466, 'max_iter': 44633}. Best is trial 8 with value: 0.7861864900250197.
Trial 15 finished with value: 0.7515192172354581 and parameters: {'n_components': 5, 'degree': 4, 'alpha': 1.7868028368267996, 'max_iter': 14447}. Best is trial 8 with value: 0.7861864900250197.
Trial 27 finished with value: 0.7904163083243991 and parameters: {'n_components': 9, 'degree': 3, 'alpha': 0.040093324282523796, 'max_iter': 37316}. Best is trial 27 with value: 0.7904163083243991.
Trial 28 finished with value: -0.7386966645705038 and parameters: {'n_components': 10, 'degree': 4, 'alpha': 0.011334633852395217, 'max_iter': 20218}. Best is trial 27 with value: 0.7904163083243991.
Trial 26 finished with value: 0.398213961986248 and parameters: {'n_components': 1, 'degree': 5, 'alpha': 0.0001835874645988485, 'max_iter': 20796}. Best is trial 27 with value: 0.7904163083243991.
Trial 41 finished with value: 0.7587096443132837 and parameters: {'n_components': 4, 'degree': 4, 'alpha': 0.002653127400764348, 'max_iter': 68456}. Best is trial 27 with value: 0.7904163083243991.
Trial 36 finished with value: 0.7784862346515122 and parameters: {'n_components': 3, 'degree': 3, 'alpha': 0.0013064363651441961, 'max_iter': 36231}. Best is trial 27 with value: 0.7904163083243991.
Trial 33 finished with value: 0.7827311715746584 and parameters: {'n_components': 11, 'degree': 3, 'alpha': 1.8075068101982712, 'max_iter': 5902}. Best is trial 27 with value: 0.7904163083243991.
Trial 25 finished with value: 0.6417020576752751 and parameters: {'n_components': 7, 'degree': 4, 'alpha': 0.0015575084030473045, 'max_iter': 78461}. Best is trial 27 with value: 0.7904163083243991.
Trial 38 finished with value: 0.8235537609972555 and parameters: {'n_components': 11, 'degree': 2, 'alpha': 4.0324798254757335, 'max_iter': 99534}. Best is trial 38 with value: 0.8235537609972555.
Trial 31 finished with value: 0.7801757166172754 and parameters: {'n_components': 2, 'degree': 3, 'alpha': 0.0001353218356885983, 'max_iter': 33851}. Best is trial 38 with value: 0.8235537609972555.
Trial 24 finished with value: 0.6509880183131758 and parameters: {'n_components': 8, 'degree': 1, 'alpha': 9.315420148823398, 'max_iter': 99031}. Best is trial 38 with value: 0.8235537609972555.
Trial 35 finished with value: 0.7907314271306185 and parameters: {'n_components': 8, 'degree': 2, 'alpha': 1.5768199011869284, 'max_iter': 20374}. Best is trial 38 with value: 0.8235537609972555.
Trial 39 finished with value: 0.7487866122961842 and parameters: {'n_components': 7, 'degree': 3, 'alpha': 0.014174894312054754, 'max_iter': 60175}. Best is trial 38 with value: 0.8235537609972555.
Trial 37 finished with value: 0.19086849110160972 and parameters: {'n_components': 8, 'degree': 4, 'alpha': 0.00018514089347590216, 'max_iter': 39303}. Best is trial 43 with value: 0.8245166918841764.
Trial 40 finished with value: 0.3984137426170351 and parameters: {'n_components': 1, 'degree': 5, 'alpha': 0.7228385923681137, 'max_iter': 95521}. Best is trial 43 with value: 0.8245166918841764.
Trial 30 finished with value: 0.4507445480992506 and parameters: {'n_components': 4, 'degree': 1, 'alpha': 1.545405382757096, 'max_iter': 77364}. Best is trial 43 with value: 0.8245166918841764.
Trial 34 finished with value: 0.770790270537079 and parameters: {'n_components': 5, 'degree': 3, 'alpha': 2.180524339989346, 'max_iter': 13756}. Best is trial 43 with value: 0.8245166918841764.
Trial 43 finished with value: 0.8245166918841764 and parameters: {'n_components': 9, 'degree': 2, 'alpha': 0.13217844999700315, 'max_iter': 81854}. Best is trial 43 with value: 0.8245166918841764.
Trial 44 finished with value: 0.7736726855276097 and parameters: {'n_components': 3, 'degree': 4, 'alpha': 0.0026741686427383202, 'max_iter': 42737}. Best is trial 43 with value: 0.8245166918841764.
Trial 32 finished with value: -51.55282590972678 and parameters: {'n_components': 8, 'degree': 5, 'alpha': 0.002386620406117268, 'max_iter': 24156}. Best is trial 43 with value: 0.8245166918841764.
Trial 42 finished with value: 0.641820730622982 and parameters: {'n_components': 8, 'degree': 4, 'alpha': 0.5272549852326477, 'max_iter': 91386}. Best is trial 43 with value: 0.8245166918841764.
Trial 29 finished with value: 0.38807494584035906 and parameters: {'n_components': 1, 'degree': 4, 'alpha': 0.0003902567692069269, 'max_iter': 57082}. Best is trial 43 with value: 0.8245166918841764.
Trial 45 finished with value: 0.7840848924327799 and parameters: {'n_components': 8, 'degree': 2, 'alpha': 0.15240705347313033, 'max_iter': 18808}. Best is trial 43 with value: 0.8245166918841764.
Trial 50 finished with value: 0.4087082056886975 and parameters: {'n_components': 3, 'degree': 1, 'alpha': 0.15144285399168722, 'max_iter': 32599}. Best is trial 43 with value: 0.8245166918841764.
Trial 53 finished with value: 0.7784818875825161 and parameters: {'n_components': 3, 'degree': 3, 'alpha': 0.0012566048605327203, 'max_iter': 56117}. Best is trial 43 with value: 0.8245166918841764.
Trial 46 finished with value: 0.6880360739981364 and parameters: {'n_components': 5, 'degree': 4, 'alpha': 0.00036723142599806477, 'max_iter': 43458}. Best is trial 43 with value: 0.8245166918841764.
Trial 47 finished with value: 0.7810285718609374 and parameters: {'n_components': 5, 'degree': 2, 'alpha': 0.2876803840145933, 'max_iter': 34223}. Best is trial 43 with value: 0.8245166918841764.
Trial 52 finished with value: 0.31680499947973084 and parameters: {'n_components': 2, 'degree': 1, 'alpha': 0.005936704940644744, 'max_iter': 83917}. Best is trial 43 with value: 0.8245166918841764.
Trial 49 finished with value: 0.7754177840789303 and parameters: {'n_components': 6, 'degree': 2, 'alpha': 0.0001364540215492172, 'max_iter': 30043}. Best is trial 43 with value: 0.8245166918841764.
Trial 55 finished with value: 0.7815786039371928 and parameters: {'n_components': 5, 'degree': 2, 'alpha': 2.2373373074364387, 'max_iter': 91010}. Best is trial 43 with value: 0.8245166918841764.
Trial 60 finished with value: 0.38807037503072506 and parameters: {'n_components': 1, 'degree': 4, 'alpha': 2.6150074653303466, 'max_iter': 49825}. Best is trial 43 with value: 0.8245166918841764.
Trial 51 finished with value: 0.7375146692379329 and parameters: {'n_components': 6, 'degree': 4, 'alpha': 3.290800376009102, 'max_iter': 83710}. Best is trial 43 with value: 0.8245166918841764.
