A new study created in RDB with name: Poly_Lasso_44334
Trial 1 finished with value: 0.4506290444555251 and parameters: {'n_components': 4, 'degree': 1, 'alpha': 0.009780147760081669, 'max_iter': 63160}. Best is trial 5 with value: 0.7818881788463014.
Trial 5 finished with value: 0.7818881788463014 and parameters: {'n_components': 4, 'degree': 4, 'alpha': 0.2859998540611492, 'max_iter': 44471}. Best is trial 9 with value: 0.8317823213802791.
Trial 9 finished with value: 0.8317823213802791 and parameters: {'n_components': 10, 'degree': 2, 'alpha': 0.49224205170657204, 'max_iter': 93988}. Best is trial 9 with value: 0.8317823213802791.
Trial 11 finished with value: 0.7074630549554711 and parameters: {'n_components': 9, 'degree': 1, 'alpha': 4.886967102745797, 'max_iter': 21429}. Best is trial 9 with value: 0.8317823213802791.
Trial 2 finished with value: 0.7941881971890433 and parameters: {'n_components': 8, 'degree': 4, 'alpha': 5.667628367191751, 'max_iter': 29774}. Best is trial 9 with value: 0.8317823213802791.
Trial 10 finished with value: 0.7665252971508691 and parameters: {'n_components': 2, 'degree': 2, 'alpha': 0.32895091866987103, 'max_iter': 25248}. Best is trial 9 with value: 0.8317823213802791.
Trial 15 finished with value: 0.45139305758402426 and parameters: {'n_components': 5, 'degree': 1, 'alpha': 0.5785895141928522, 'max_iter': 2285}. Best is trial 9 with value: 0.8317823213802791.
Trial 20 finished with value: 0.7759823567074429 and parameters: {'n_components': 3, 'degree': 2, 'alpha': 0.18422283608446594, 'max_iter': 75214}. Best is trial 9 with value: 0.8317823213802791.
Trial 7 finished with value: 0.4665839959335519 and parameters: {'n_components': 6, 'degree': 1, 'alpha': 0.1473716051811916, 'max_iter': 95246}. Best is trial 9 with value: 0.8317823213802791.
Trial 8 finished with value: 0.6513403226230187 and parameters: {'n_components': 8, 'degree': 1, 'alpha': 0.0011251059875861172, 'max_iter': 37353}. Best is trial 9 with value: 0.8317823213802791.
Trial 18 finished with value: 0.8220137033874785 and parameters: {'n_components': 9, 'degree': 4, 'alpha': 6.518378077761181, 'max_iter': 16224}. Best is trial 9 with value: 0.8317823213802791.
