A new study created in RDB with name: Poly_ElasticNet_61946
Trial 3 finished with value: 0.7809533759780528 and parameters: {'n_components': 4, 'degree': 3, 'l1_ratio': 0.519137160345369, 'max_iter': 50596}. Best is trial 3 with value: 0.7809533759780528.
Trial 5 finished with value: 0.7435466451155346 and parameters: {'n_components': 10, 'degree': 1, 'l1_ratio': 0.5460928470258472, 'max_iter': 1464}. Best is trial 3 with value: 0.7809533759780528.
Trial 0 finished with value: 0.7789821618395912 and parameters: {'n_components': 5, 'degree': 3, 'l1_ratio': 0.42719842724892043, 'max_iter': 9679}. Best is trial 6 with value: 0.8106467231340696.
Trial 8 finished with value: 0.7829022595952326 and parameters: {'n_components': 4, 'degree': 2, 'l1_ratio': 0.6872724640638793, 'max_iter': 62956}. Best is trial 15 with value: 0.8236280710497018.
Trial 6 finished with value: 0.8106467231340696 and parameters: {'n_components': 10, 'degree': 3, 'l1_ratio': 0.3119367473479767, 'max_iter': 99928}. Best is trial 6 with value: 0.8106467231340696.
Trial 7 finished with value: 0.3192035708978883 and parameters: {'n_components': 2, 'degree': 1, 'l1_ratio': 0.8404370189044639, 'max_iter': 80569}. Best is trial 15 with value: 0.8236280710497018.
Trial 1 finished with value: 0.7830809486338098 and parameters: {'n_components': 4, 'degree': 2, 'l1_ratio': 0.5597493283767231, 'max_iter': 94618}. Best is trial 15 with value: 0.8236280710497018.
Trial 4 finished with value: 0.31937968885777257 and parameters: {'n_components': 2, 'degree': 1, 'l1_ratio': 0.8052551238456874, 'max_iter': 35409}. Best is trial 15 with value: 0.8236280710497018.
Trial 17 finished with value: 0.8093786381135765 and parameters: {'n_components': 9, 'degree': 4, 'l1_ratio': 0.5703166212031617, 'max_iter': 21505}. Best is trial 15 with value: 0.8236280710497018.
Trial 15 finished with value: 0.8236280710497018 and parameters: {'n_components': 11, 'degree': 2, 'l1_ratio': 0.4421917104885754, 'max_iter': 3457}. Best is trial 15 with value: 0.8236280710497018.
Trial 13 finished with value: 0.8017294797146102 and parameters: {'n_components': 8, 'degree': 3, 'l1_ratio': 0.5504953905776421, 'max_iter': 76413}. Best is trial 15 with value: 0.8236280710497018.
Trial 14 finished with value: 0.8194279884344017 and parameters: {'n_components': 11, 'degree': 3, 'l1_ratio': 0.7906662241671732, 'max_iter': 28027}. Best is trial 15 with value: 0.8236280710497018.
Trial 18 finished with value: 0.39112747146062843 and parameters: {'n_components': 1, 'degree': 5, 'l1_ratio': 0.5159201606513126, 'max_iter': 85298}. Best is trial 15 with value: 0.8236280710497018.
Trial 9 finished with value: 0.7996061641212366 and parameters: {'n_components': 8, 'degree': 4, 'l1_ratio': 0.8788270843861276, 'max_iter': 31499}. Best is trial 15 with value: 0.8236280710497018.
Trial 16 finished with value: 0.810635730120957 and parameters: {'n_components': 10, 'degree': 3, 'l1_ratio': 0.3115877222571608, 'max_iter': 19951}. Best is trial 15 with value: 0.8236280710497018.
Trial 12 finished with value: 0.7837847447593355 and parameters: {'n_components': 4, 'degree': 4, 'l1_ratio': 0.007141827584028593, 'max_iter': 17101}. Best is trial 15 with value: 0.8236280710497018.
Trial 19 finished with value: 0.7804001857197475 and parameters: {'n_components': 11, 'degree': 4, 'l1_ratio': 0.07518044488039144, 'max_iter': 73408}. Best is trial 15 with value: 0.8236280710497018.
Trial 10 finished with value: 0.7566957969941341 and parameters: {'n_components': 10, 'degree': 5, 'l1_ratio': 0.725535814597053, 'max_iter': 31870}. Best is trial 15 with value: 0.8236280710497018.
Trial 11 finished with value: 0.7549333815448909 and parameters: {'n_components': 11, 'degree': 5, 'l1_ratio': 0.4504459150294068, 'max_iter': 60409}. Best is trial 15 with value: 0.8236280710497018.
Trial 2 finished with value: 0.7188173991537171 and parameters: {'n_components': 10, 'degree': 5, 'l1_ratio': 0.10712190534568622, 'max_iter': 57381}. Best is trial 15 with value: 0.8236280710497018.
Using an existing study with name 'Poly_ElasticNet_61946' instead of creating a new one.
Trial 22 finished with value: 0.7824282610095065 and parameters: {'n_components': 3, 'degree': 5, 'l1_ratio': 0.726078336732356, 'max_iter': 16428}. Best is trial 15 with value: 0.8236280710497018.
Trial 28 finished with value: 0.7949811714726088 and parameters: {'n_components': 8, 'degree': 4, 'l1_ratio': 0.183899572760014, 'max_iter': 28687}. Best is trial 15 with value: 0.8236280710497018.
Trial 20 finished with value: 0.449896430179085 and parameters: {'n_components': 4, 'degree': 1, 'l1_ratio': 0.8502160042210596, 'max_iter': 4159}. Best is trial 15 with value: 0.8236280710497018.
Trial 24 finished with value: 0.7781233771475338 and parameters: {'n_components': 3, 'degree': 2, 'l1_ratio': 0.4656535609326542, 'max_iter': 50398}. Best is trial 15 with value: 0.8236280710497018.
Trial 26 finished with value: 0.7204363859172154 and parameters: {'n_components': 10, 'degree': 1, 'l1_ratio': 0.29268115879748413, 'max_iter': 63691}. Best is trial 25 with value: 0.826363451945156.
Trial 23 finished with value: 0.45136113957208357 and parameters: {'n_components': 5, 'degree': 1, 'l1_ratio': 0.7222444837136456, 'max_iter': 20969}. Best is trial 25 with value: 0.826363451945156.
Trial 25 finished with value: 0.826363451945156 and parameters: {'n_components': 10, 'degree': 2, 'l1_ratio': 0.44988401543625545, 'max_iter': 24653}. Best is trial 25 with value: 0.826363451945156.
Trial 37 finished with value: 0.8194199504859613 and parameters: {'n_components': 11, 'degree': 3, 'l1_ratio': 0.7904448268096008, 'max_iter': 45679}. Best is trial 25 with value: 0.826363451945156.
Trial 41 finished with value: 0.37942404517792916 and parameters: {'n_components': 1, 'degree': 4, 'l1_ratio': 0.49306771490589585, 'max_iter': 90316}. Best is trial 25 with value: 0.826363451945156.
Trial 36 finished with value: 0.785289655882853 and parameters: {'n_components': 6, 'degree': 2, 'l1_ratio': 0.03096504738249506, 'max_iter': 74406}. Best is trial 25 with value: 0.826363451945156.
Trial 31 finished with value: 0.7782399587415755 and parameters: {'n_components': 4, 'degree': 3, 'l1_ratio': 0.9798772593055654, 'max_iter': 7819}. Best is trial 25 with value: 0.826363451945156.
Trial 33 finished with value: 0.7639571547819394 and parameters: {'n_components': 10, 'degree': 1, 'l1_ratio': 0.792524370753674, 'max_iter': 17783}. Best is trial 25 with value: 0.826363451945156.
Trial 32 finished with value: 0.025148171037757638 and parameters: {'n_components': 1, 'degree': 1, 'l1_ratio': 0.4787275546542602, 'max_iter': 99860}. Best is trial 25 with value: 0.826363451945156.
Trial 40 finished with value: 0.7666623985365465 and parameters: {'n_components': 5, 'degree': 4, 'l1_ratio': 0.06356556109625355, 'max_iter': 74689}. Best is trial 25 with value: 0.826363451945156.
Trial 35 finished with value: 0.6167524368426285 and parameters: {'n_components': 8, 'degree': 1, 'l1_ratio': 0.38162114039664574, 'max_iter': 88058}. Best is trial 25 with value: 0.826363451945156.
Trial 39 finished with value: 0.7687310126172522 and parameters: {'n_components': 2, 'degree': 4, 'l1_ratio': 0.46534782213533765, 'max_iter': 29537}. Best is trial 25 with value: 0.826363451945156.
Trial 30 finished with value: 0.773944071900935 and parameters: {'n_components': 7, 'degree': 3, 'l1_ratio': 0.817530726143156, 'max_iter': 99501}. Best is trial 25 with value: 0.826363451945156.
Trial 27 finished with value: 0.8041372733426769 and parameters: {'n_components': 10, 'degree': 4, 'l1_ratio': 0.3143949532363204, 'max_iter': 11114}. Best is trial 44 with value: 0.8272989424115529.
Trial 45 finished with value: 0.39146106377130907 and parameters: {'n_components': 1, 'degree': 5, 'l1_ratio': 0.5478318854031956, 'max_iter': 47163}. Best is trial 44 with value: 0.8272989424115529.
Trial 46 finished with value: 0.7685120922868085 and parameters: {'n_components': 2, 'degree': 3, 'l1_ratio': 0.7756949999508947, 'max_iter': 47140}. Best is trial 44 with value: 0.8272989424115529.
Trial 44 finished with value: 0.8272989424115529 and parameters: {'n_components': 10, 'degree': 3, 'l1_ratio': 0.8259187652803921, 'max_iter': 30648}. Best is trial 44 with value: 0.8272989424115529.
Trial 48 finished with value: 0.4088587541902641 and parameters: {'n_components': 3, 'degree': 1, 'l1_ratio': 0.6579936692152135, 'max_iter': 47875}. Best is trial 44 with value: 0.8272989424115529.
Trial 21 finished with value: 0.7807127422695955 and parameters: {'n_components': 4, 'degree': 5, 'l1_ratio': 0.5809309644784079, 'max_iter': 38630}. Best is trial 44 with value: 0.8272989424115529.
Trial 50 finished with value: 0.3232626458355902 and parameters: {'n_components': 1, 'degree': 3, 'l1_ratio': 0.08164259993579526, 'max_iter': 53612}. Best is trial 44 with value: 0.8272989424115529.
Trial 53 finished with value: 0.7101798194852605 and parameters: {'n_components': 11, 'degree': 1, 'l1_ratio': 0.18151879037793472, 'max_iter': 65247}. Best is trial 44 with value: 0.8272989424115529.
Trial 58 finished with value: 0.4459252731849225 and parameters: {'n_components': 4, 'degree': 1, 'l1_ratio': 0.45022343820473376, 'max_iter': 72476}. Best is trial 44 with value: 0.8272989424115529.
Trial 51 finished with value: 0.8060004025266643 and parameters: {'n_components': 9, 'degree': 3, 'l1_ratio': 0.1469922203754428, 'max_iter': 12756}. Best is trial 44 with value: 0.8272989424115529.
Trial 52 finished with value: 0.7677406335343588 and parameters: {'n_components': 7, 'degree': 3, 'l1_ratio': 0.2513353018988185, 'max_iter': 14334}. Best is trial 44 with value: 0.8272989424115529.
Trial 57 finished with value: 0.7125242549667843 and parameters: {'n_components': 10, 'degree': 1, 'l1_ratio': 0.20553652648778042, 'max_iter': 35536}. Best is trial 44 with value: 0.8272989424115529.
Trial 55 finished with value: 0.45086399069487876 and parameters: {'n_components': 5, 'degree': 1, 'l1_ratio': 0.6552519327165542, 'max_iter': 20294}. Best is trial 44 with value: 0.8272989424115529.
Trial 62 finished with value: 0.7965630069033554 and parameters: {'n_components': 8, 'degree': 3, 'l1_ratio': 0.22954441499494782, 'max_iter': 24132}. Best is trial 44 with value: 0.8272989424115529.
