A new study created in RDB with name: Poly_ElasticNet_52036
Trial 0 finished with value: 0.7758438745252318 and parameters: {'n_components': 6, 'degree': 3, 'l1_ratio': 0.4560056554631613, 'max_iter': 42954}. Best is trial 12 with value: 0.8016130697103782.
Trial 12 finished with value: 0.8016130697103782 and parameters: {'n_components': 8, 'degree': 3, 'l1_ratio': 0.5429092853914825, 'max_iter': 92090}. Best is trial 12 with value: 0.8016130697103782.
Trial 4 finished with value: 0.3965721549785926 and parameters: {'n_components': 1, 'degree': 5, 'l1_ratio': 0.8954682807531676, 'max_iter': 73313}. Best is trial 12 with value: 0.8016130697103782.
Trial 2 finished with value: 0.821012030585402 and parameters: {'n_components': 11, 'degree': 2, 'l1_ratio': 0.15243981293830522, 'max_iter': 68329}. Best is trial 2 with value: 0.821012030585402.
Trial 5 finished with value: 0.5387577107432254 and parameters: {'n_components': 7, 'degree': 1, 'l1_ratio': 0.3392431991928594, 'max_iter': 1377}. Best is trial 2 with value: 0.821012030585402.
Trial 13 finished with value: 0.3930344848110214 and parameters: {'n_components': 1, 'degree': 5, 'l1_ratio': 0.6816675622569813, 'max_iter': 11389}. Best is trial 2 with value: 0.821012030585402.
Trial 6 finished with value: 0.7822954365733373 and parameters: {'n_components': 3, 'degree': 5, 'l1_ratio': 0.6039789803246428, 'max_iter': 85353}. Best is trial 2 with value: 0.821012030585402.
Trial 17 finished with value: 0.46560430065917824 and parameters: {'n_components': 6, 'degree': 1, 'l1_ratio': 0.3661548778765783, 'max_iter': 27237}. Best is trial 2 with value: 0.821012030585402.
Trial 23 finished with value: 0.4495576980765053 and parameters: {'n_components': 4, 'degree': 1, 'l1_ratio': 0.7620242550877887, 'max_iter': 32615}. Best is trial 2 with value: 0.821012030585402.
Trial 20 finished with value: 0.7690739527153403 and parameters: {'n_components': 2, 'degree': 4, 'l1_ratio': 0.6234681910083987, 'max_iter': 67167}. Best is trial 2 with value: 0.821012030585402.
Trial 7 finished with value: 0.7679106981144759 and parameters: {'n_components': 2, 'degree': 3, 'l1_ratio': 0.6262667099419476, 'max_iter': 73919}. Best is trial 2 with value: 0.821012030585402.
Trial 15 finished with value: 0.3231523291983089 and parameters: {'n_components': 1, 'degree': 3, 'l1_ratio': 0.29189216122329165, 'max_iter': 17243}. Best is trial 2 with value: 0.821012030585402.
Trial 8 finished with value: 0.44928159886045915 and parameters: {'n_components': 5, 'degree': 1, 'l1_ratio': 0.5151173343383485, 'max_iter': 89492}. Best is trial 2 with value: 0.821012030585402.
Trial 18 finished with value: 0.32304461875721796 and parameters: {'n_components': 1, 'degree': 3, 'l1_ratio': 0.4617712183377023, 'max_iter': 61086}. Best is trial 14 with value: 0.8263711124038122.
Trial 3 finished with value: 0.3232259752031978 and parameters: {'n_components': 1, 'degree': 3, 'l1_ratio': 0.16210437887776608, 'max_iter': 88053}. Best is trial 14 with value: 0.8263711124038122.
Trial 22 finished with value: 0.7710918298801858 and parameters: {'n_components': 5, 'degree': 4, 'l1_ratio': 0.982289148273542, 'max_iter': 76403}. Best is trial 14 with value: 0.8263711124038122.
Trial 14 finished with value: 0.8263711124038122 and parameters: {'n_components': 9, 'degree': 2, 'l1_ratio': 0.302179361743648, 'max_iter': 44262}. Best is trial 14 with value: 0.8263711124038122.
Trial 10 finished with value: 0.779323492800303 and parameters: {'n_components': 5, 'degree': 3, 'l1_ratio': 0.5304781955618506, 'max_iter': 63525}. Best is trial 14 with value: 0.8263711124038122.
Trial 9 finished with value: 0.7963613700059553 and parameters: {'n_components': 8, 'degree': 4, 'l1_ratio': 0.34775033905002084, 'max_iter': 76528}. Best is trial 14 with value: 0.8263711124038122.
Trial 11 finished with value: 0.7886481111230287 and parameters: {'n_components': 11, 'degree': 4, 'l1_ratio': 0.13074797143284578, 'max_iter': 93431}. Best is trial 14 with value: 0.8263711124038122.
Trial 19 finished with value: 0.7847199025969236 and parameters: {'n_components': 7, 'degree': 2, 'l1_ratio': 0.44451655068665386, 'max_iter': 93053}. Best is trial 14 with value: 0.8263711124038122.
Trial 24 finished with value: 0.7974702592384804 and parameters: {'n_components': 8, 'degree': 2, 'l1_ratio': 0.3607235397184171, 'max_iter': 1237}. Best is trial 14 with value: 0.8263711124038122.
Trial 1 finished with value: 0.7823531846792673 and parameters: {'n_components': 3, 'degree': 5, 'l1_ratio': 0.5703010441892745, 'max_iter': 67730}. Best is trial 14 with value: 0.8263711124038122.
