casename,num_drop,volume[ml],RoI
office2_0_0_A,5746,5.48980242e-05,174.12121212121212
office2_0_164_aout_A,4659,3.99885066e-05,141.1818181818182
office2_0_164_bout_A,2215,6.57927558e-06,67.12121212121212
office2_0_246_aout_A,2884,1.07490305e-05,87.39393939393939
office2_0_246_bout_A,2249,9.2490618e-06,68.15151515151516
office2_0_82_aout_A,2729,1.66384998e-05,82.6969696969697
office2_0_82_bout_A,3805,3.91544563e-05,115.3030303030303
office2_660_0_A,5380,5.26826698e-05,163.03030303030303
office2_660_164_aout_A,6545,4.81374555e-05,198.33333333333334
office2_660_164_bout_A,571,7.52901656e-07,17.303030303030305
office2_660_246_aout_A,3241,3.35958139e-05,98.21212121212122
office2_660_246_bout_A,156,9.52131643e-07,4.7272727272727275
office2_660_82_aout_A,4730,8.53824349e-06,143.33333333333334
office2_660_82_bout_A,1578,1.83495904e-05,47.81818181818182
office2_960_0_A,4770,8.39548666e-05,144.54545454545453
office2_960_164_aout_A,2533,3.11565709e-05,76.75757575757575
office2_960_164_bout_A,3015,3.14028694e-05,91.36363636363636
office2_960_246_aout_A,5169,0.000146756691,156.63636363636363
office2_960_246_bout_A,3737,5.71158198e-05,113.24242424242425
office2_960_82_aout_A,3135,4.72683714e-05,95.0
office2_960_82_bout_A,2709,8.45676768e-05,82.0909090909091
office2_360_0_A,3179,3.78416985e-06,96.33333333333333
office2_360_82_aout_A,2417,1.82330223e-05,73.24242424242425
office2_360_82_bout_A,4836,7.70586394e-06,146.54545454545453
office2_360_164_aout_A,1237,1.09994735e-05,37.484848484848484
office2_360_164_bout_A,1278,8.59744432e-06,38.72727272727273
office2_360_246_aout_A,1231,2.45381798e-05,37.303030303030305
office2_360_246_bout_A,2697,7.21644528e-06,81.72727272727273
office2_0_0_B,5452,3.26013142e-05,165.21212121212122
office2_0_164_aout_B,2673,2.19478511e-06,81.0
office2_0_164_bout_B,1385,7.07397794e-06,41.96969696969697
office2_0_246_aout_B,860,1.77091442e-05,26.060606060606062
office2_0_246_bout_B,5566,5.21722795e-05,168.66666666666666
office2_0_82_aout_B,4052,1.51877202e-05,122.78787878787878
office2_0_82_bout_B,1919,1.17280242e-05,58.15151515151515
office2_660_0_B,2278,2.44783278e-05,69.03030303030303
office2_660_164_aout_B,3304,3.59977821e-05,100.12121212121212
office2_660_164_bout_B,864,2.47080116e-05,26.181818181818183
office2_660_246_aout_B,3591,5.93716577e-05,108.81818181818181
office2_660_246_bout_B,558,1.40692673e-05,16.90909090909091
office2_660_82_aout_B,2305,2.1024578e-05,69.84848484848484
office2_660_82_bout_B,2008,1.31997613e-05,60.84848484848485
office2_960_0_B,7094,1.85216413e-05,214.96969696969697
office2_960_164_aout_B,1103,1.49253856e-05,33.42424242424242
office2_960_164_bout_B,1331,2.59374083e-05,40.333333333333336
office2_960_246_aout_B,4715,4.52695567e-05,142.87878787878788
office2_960_246_bout_B,3732,2.39746914e-05,113.0909090909091
office2_960_82_aout_B,2536,3.22093183e-05,76.84848484848484
office2_960_82_bout_B,2972,2.8417915e-05,90.06060606060606
office2_360_0_B,3515,1.9970521e-05,106.51515151515152
office2_360_82_aout_B,1295,2.87324292e-05,39.24242424242424
office2_360_82_bout_B,1772,5.2633859e-06,53.696969696969695
office2_360_164_aout_B,6165,2.73375772e-05,186.8181818181818
office2_360_164_bout_B,2526,1.86388115e-05,76.54545454545455
office2_360_246_aout_B,2891,8.7308108e-06,87.60606060606061
office2_360_246_bout_B,1887,3.27553025e-05,57.18181818181818
office2_0_0_C,3621,3.49466245e-05,109.72727272727273
office2_0_164_aout_C,3490,2.56976673e-05,105.75757575757575
office2_0_164_bout_C,3026,2.38285484e-05,91.6969696969697
office2_0_246_aout_C,2973,4.50668085e-06,90.0909090909091
office2_0_246_bout_C,4946,8.31828147e-05,149.87878787878788
office2_0_82_aout_C,5328,3.14788958e-05,161.45454545454547
office2_0_82_bout_C,683,2.20669044e-05,20.696969696969695
office2_660_0_C,5257,4.70414961e-05,159.3030303030303
office2_660_164_aout_C,6186,6.9490372e-05,187.45454545454547
office2_660_164_bout_C,2246,5.38545755e-05,68.06060606060606
office2_660_246_aout_C,3197,4.29976026e-05,96.87878787878788
office2_660_246_bout_C,7074,2.29621746e-05,214.36363636363637
office2_660_82_aout_C,4677,4.48682513e-05,141.72727272727272
office2_660_82_bout_C,4004,3.03262077e-05,121.33333333333333
office2_960_0_C,1212,1.30730186e-05,36.72727272727273
office2_960_164_aout_C,6890,3.30113871e-05,208.78787878787878
office2_960_164_bout_C,4926,5.55946535e-05,149.27272727272728
office2_960_246_aout_C,5799,5.78967738e-05,175.72727272727272
office2_960_246_bout_C,6702,0.000134381669,203.0909090909091
office2_960_82_aout_C,3898,2.17387787e-05,118.12121212121212
office2_960_82_bout_C,7338,3.32558338e-05,222.36363636363637
office2_360_0_C,6100,9.06148634e-05,184.84848484848484
office2_360_82_aout_C,2227,1.18500702e-05,67.48484848484848
office2_360_82_bout_C,970,1.8224473e-05,29.393939393939394
office2_360_164_aout_C,1631,1.89573257e-05,49.42424242424242
office2_360_164_bout_C,1176,1.80062034e-05,35.63636363636363
office2_360_246_aout_C,3061,1.13706155e-05,92.75757575757575
office2_360_246_bout_C,6885,7.9683392e-05,208.63636363636363
office2_0_0_D,701,2.0539303e-06,21.242424242424242
office2_0_164_aout_D,4919,2.84026555e-05,149.06060606060606
office2_0_164_bout_D,2684,2.77611507e-05,81.33333333333333
office2_0_246_aout_D,1737,2.20981474e-05,52.63636363636363
office2_0_246_bout_D,962,4.64108743e-05,29.151515151515152
office2_0_82_aout_D,5480,1.91750405e-05,166.06060606060606
office2_0_82_bout_D,2992,1.53729216e-05,90.66666666666667
office2_660_0_D,6094,1.8498331e-05,184.66666666666666
office2_660_164_aout_D,7712,3.10677788e-05,233.6969696969697
office2_660_164_bout_D,6490,4.40662006e-05,196.66666666666666
office2_660_246_aout_D,4440,2.62832054e-05,134.54545454545453
office2_660_246_bout_D,5557,7.50022082e-05,168.3939393939394
office2_660_82_aout_D,5493,3.23114436e-05,166.45454545454547
office2_660_82_bout_D,5198,2.30776786e-05,157.5151515151515
office2_960_0_D,6388,5.39095126e-05,193.57575757575756
office2_960_164_aout_D,4751,4.36077353e-05,143.96969696969697
office2_960_164_bout_D,7236,9.03147957e-05,219.27272727272728
office2_960_246_aout_D,8282,8.51746008e-05,250.96969696969697
office2_960_246_bout_D,5486,9.91083289e-05,166.24242424242425
office2_960_82_aout_D,4019,2.3786597e-05,121.78787878787878
office2_960_82_bout_D,4466,5.29386707e-05,135.33333333333334
office2_360_0_D,2468,1.61484386e-05,74.78787878787878
office2_360_82_aout_D,1068,5.09023403e-06,32.36363636363637
office2_360_82_bout_D,2228,7.19168747e-06,67.51515151515152
office2_360_164_aout_D,2079,1.61596581e-05,63.0
office2_360_164_bout_D,7559,5.76101993e-05,229.06060606060606
office2_360_246_aout_D,2949,1.07357209e-05,89.36363636363636
office2_360_246_bout_D,8472,0.000101964775,256.72727272727275
office2_0_0_E,5195,2.64997943e-05,157.42424242424244
office2_0_164_aout_E,4719,1.16421634e-05,143.0
office2_0_164_bout_E,5109,5.99600571e-05,154.8181818181818
office2_0_246_aout_E,4324,1.59008596e-05,131.03030303030303
office2_0_246_bout_E,5066,3.32274358e-05,153.5151515151515
office2_0_82_aout_E,5478,2.00443701e-05,166.0
office2_0_82_bout_E,7602,4.00067074e-05,230.36363636363637
office2_660_0_E,5506,2.80610384e-05,166.84848484848484
office2_660_164_aout_E,5303,4.69850893e-05,160.6969696969697
office2_660_164_bout_E,3762,4.61567797e-05,114.0
office2_660_246_aout_E,4896,3.1242078e-05,148.36363636363637
office2_660_246_bout_E,3367,3.5026329e-05,102.03030303030303
office2_660_82_aout_E,5058,0.000107707718,153.27272727272728
office2_660_82_bout_E,3470,3.68962064e-05,105.15151515151516
office2_960_0_E,5056,6.54089818e-05,153.21212121212122
office2_960_164_aout_E,5149,5.61498127e-05,156.03030303030303
office2_960_164_bout_E,6105,6.84902334e-05,185.0
office2_960_246_aout_E,5789,9.21631145e-05,175.42424242424244
office2_960_246_bout_E,6576,6.09148847e-05,199.27272727272728
office2_960_82_aout_E,4642,7.44660429e-05,140.66666666666666
office2_960_82_bout_E,4849,4.406687e-05,146.93939393939394
office2_360_0_E,2146,1.11731742e-05,65.03030303030303
office2_360_82_aout_E,2126,1.0527584e-05,64.42424242424242
office2_360_82_bout_E,1589,2.2471093e-05,48.15151515151515
office2_360_164_aout_E,1084,1.78261689e-05,32.84848484848485
office2_360_164_bout_E,3928,2.60502075e-05,119.03030303030303
office2_360_246_aout_E,795,6.11172209e-06,24.09090909090909
office2_360_246_bout_E,5646,5.29994832e-05,171.0909090909091
office22_0_0_A,1821,8.98594681e-06,32.959276018099544
office22_0_164_aout_A,3873,1.05416011e-05,70.09954751131222
office22_0_164_bout_A,2970,6.38565871e-06,53.755656108597286
office22_0_246_aout_A,3178,1.74796369e-05,57.52036199095023
office22_0_246_bout_A,4014,2.2473625e-05,72.65158371040724
office22_0_82_aout_A,3467,1.01349997e-05,62.751131221719454
office22_0_82_bout_A,3103,1.07225733e-05,56.16289592760181
office22_360_0_A,2138,2.18603327e-06,38.69683257918552
office22_360_164_aout_A,2210,1.06581965e-05,40.0
office22_360_164_bout_A,1113,4.55753252e-06,20.144796380090497
office22_360_246_aout_A,2332,1.79429953e-05,42.20814479638009
office22_360_246_bout_A,1342,2.08087363e-06,24.289592760180994
office22_360_82_aout_A,3640,1.69291307e-05,65.88235294117646
office22_360_82_bout_A,1829,3.5043131e-06,33.10407239819005
office22_660_0_A,1564,1.61093958e-05,28.307692307692307
office22_660_164_aout_A,4017,3.26344671e-05,72.70588235294117
office22_660_164_bout_A,1387,2.52015416e-05,25.104072398190045
office22_660_246_aout_A,2679,1.93286069e-05,48.48868778280543
office22_660_246_bout_A,1846,1.28033416e-05,33.411764705882355
office22_660_82_aout_A,1095,1.78201174e-06,19.81900452488688
office22_660_82_bout_A,235,3.12847874e-07,4.253393665158371
office22_960_0_A,2201,1.78006412e-05,39.83710407239819
office22_960_164_aout_A,2691,2.65788622e-05,48.705882352941174
