casename,num_drop,volume[ml],RoI
office2_0_0,4143.0,3.0199937499999998e-05,125.54545454545455
office2_0_164_aout,4092.0,2.1585155582e-05,124.0
office2_0_164_bout,2883.8,2.5040601944e-05,87.38787878787879
office2_0_246_aout,2555.6,1.419277251e-05,77.44242424242425
office2_0_246_bout,3757.8,4.484849322e-05,113.87272727272725
office2_0_82_aout,4613.4,2.050490528e-05,139.8
office2_0_82_bout,3400.2,2.566580278e-05,103.03636363636365
office2_360_0,3481.6,2.833823341e-05,105.5030303030303
office2_360_164_aout,2439.2,1.825604068e-05,73.91515151515152
office2_360_164_bout,3293.4,2.5780573203999996e-05,99.8
office2_360_246_aout,2185.4,1.2297409818e-05,66.22424242424242
office2_360_246_bout,5117.4,5.4923879596e-05,155.07272727272726
office2_360_82_aout,1826.6,1.4886667946e-05,55.35151515151516
office2_360_82_bout,2279.0,1.2171300662e-05,69.06060606060605
office2_660_0,4903.0,3.4152372619999994e-05,148.57575757575756
office2_660_164_aout,5810.0,4.6335695539999994e-05,176.0606060606061
office2_660_164_bout,2786.6,3.3907693811200006e-05,84.44242424242424
office2_660_246_aout,3873.0,3.869807152e-05,117.36363636363635
office2_660_246_bout,3342.4,2.9602422148599997e-05,101.28484848484848
office2_660_82_aout,4452.6,4.2890046877999994e-05,134.92727272727274
office2_660_82_bout,3251.6,2.436988888e-05,98.53333333333333
office2_960_0,4904.0,4.697360418e-05,148.6060606060606
office2_960_164_aout,4085.2,3.5770178320000006e-05,123.79393939393938
office2_960_164_bout,4522.6,5.434799206e-05,137.04848484848486
office2_960_246_aout,5950.8,8.545214736000001e-05,180.32727272727274
office2_960_246_bout,5246.6,7.509907876e-05,158.9878787878788
office2_960_82_aout,3646.0,3.989382166e-05,110.48484848484847
office2_960_82_bout,4466.8,4.864939326e-05,135.35757575757575
office22_0_0,2352.0,1.9455420821999998e-05,42.57013574660634
office22_0_164_aout,2831.0,1.5734259626e-05,51.23981900452488
office22_0_164_bout,2431.6,2.8499128881999998e-05,44.01085972850679
office22_0_246_aout,2841.2,2.9975323199999997e-05,51.42443438914027
office22_0_246_bout,3541.4,2.716346134e-05,64.09773755656109
office22_0_82_aout,3271.4,2.1261715660000003e-05,59.21085972850678
office22_0_82_bout,3424.4,2.1290336220000003e-05,61.98009049773756
office22_360_0,1822.4,1.1575331936e-05,32.98461538461538
office22_360_164_aout,2376.2,1.6690165906e-05,43.0081447963801
office22_360_164_bout,3026.2,2.522567338e-05,54.77285067873303
office22_360_246_aout,2619.4,2.114157976e-05,47.409954751131224
office22_360_246_bout,2527.6,1.888043356e-05,45.74841628959276
office22_360_82_aout,3267.6,2.1250709700000002e-05,59.142081447963804
