casename,num_drop,volume[ml],RoI
office3_0_0,4139.6,2.81937966e-05,125.44242424242425
office3_0_164_aout,4506.4,3.8505028719999996e-05,136.55757575757576
office3_0_164_bout,3467.4,3.15765061e-05,105.07272727272725
office3_0_246_aout,4002.0,3.3058996999999995e-05,121.27272727272728
office3_0_246_bout,4218.6,3.887265011999999e-05,127.83636363636363
office3_0_82_aout,3861.6,3.269180634e-05,117.0181818181818
office3_0_82_bout,3134.0,2.8393500879999997e-05,94.96969696969697
office3_360_0,4737.8,3.5805646239999996e-05,143.56969696969696
office3_360_164_aout,4320.8,4.591388932e-05,130.93333333333334
office3_360_164_bout,4159.6,3.43393891e-05,126.04848484848485
office3_360_246_aout,4372.2,4.11832807e-05,132.4909090909091
office3_360_246_bout,4095.2,4.122090683999999e-05,124.0969696969697
office3_360_82_aout,4302.2,5.315713350000001e-05,130.36969696969697
office3_360_82_bout,3790.8,4.599459572e-05,114.87272727272727
office3_660_0,3893.0,3.1503914492e-05,117.96969696969695
office3_660_164_aout,6165.2,3.671261402e-05,186.8242424242424
office3_660_164_bout,4584.2,3.4592718834e-05,138.91515151515154
office3_660_246_aout,4902.4,5.8687614719999996e-05,148.55757575757576
office3_660_246_bout,4432.2,4.26305658e-05,134.3090909090909
office3_660_82_aout,5072.6,5.409287624e-05,153.7151515151515
office3_660_82_bout,5811.8,2.9462891680000002e-05,176.11515151515152
office3_960_0,5375.6,4.2745294940000006e-05,162.89696969696973
office3_960_164_aout,6463.4,4.544352048e-05,195.86060606060607
office3_960_164_bout,4472.2,5.526346284000001e-05,135.5212121212121
office3_960_246_aout,6800.4,5.2855593099999995e-05,206.0727272727273
office3_960_246_bout,6330.2,5.4999028360000004e-05,191.8242424242424
office3_960_82_aout,5213.8,3.8306474e-05,157.99393939393937
office3_960_82_bout,5514.6,4.741483462e-05,167.1090909090909
office28_0_0,4213.2,3.5756595039999995e-05,73.91578947368421
office28_0_164_aout,3921.2,2.723393516e-05,68.79298245614035
office28_0_164_bout,4496.4,4.010228588e-05,78.88421052631578
office28_0_246_aout,4535.4,3.27850674e-05,79.56842105263158
office28_0_246_bout,5750.6,7.063472802e-05,100.88771929824561
office28_0_82_aout,4085.0,4.0709430320000004e-05,71.66666666666666
office28_0_82_bout,4063.2,4.3459579320000004e-05,71.28421052631579
office28_360_0,3195.6,3.5551527619999996e-05,56.06315789473685
office28_360_164_aout,2908.6,2.736199166e-05,51.02807017543859
office28_360_164_bout,4414.8,4.725631732e-05,77.45263157894736
office28_360_246_aout,3353.4,3.9092858800000004e-05,58.83157894736841
office28_360_246_bout,3493.0,3.1098095860000005e-05,61.28070175438596
