casename,num_drop,volume[ml],RoI
office3_0_0_A,3286,1.64377634e-05,99.57575757575758
office3_0_164_aout_A,5569,5.79813568e-05,168.75757575757575
office3_0_164_bout_A,4147,4.52301501e-05,125.66666666666667
office3_0_246_aout_A,5262,2.50295707e-05,159.45454545454547
office3_0_246_bout_A,4434,3.41923078e-05,134.36363636363637
office3_0_82_aout_A,3922,2.32960429e-05,118.84848484848484
office3_0_82_bout_A,3684,2.64317459e-05,111.63636363636364
office3_660_0_A,2809,3.29444956e-05,85.12121212121212
office3_660_164_aout_A,7583,1.49203343e-05,229.78787878787878
office3_660_164_bout_A,5614,4.85219134e-05,170.12121212121212
office3_660_246_aout_A,5669,7.57893213e-05,171.78787878787878
office3_660_246_bout_A,7719,6.94301561e-05,233.9090909090909
office3_660_82_aout_A,5836,0.000100269848,176.84848484848484
office3_660_82_bout_A,3695,2.12634404e-05,111.96969696969697
office3_960_0_A,6140,1.53445544e-05,186.06060606060606
office3_960_164_aout_A,7466,3.06483889e-05,226.24242424242425
office3_960_164_bout_A,6303,9.27341243e-05,191.0
office3_960_246_aout_A,7496,4.26147817e-05,227.15151515151516
office3_960_246_bout_A,8338,5.47700656e-05,252.66666666666666
office3_960_82_aout_A,5042,2.15326545e-05,152.78787878787878
office3_960_82_bout_A,4131,9.04380649e-05,125.18181818181819
office3_360_0_A,5979,2.2006745e-05,181.1818181818182
office3_360_82_aout_A,5442,9.44522326e-05,164.9090909090909
office3_360_82_bout_A,4305,4.55239824e-05,130.45454545454547
office3_360_164_aout_A,4886,4.35106631e-05,148.06060606060606
office3_360_164_bout_A,4276,3.82351864e-05,129.57575757575756
office3_360_246_aout_A,5390,4.94715096e-05,163.33333333333334
office3_360_246_bout_A,4150,2.76048377e-05,125.75757575757575
office3_0_0_B,4190,2.24533287e-05,126.96969696969697
office3_0_164_aout_B,5430,4.17091287e-05,164.54545454545453
office3_0_164_bout_B,3629,2.64808914e-05,109.96969696969697
office3_0_246_aout_B,5818,5.31786645e-05,176.3030303030303
office3_0_246_bout_B,4919,6.90216912e-05,149.06060606060606
office3_0_82_aout_B,3617,3.93538576e-05,109.60606060606061
office3_0_82_bout_B,2855,3.45204644e-05,86.51515151515152
office3_660_0_B,1461,5.51604171e-06,44.27272727272727
office3_660_164_aout_B,7359,5.54699654e-05,223.0
office3_660_164_bout_B,5151,2.50835146e-05,156.0909090909091
office3_660_246_aout_B,873,7.34182395e-05,26.454545454545453
office3_660_246_bout_B,2661,1.54288791e-05,80.63636363636364
