0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
63.0,64.4,65.4,64.6,66.4,65.6,70.6,63.6,62.8,66.8,59.8,65.8,70.6,66.2,147.0,64.8,72.8,200.2,68.2,177.4,138.6,65.0,74.0,67.4,66.8,75.8,66.2,76.2
0.2,0.2,0.0,1.2,0.4,0.0,0.2,0.4,0.2,0.2,0.0,0.4,1.0,2.4,67.6,0.0,3.8,106.2,0.0,81.2,6.4,0.6,4.4,0.0,0.4,0.6,0.0,5.6
0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,80.2,0.0,0.2,10.8,0.0,2.6,15.4,1.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6,56.6,0.0,0.2,0.6,0.4,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,33.4,0.0,0.2,0.0,0.0,0.0,0.0,69.6,0.0,0.0,14.2,0.0,0.0,0.4
0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,16.4,0.0,0.2,0.0,0.0,0.0,0.0,87.4,0.0,0.0,15.2,0.0,0.0,0.4
268.0,0.0,5.2,0.8,0.0,0.0,0.0,0.0,7.0,6.6,21.8,0.0,2.8,3.0,130.4,5.0,1.0,8.8,0.4,8.4,41.0,115.4,6.6,0.0,23.2,0.0,0.0,4.0
533.8,19.2,139.6,0.8,37.8,93.2,1.6,16.2,67.8,73.2,127.6,39.6,35.0,20.8,361.8,79.0,46.0,114.2,48.8,87.0,98.2,400.2,74.8,84.6,121.4,0.0,119.6,42.0
775.0,30.2,293.0,3.6,103.0,466.2,2.8,24.8,283.8,138.0,277.8,111.2,82.8,82.4,570.6,127.0,189.8,166.4,232.0,233.2,195.2,717.6,274.8,144.2,336.4,8.4,254.0,135.2
1005.8,83.4,371.2,12.4,142.0,678.8,30.6,86.4,502.4,205.4,459.6,192.6,154.6,125.4,722.6,256.4,352.4,330.0,538.6,238.4,455.6,974.0,571.0,272.6,600.2,79.2,444.2,184.8
1322.2,195.0,439.4,29.2,184.8,840.0,107.4,157.2,778.8,253.6,699.8,251.6,305.2,260.6,839.8,430.4,598.0,525.6,744.8,257.8,568.6,1199.6,770.8,419.4,764.8,111.6,681.4,344.2
1483.8,264.6,563.4,247.6,209.0,1064.2,176.0,294.8,1006.0,324.8,990.6,324.0,626.4,353.2,1043.0,551.8,807.4,701.2,859.6,447.0,658.6,1453.2,922.0,672.6,858.4,224.2,793.8,493.0
1625.6,350.0,816.0,444.0,294.8,1209.6,307.4,424.6,1098.6,388.4,1193.0,454.6,805.6,550.8,1261.2,742.6,981.2,877.4,1070.0,600.0,666.6,1553.8,1055.4,914.0,984.2,352.2,930.0,562.6
1766.4,516.2,1063.4,687.0,329.6,1350.6,480.4,578.6,1200.2,472.4,1407.0,590.0,937.2,727.2,1574.6,1004.6,1174.2,1106.8,1314.8,706.0,759.2,1633.4,1134.8,990.8,1104.2,437.2,1019.0,663.4
1834.2,651.6,1244.4,852.4,400.8,1476.4,660.8,691.4,1348.2,515.6,1642.8,679.0,1114.2,998.8,1837.0,1282.8,1358.2,1263.6,1496.2,803.4,904.6,1790.4,1260.8,1119.4,1256.8,511.6,1111.0,703.8
1919.8,787.8,1346.2,1014.0,567.0,1605.8,873.6,812.4,1372.8,573.0,1717.2,770.2,1290.6,1205.0,1991.2,1454.2,1452.2,1428.0,1606.8,936.8,1045.8,1912.6,1372.6,1155.4,1389.2,574.4,1203.2,782.2
1955.4,954.8,1494.8,1128.0,665.2,1685.0,1155.8,916.8,1412.4,670.4,1828.2,857.2,1495.8,1372.4,2140.2,1649.0,1580.4,1544.4,1731.8,1019.0,1217.8,1950.2,1530.0,1161.6,1395.8,613.6,1283.4,865.0
1970.8,1113.6,1662.4,1280.8,785.6,1827.0,1357.0,1000.4,1472.8,798.6,1854.2,955.6,1596.4,1512.6,2177.8,1837.0,1616.4,1683.2,1845.0,1081.8,1324.6,2039.8,1628.0,1166.0,1430.2,688.6,1373.8,899.4
1984.0,1307.8,1715.6,1532.6,949.2,1933.0,1587.8,1099.6,1542.2,981.8,1885.2,1039.8,1589.8,1650.2,2168.4,1983.6,1645.0,1814.6,1927.0,1208.6,1373.2,2134.2,1733.4,1148.6,1477.6,788.0,1419.8,906.0
1985.2,1486.2,1765.0,1684.6,1148.0,1967.4,1835.0,1176.0,1599.4,1084.2,1940.2,1110.0,1654.2,1839.4,2146.4,2086.2,1659.4,1956.4,1957.4,1255.2,1408.4,2223.4,1802.0,1147.0,1521.2,815.2,1430.4,968.6
1946.8,1588.4,1790.0,1750.6,1286.0,2006.6,2008.6,1258.6,1622.4,1151.0,1985.2,1179.0,1750.6,1989.0,2114.8,2174.2,1679.8,2060.4,1959.4,1278.8,1418.8,2317.6,1844.6,1140.0,1570.4,836.2,1443.4,1011.4
1930.4,1684.4,1799.2,1840.6,1399.2,2035.6,2102.4,1307.4,1659.2,1220.8,2011.0,1222.2,1789.6,2118.0,2075.0,2261.4,1650.2,2109.8,1983.6,1294.8,1454.6,2402.0,1855.6,1132.8,1601.4,858.0,1482.4,1008.2
1902.6,1762.2,1835.8,1891.8,1484.6,2070.4,2158.2,1354.2,1737.4,1288.4,2060.4,1279.4,1822.0,2230.4,2048.0,2331.0,1640.6,2176.4,2007.6,1301.2,1522.2,2427.2,1897.4,1131.6,1628.6,905.2,1531.0,989.2
1859.4,1885.6,1873.6,1941.8,1539.8,2133.4,2252.0,1394.6,1772.2,1341.8,2076.4,1348.6,1874.6,2286.0,2035.8,2386.0,1661.8,2253.2,2010.2,1327.4,1576.8,2464.2,1904.8,1139.4,1655.0,923.0,1581.2,972.0
1819.0,2036.4,1885.0,1986.0,1618.4,2153.4,2372.0,1459.6,1796.6,1381.4,2081.2,1383.8,1913.0,2331.2,2000.2,2437.2,1655.0,2316.2,2008.0,1348.0,1624.6,2486.8,1897.8,1132.4,1665.8,944.8,1610.6,992.2
1789.2,2096.0,1891.0,2038.4,1678.6,2186.0,2449.6,1511.8,1843.6,1411.6,2075.0,1417.4,1939.2,2378.8,1834.2,2469.4,1648.0,2367.8,2014.6,1353.0,1694.0,2472.8,1909.0,1123.6,1656.4,951.8,1628.0,1001.8
1779.6,2194.8,1925.4,2070.2,1734.6,2204.8,2471.0,1554.0,1889.0,1433.8,2059.4,1480.0,1953.6,2426.0,1779.2,2535.2,1649.4,2398.8,2011.6,1348.2,1741.0,2479.2,1905.4,1100.6,1662.6,976.6,1631.8,991.4
1772.4,2310.4,1940.0,2077.6,1779.2,2214.8,2456.8,1612.2,1946.6,1458.6,2041.0,1566.8,1960.8,2471.6,1759.4,2529.2,1650.6,2436.8,1999.8,1311.4,1762.4,2477.6,1929.8,1093.2,1657.8,998.0,1625.2,952.8
1766.0,2386.0,1954.0,2082.2,1818.0,2227.6,2442.0,1679.2,2042.8,1472.8,2026.8,1644.0,1957.8,2508.6,1735.8,2549.8,1674.2,2490.8,1974.6,1284.4,1763.4,2481.0,1943.4,1067.4,1642.0,1006.2,1631.2,907.8
1755.4,2428.8,1953.2,2088.8,1849.0,2251.4,2453.2,1773.2,2092.8,1469.8,2007.0,1683.6,1965.0,2548.0,1707.8,2558.0,1701.4,2533.4,1961.8,1253.8,1757.0,2494.0,1963.0,1041.4,1630.2,1009.6,1622.4,898.6
1762.6,2444.2,1962.2,2101.0,1891.0,2273.2,2484.2,1831.2,2108.8,1468.2,2004.4,1737.2,1966.4,2553.6,1643.0,2553.8,1728.0,2553.4,1957.0,1211.6,1774.4,2501.2,1976.8,1048.6,1637.8,1018.6,1624.0,889.0
1768.4,2463.2,1967.8,2111.2,1932.6,2296.6,2509.0,1871.0,2161.2,1474.2,1976.0,1766.2,1969.0,2557.2,1576.2,2550.0,1722.4,2569.8,1950.0,1169.4,1806.6,2500.6,1981.6,1055.6,1656.0,1026.8,1616.2,884.6
1757.0,2471.6,1983.6,2118.0,1961.2,2324.0,2529.0,1910.6,2263.8,1479.6,1967.2,1791.4,1972.6,2557.8,1526.2,2538.2,1718.8,2590.8,1939.6,1125.4,1835.2,2502.6,2015.6,1058.8,1677.0,1039.4,1592.4,854.0
1733.0,2487.8,1994.6,2113.0,1987.0,2325.2,2545.2,1948.0,2293.8,1479.8,1958.4,1837.8,2003.6,2542.0,1472.4,2526.4,1721.2,2622.4,1937.4,1079.6,1855.8,2500.4,2027.2,1084.4,1667.2,1059.8,1589.8,845.2
1724.0,2529.0,2008.0,2108.8,2008.4,2306.8,2549.4,1985.2,2301.4,1474.6,1942.2,1873.2,2010.6,2531.8,1457.2,2518.8,1745.0,2635.8,1924.0,1072.6,1880.6,2502.2,2060.4,1109.4,1661.6,1063.4,1595.0,843.2
1714.0,2564.2,2023.0,2101.6,2038.2,2289.2,2568.6,2028.8,2311.2,1463.2,1923.8,1890.2,2015.6,2499.4,1459.8,2510.4,1737.0,2666.8,1888.0,1057.6,1894.6,2500.0,2082.8,1139.2,1662.2,1057.0,1590.2,835.6
1704.0,2586.0,2047.4,2098.0,2052.2,2265.4,2563.2,2053.8,2329.4,1463.6,1898.2,1921.2,2027.4,2460.6,1459.8,2508.2,1739.2,2696.8,1865.4,1033.2,1920.0,2509.6,2110.2,1171.6,1656.4,1067.4,1584.4,831.6
1701.0,2612.0,2080.8,2093.8,2062.8,2255.2,2573.0,2087.6,2332.0,1456.2,1892.6,1928.4,2034.6,2438.8,1449.4,2487.8,1727.6,2726.6,1867.4,1005.8,1920.4,2524.4,2123.8,1209.0,1661.6,1080.0,1589.8,813.0
1694.6,2625.6,2098.0,2098.2,2077.8,2232.8,2595.0,2116.8,2331.6,1454.2,1888.4,1939.2,2031.8,2420.6,1438.0,2471.2,1711.8,2730.0,1863.4,979.0,1917.4,2532.2,2123.6,1226.4,1657.2,1090.0,1587.0,793.0
1689.4,2626.2,2117.2,2096.2,2087.8,2201.8,2589.6,2134.0,2321.6,1452.0,1875.6,1924.6,2051.8,2407.6,1431.8,2466.4,1692.4,2739.0,1870.2,950.2,1912.2,2539.0,2159.4,1230.6,1650.8,1104.4,1588.4,791.4
1690.4,2637.2,2121.6,2088.0,2106.2,2179.6,2591.2,2156.2,2323.8,1439.0,1845.4,1921.8,2059.6,2412.0,1424.4,2453.2,1693.0,2751.8,1879.6,930.0,1908.6,2544.8,2171.0,1241.2,1639.2,1126.8,1599.4,780.8
1696.0,2646.8,2120.2,2091.8,2134.8,2174.8,2582.4,2170.0,2332.2,1431.8,1820.6,1937.2,2074.2,2413.8,1426.0,2442.8,1693.0,2776.0,1888.4,914.0,1918.6,2552.2,2176.2,1230.0,1619.4,1140.6,1592.4,782.0
1707.4,2650.6,2130.4,2099.8,2153.6,2171.2,2604.8,2187.4,2347.2,1425.4,1813.2,1953.4,2080.6,2402.0,1434.4,2435.6,1684.2,2801.2,1903.2,900.4,1930.2,2527.8,2171.4,1237.6,1589.0,1153.6,1596.8,779.4
1703.6,2664.2,2153.2,2109.6,2174.4,2150.6,2583.0,2201.2,2351.4,1417.0,1799.8,1962.2,2085.6,2386.0,1452.8,2431.2,1678.6,2841.2,1913.4,889.6,1873.2,2530.4,2168.8,1256.0,1567.4,1169.8,1588.4,774.2
1721.2,2686.6,2166.4,2120.4,2185.8,2134.8,2573.4,2205.6,2357.8,1402.2,1786.2,1962.6,2088.2,2379.8,1449.2,2427.4,1666.6,2859.0,1927.6,878.0,1885.8,2525.4,2167.4,1270.6,1538.0,1176.8,1599.2,765.2
1741.4,2696.4,2174.4,2127.2,2186.4,2128.0,2565.6,2206.0,2375.2,1380.4,1764.2,1958.8,2088.2,2376.4,1433.6,2426.4,1648.8,2873.4,1939.4,870.0,1890.8,2520.0,2172.0,1281.4,1533.2,1189.8,1596.2,752.0
1752.8,2704.6,2182.0,2129.2,2194.6,2129.6,2575.2,2216.8,2402.2,1367.2,1759.0,1949.8,2096.2,2365.4,1414.4,2425.2,1631.8,2891.0,1957.6,856.2,1901.0,2511.8,2180.8,1301.6,1524.8,1191.4,1597.4,753.2
1765.4,2725.6,2197.6,2117.6,2202.4,2144.8,2566.0,2242.4,2408.4,1354.4,1752.4,1939.2,2106.0,2358.6,1402.6,2421.6,1608.2,2905.8,1967.6,846.6,1931.6,2499.4,2187.2,1316.0,1507.0,1188.8,1603.8,748.4
1766.6,2732.2,2212.6,2118.8,2210.2,2144.8,2541.0,2265.4,2413.6,1343.4,1746.6,1941.6,2121.0,2347.8,1400.0,2415.4,1585.4,2908.2,1974.0,841.4,1933.0,2489.4,2202.6,1347.2,1475.4,1187.4,1605.4,744.2
1770.4,2745.4,2226.2,2123.2,2212.6,2142.0,2524.6,2280.6,2421.4,1330.8,1741.8,1957.8,2128.8,2346.0,1397.0,2425.8,1587.4,2924.8,1979.8,842.0,1921.0,2483.4,2209.4,1338.8,1425.2,1185.4,1616.2,742.0
1783.6,2758.8,2234.6,2121.0,2211.0,2135.8,2524.0,2295.8,2433.4,1322.4,1723.4,1965.8,2131.8,2341.4,1386.4,2426.8,1580.2,2942.4,1983.6,846.0,1902.0,2473.0,2217.6,1344.0,1392.6,1190.8,1618.8,737.0
1792.0,2760.4,2249.2,2119.8,2209.2,2124.0,2525.8,2306.6,2452.0,1297.6,1720.4,1982.0,2117.2,2326.2,1387.0,2423.8,1578.2,2952.4,2001.6,839.2,1883.4,2469.2,2229.2,1320.8,1367.0,1202.2,1627.0,735.0
1821.6,2760.8,2264.4,2117.2,2213.0,2125.0,2511.8,2312.8,2467.4,1284.4,1709.0,1989.2,2114.4,2312.2,1385.6,2420.2,1576.6,2959.4,2007.8,856.2,1876.4,2480.0,2242.8,1324.2,1346.2,1208.4,1633.8,739.0
1836.4,2762.8,2263.4,2111.4,2212.6,2116.2,2503.4,2309.4,2487.4,1270.6,1702.2,1995.4,2116.4,2303.4,1379.0,2404.0,1582.2,2977.0,2027.2,869.6,1858.2,2484.2,2258.2,1348.6,1329.6,1217.0,1636.4,743.4
1837.6,2765.6,2269.2,2094.0,2219.4,2107.2,2500.0,2320.2,2487.4,1253.4,1686.6,1997.8,2120.4,2290.6,1380.6,2385.6,1583.0,2985.6,2038.8,877.6,1830.2,2483.8,2264.6,1359.2,1306.0,1228.2,1635.4,743.2
1848.6,2767.0,2285.8,2083.6,2224.0,2102.6,2491.2,2323.0,2483.6,1233.2,1667.8,2000.6,2130.8,2276.6,1374.0,2376.2,1584.8,2992.0,2042.6,889.8,1802.6,2478.6,2269.0,1367.4,1278.8,1237.4,1634.0,736.4
1860.6,2766.4,2293.4,2078.0,2229.4,2101.4,2480.6,2323.6,2480.4,1225.6,1649.8,1993.8,2133.6,2262.2,1351.2,2362.2,1581.8,3001.6,2037.0,903.4,1779.8,2462.8,2275.0,1379.8,1260.4,1244.8,1639.2,733.4
1869.2,2759.0,2319.6,2076.8,2226.6,2102.0,2474.6,2332.6,2477.4,1217.2,1625.4,1997.8,2125.0,2255.0,1336.6,2349.0,1590.4,3007.8,2044.2,920.8,1765.2,2431.2,2280.6,1394.0,1226.8,1253.4,1644.4,735.4
1875.6,2749.2,2330.2,2065.0,2229.8,2098.0,2480.0,2333.8,2486.6,1222.4,1620.4,2006.4,2120.6,2252.0,1326.8,2353.0,1595.4,3009.2,2040.2,938.6,1757.0,2414.6,2284.2,1406.0,1208.4,1257.0,1645.8,728.6
1873.6,2735.2,2336.8,2056.6,2238.0,2104.6,2471.6,2329.8,2498.0,1217.4,1625.6,2018.0,2120.4,2237.8,1314.4,2355.6,1594.2,3008.2,2037.4,957.0,1732.2,2399.4,2292.8,1414.2,1193.8,1268.8,1669.6,720.0
1872.6,2720.0,2345.2,2055.6,2243.4,2114.0,2458.0,2320.4,2506.0,1209.2,1622.4,2017.2,2118.2,2217.2,1304.2,2338.8,1593.8,2999.6,2040.2,972.8,1712.4,2397.4,2293.4,1421.0,1184.0,1273.8,1667.8,713.2
1877.4,2711.6,2349.8,2058.4,2250.6,2123.4,2448.6,2308.0,2506.2,1209.6,1616.4,2023.0,2115.8,2223.2,1301.0,2335.0,1590.6,2990.6,2044.2,985.4,1696.4,2395.6,2302.4,1427.6,1175.4,1277.6,1678.4,704.0
1872.0,2707.4,2339.4,2055.4,2259.4,2115.0,2446.4,2296.6,2517.6,1208.0,1610.0,2024.8,2119.8,2216.4,1292.6,2334.4,1583.0,2980.4,2049.0,999.6,1675.0,2414.6,2313.2,1434.8,1167.0,1287.0,1678.8,692.8
1872.8,2698.0,2333.2,2053.0,2258.2,2106.6,2441.6,2294.0,2513.0,1202.6,1602.8,2024.6,2128.0,2219.4,1285.4,2328.4,1573.6,2971.0,2053.0,1023.4,1648.6,2426.0,2321.6,1440.8,1164.2,1286.6,1667.2,684.4
1870.2,2697.8,2330.0,2048.8,2251.4,2103.2,2436.6,2287.2,2530.8,1205.4,1594.8,2033.2,2124.0,2231.4,1268.2,2325.4,1550.8,2975.4,2044.0,1039.0,1628.0,2442.6,2326.8,1435.4,1155.2,1288.4,1658.4,677.2
1877.0,2692.8,2320.0,2040.0,2245.2,2097.2,2433.6,2276.6,2542.6,1209.2,1578.0,2041.6,2119.4,2218.8,1262.2,2328.2,1543.0,2970.0,2045.0,1055.6,1622.0,2453.4,2313.0,1427.8,1152.2,1283.8,1660.0,674.4
1879.6,2681.0,2315.2,2031.4,2253.8,2079.4,2434.0,2269.0,2547.2,1213.4,1565.6,2049.8,2115.8,2204.8,1252.6,2329.8,1531.8,2965.0,2044.8,1071.2,1598.2,2472.4,2323.0,1423.0,1157.4,1275.4,1664.0,675.0
1873.0,2672.8,2311.4,2023.6,2250.8,2066.8,2430.8,2258.0,2549.4,1222.6,1549.0,2050.4,2105.6,2204.4,1253.8,2318.4,1522.8,2953.0,2035.4,1083.4,1591.8,2494.0,2331.2,1420.8,1160.8,1265.0,1675.2,668.6
1861.2,2656.4,2306.6,2010.6,2248.0,2056.0,2437.2,2253.2,2547.4,1220.0,1546.6,2058.0,2086.2,2202.6,1270.2,2310.4,1486.2,2943.2,2037.6,1093.4,1574.6,2499.2,2329.0,1423.8,1171.0,1245.8,1672.6,662.4
1866.2,2641.0,2305.0,2006.0,2255.6,2042.6,2445.6,2249.4,2545.8,1213.6,1533.8,2063.6,2076.8,2194.2,1285.6,2301.0,1463.4,2939.8,2032.2,1100.8,1564.8,2503.6,2321.2,1420.4,1172.4,1223.4,1664.6,658.6
1873.4,2627.8,2301.6,2004.6,2256.4,2037.8,2450.4,2247.6,2538.4,1208.4,1538.6,2067.4,2069.4,2175.6,1315.2,2293.6,1443.8,2929.2,2024.0,1111.0,1559.6,2512.0,2304.6,1401.8,1173.2,1203.2,1655.4,658.2
1874.6,2628.4,2301.4,2006.8,2245.4,2026.8,2459.4,2242.4,2529.2,1196.0,1540.8,2061.2,2064.4,2164.4,1331.0,2283.6,1442.8,2921.6,2010.4,1113.6,1548.0,2521.4,2293.2,1381.4,1154.8,1182.4,1635.6,665.8
1868.8,2624.0,2304.4,2003.8,2241.6,2014.4,2466.4,2237.2,2507.2,1185.4,1546.6,2056.2,2058.0,2163.8,1337.6,2281.4,1426.2,2899.0,2006.2,1121.4,1530.8,2536.0,2277.6,1374.4,1159.8,1165.0,1622.4,671.0
1872.4,2620.8,2313.4,1998.4,2245.4,2001.0,2475.4,2241.0,2484.6,1169.0,1547.2,2048.8,2051.0,2155.6,1344.8,2276.6,1422.8,2874.0,1999.0,1131.4,1521.8,2538.8,2259.0,1367.8,1159.4,1153.4,1608.4,673.6
1882.6,2591.0,2318.4,1995.4,2252.6,1992.4,2484.8,2238.2,2466.6,1161.6,1538.0,2050.4,2042.8,2133.6,1351.4,2268.6,1419.2,2844.0,1989.4,1145.2,1516.4,2523.4,2237.4,1354.8,1156.6,1133.8,1598.8,676.8
1891.8,2565.8,2323.0,1992.8,2257.6,1982.0,2502.8,2234.2,2435.4,1154.8,1535.8,2048.0,2029.2,2105.4,1345.6,2268.8,1401.6,2816.2,1983.2,1153.6,1516.2,2490.4,2212.2,1335.2,1155.4,1126.0,1598.0,687.6
1894.8,2565.8,2330.0,1990.6,2258.4,1976.6,2507.4,2224.4,2401.6,1146.6,1537.0,2040.2,2011.2,2089.0,1353.2,2264.8,1375.8,2796.0,1967.8,1173.6,1515.6,2483.2,2196.6,1329.8,1161.2,1111.6,1590.2,692.8
1899.6,2558.2,2336.0,1996.8,2265.4,1964.6,2517.6,2217.6,2376.4,1137.4,1544.2,2027.0,2001.8,2069.6,1356.2,2267.8,1367.4,2779.6,1947.6,1189.6,1517.2,2436.8,2185.4,1322.2,1163.0,1099.8,1586.2,701.4
1909.4,2547.4,2339.4,1992.4,2266.8,1969.6,2540.8,2210.4,2358.8,1130.6,1541.8,2018.8,1986.8,2054.0,1366.0,2265.4,1346.4,2758.0,1925.0,1196.4,1525.4,2404.4,2173.0,1313.6,1156.4,1090.2,1585.0,722.2
1909.6,2542.0,2342.2,1993.0,2270.8,1960.4,2556.6,2192.2,2349.4,1118.4,1541.4,2004.8,1979.2,2041.4,1390.8,2263.8,1343.8,2733.8,1911.4,1205.8,1526.4,2379.8,2146.2,1307.4,1161.2,1085.6,1585.6,737.2
1908.6,2528.0,2340.2,1993.2,2274.2,1950.6,2576.4,2181.6,2337.8,1103.6,1548.2,1990.2,1964.2,2017.0,1411.0,2266.4,1333.6,2699.0,1894.0,1217.6,1528.4,2362.2,2120.4,1298.6,1172.8,1076.4,1587.2,746.2
1923.2,2531.4,2348.0,1987.4,2279.4,1940.0,2593.2,2166.8,2330.4,1094.0,1552.8,1986.2,1945.6,2012.6,1418.6,2261.8,1323.6,2683.4,1869.4,1220.6,1524.2,2351.6,2114.4,1294.0,1180.6,1069.8,1588.6,757.0
1934.8,2526.4,2352.8,1994.4,2284.6,1925.8,2602.8,2155.2,2320.4,1088.8,1548.8,1979.2,1925.8,1991.6,1424.6,2246.8,1315.4,2662.2,1846.0,1216.6,1525.4,2341.0,2100.2,1293.2,1187.2,1073.0,1589.2,759.2
1944.2,2522.6,2350.6,1990.0,2289.2,1931.4,2607.2,2140.0,2307.6,1083.8,1534.8,1977.4,1907.6,1985.2,1441.6,2218.0,1304.6,2657.2,1822.2,1208.2,1531.6,2334.0,2091.6,1292.4,1195.4,1068.0,1579.0,763.0
1934.2,2519.0,2345.0,1984.6,2284.8,1932.2,2597.8,2129.0,2288.6,1082.8,1522.4,1974.8,1888.4,1974.8,1475.0,2223.0,1294.0,2648.2,1782.2,1200.0,1528.4,2318.8,2081.2,1289.0,1197.0,1055.0,1569.8,755.4
1920.0,2519.8,2334.8,1984.6,2269.6,1918.4,2583.0,2112.6,2255.6,1078.0,1519.2,1964.6,1866.4,1955.8,1522.0,2211.2,1291.8,2644.4,1755.4,1195.6,1527.6,2304.0,2068.8,1294.0,1207.6,1035.8,1556.4,754.0
1926.4,2530.8,2320.4,1978.0,2264.2,1909.8,2565.0,2105.6,2214.2,1065.6,1510.6,1951.8,1874.0,1935.6,1542.6,2186.8,1269.4,2641.2,1734.0,1194.6,1534.8,2285.0,2063.8,1296.4,1243.4,1025.8,1561.4,744.0
1914.8,2535.6,2305.2,1975.8,2255.0,1900.4,2531.8,2109.8,2180.6,1052.4,1504.8,1943.0,1862.6,1923.4,1541.2,2161.2,1266.8,2626.8,1721.4,1186.6,1537.0,2264.0,2055.8,1308.2,1239.8,1018.6,1556.8,741.0
1901.0,2526.2,2290.6,1981.0,2251.2,1883.0,2500.2,2118.4,2136.0,1019.4,1479.8,1928.8,1859.6,1912.4,1536.2,2132.2,1288.2,2617.8,1700.2,1197.8,1533.6,2250.4,2032.0,1308.4,1246.8,1005.6,1548.8,735.2
1892.4,2516.8,2271.8,1979.2,2247.4,1870.6,2454.6,2122.0,2104.6,958.6,1464.4,1918.0,1851.0,1896.0,1554.6,2111.0,1279.4,2614.0,1685.4,1185.8,1532.2,2227.2,2012.2,1305.2,1242.0,998.2,1550.4,735.8
1893.2,2522.2,2258.4,1973.4,2252.8,1858.2,2412.6,2127.0,2068.6,932.2,1444.8,1913.6,1841.0,1886.4,1571.4,2088.2,1280.0,2603.8,1679.4,1180.0,1529.4,2202.6,1996.8,1306.8,1237.4,989.0,1549.8,733.4
1885.8,2498.6,2240.4,1962.4,2254.4,1840.0,2380.8,2127.6,2016.0,926.6,1426.4,1906.0,1822.0,1876.0,1594.6,2071.8,1280.6,2594.8,1666.6,1175.2,1518.0,2191.4,1992.2,1293.6,1228.4,972.6,1551.8,737.4
1876.6,2480.4,2220.8,1955.2,2247.8,1829.2,2365.6,2121.8,1989.0,915.6,1414.2,1895.6,1797.8,1854.0,1598.0,2057.4,1276.2,2581.8,1648.4,1172.4,1490.0,2171.4,1979.2,1274.8,1223.2,961.8,1547.4,740.2
