0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
78.6,74.2,74.0,73.4,75.2,74.2,83.0,62.4,60.2,64.6,62.2,61.2,60.0,65.0,70.2,60.6,66.0,67.0,78.8,69.2,64.8,89.0,110.2,81.4,67.4,67.6,348.2,72.8
2.6,1.2,0.4,0.4,3.6,2.4,6.2,0.2,0.0,0.8,0.0,0.4,0.0,0.6,0.8,0.2,0.2,47.6,2.0,1.4,0.0,0.2,0.2,1.2,0.0,0.6,26.0,1.2
0.4,0.0,0.0,0.2,0.4,0.6,4.0,0.2,0.0,0.6,0.0,0.2,0.0,0.2,0.4,0.0,0.2,63.6,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,5.4,0.4
0.0,0.0,0.0,0.2,0.4,0.2,3.8,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.2,75.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,3.2,0.2
0.0,0.2,0.0,0.2,0.4,0.2,2.4,0.2,0.0,0.4,0.0,0.2,0.0,0.0,0.8,0.0,0.2,71.2,0.2,3.4,0.0,5.6,0.0,5.2,0.0,1.2,37.0,4.2
6.8,2.0,0.0,31.6,0.4,0.2,1.8,0.0,0.0,0.4,0.0,0.2,0.0,6.6,16.2,28.6,1.4,69.8,13.8,12.4,2.0,8.6,0.0,7.8,0.0,1.4,52.4,7.0
72.6,2.4,124.6,221.8,0.4,12.0,3.6,0.0,2.8,0.4,0.0,0.2,0.0,12.6,50.6,11.0,3.0,66.8,84.6,14.2,6.6,8.8,0.4,9.4,0.0,2.0,52.2,7.4
85.8,32.6,171.0,242.4,0.4,54.0,18.2,4.6,11.2,0.4,0.0,0.8,2.2,11.6,56.4,8.0,3.8,68.4,101.0,14.6,7.8,8.8,1.2,11.0,0.0,3.6,52.8,7.6
110.0,82.6,258.4,235.2,17.8,92.2,74.6,95.6,43.4,11.2,0.0,1.4,15.6,29.0,58.6,9.2,5.4,74.2,116.8,15.2,10.0,8.8,2.0,11.2,0.0,13.2,51.2,33.4
144.2,151.4,362.8,266.4,149.8,129.8,162.4,107.6,98.6,17.0,8.6,2.6,27.4,37.0,59.8,11.0,19.6,77.0,292.4,15.6,16.8,9.4,0.2,23.8,0.0,126.2,50.8,21.4
227.2,410.8,480.2,328.0,259.4,213.0,294.6,109.4,307.2,20.0,30.6,11.4,59.0,83.6,80.0,11.4,72.8,73.8,348.2,35.4,30.8,9.8,1.8,53.8,0.0,187.8,56.6,53.0
361.0,590.4,569.6,423.6,429.0,368.6,467.2,119.2,356.8,58.0,95.6,50.8,87.4,124.2,85.6,21.2,129.0,162.0,398.8,58.0,58.2,10.0,4.6,49.8,0.8,195.0,108.0,65.8
491.4,790.2,808.8,510.8,559.2,558.0,638.2,166.2,380.8,55.4,241.8,120.4,108.6,172.2,94.8,67.0,204.4,190.4,430.2,66.0,81.4,59.0,10.6,121.8,0.4,172.2,115.2,113.6
697.2,1026.8,1071.8,608.6,671.0,704.6,837.6,237.0,394.2,73.0,331.0,194.8,128.6,192.4,109.6,72.8,270.4,245.8,442.8,83.4,101.0,70.4,20.6,127.0,12.2,179.2,133.8,117.0
883.6,1222.4,1285.2,755.2,803.8,874.0,985.4,338.6,427.0,136.4,435.2,272.0,153.4,221.6,109.8,77.6,272.8,291.8,403.2,120.6,173.2,98.0,35.8,137.4,19.4,266.8,122.8,137.0
1016.0,1370.2,1482.2,941.4,947.8,972.6,1119.0,474.0,497.4,170.4,586.8,334.2,224.0,241.6,113.4,92.2,260.8,323.0,333.8,120.8,262.4,142.2,43.4,154.8,30.6,286.0,113.4,179.2
1111.8,1532.6,1669.6,1048.0,1140.8,1052.8,1294.6,573.6,589.2,207.6,647.4,375.0,280.8,255.2,139.0,104.8,267.8,345.8,306.2,120.4,346.6,159.6,59.4,169.0,46.6,285.2,106.6,215.2
1155.8,1701.4,1844.0,1161.2,1241.6,1138.4,1461.2,657.4,600.0,249.4,698.6,400.6,319.0,270.0,194.8,156.0,295.8,392.4,316.0,155.8,404.4,166.2,90.0,175.8,59.8,308.4,159.0,250.6
1234.4,1801.2,2024.8,1346.4,1391.6,1204.6,1595.8,703.6,638.6,302.6,715.0,411.0,350.8,287.8,234.0,230.0,301.2,463.2,371.6,197.2,471.2,178.0,92.6,177.0,40.0,337.6,176.2,257.0
1370.4,1911.2,2177.8,1565.8,1573.2,1295.4,1687.2,738.0,669.4,337.8,723.0,418.2,387.6,303.4,245.2,274.8,319.0,508.4,392.0,266.8,522.2,204.6,105.2,173.0,36.6,360.4,203.4,285.4
1599.0,2044.6,2372.8,1790.0,1731.6,1375.2,1735.8,767.0,675.8,410.8,725.8,428.4,436.6,302.2,259.6,326.0,347.2,529.4,414.6,295.8,560.8,240.8,124.6,173.2,40.6,354.4,251.2,375.0
1749.4,2163.0,2546.8,1968.8,1837.4,1449.6,1817.2,795.2,669.4,440.6,719.2,434.4,502.2,301.0,326.6,384.8,372.8,558.8,432.2,335.2,579.8,273.4,159.6,184.0,52.0,324.6,281.4,375.4
1818.4,2256.2,2667.2,2145.6,1936.6,1519.2,1864.2,828.8,663.6,483.4,725.6,453.4,552.8,306.0,350.8,448.2,391.8,596.2,447.6,392.4,603.4,296.6,196.2,171.6,69.4,276.2,319.0,355.8
1865.6,2353.0,2784.6,2264.0,2062.0,1586.2,1944.4,859.4,669.8,514.8,734.8,490.6,566.6,328.6,408.4,490.8,418.6,599.6,455.8,473.2,633.4,304.4,226.0,187.6,96.0,252.6,354.0,344.2
1932.4,2382.4,2895.8,2347.4,2155.4,1666.2,2028.6,864.4,673.2,560.4,728.4,526.0,578.0,343.6,438.0,516.2,462.2,593.6,468.8,502.0,662.2,298.0,228.2,199.6,117.8,231.8,403.2,346.8
2012.0,2416.0,3007.4,2430.0,2225.8,1737.4,2080.8,893.0,671.0,611.6,715.4,557.0,592.4,369.2,426.8,527.2,494.2,603.0,489.0,521.2,689.0,290.4,231.8,225.6,147.2,224.8,438.0,337.4
