0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
66.8,66.4,67.6,70.8,79.4,64.4,65.0,67.2,62.2,61.0,66.2,77.8,59.8,70.6,82.6,71.6,69.2,61.6,67.4,65.8,67.6,67.2,60.4,65.4,65.2,65.2,70.6,64.6
0.4,0.2,0.0,3.2,7.0,0.8,0.6,4.2,0.0,0.8,1.0,4.6,0.2,5.8,7.8,4.8,0.8,0.0,0.2,0.4,0.2,1.2,0.2,0.8,0.8,1.4,1.4,1.6
0.2,0.0,0.0,2.4,0.2,0.2,0.6,1.4,0.0,0.0,0.8,1.2,0.0,4.6,1.8,3.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,1.2,0.6
0.0,0.0,0.0,2.2,0.0,0.2,0.6,0.4,0.0,0.0,0.0,0.8,0.0,4.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2
0.6,0.0,0.0,155.2,0.2,0.6,0.6,0.2,0.0,0.0,0.0,4.2,0.0,2.0,0.0,1.4,0.0,40.2,0.8,38.4,0.0,0.2,0.0,0.0,0.0,0.0,0.6,0.2
26.4,0.4,133.8,228.2,1.6,44.2,15.2,0.2,0.2,0.8,7.6,61.2,0.0,99.2,6.0,130.6,229.4,123.4,331.2,130.2,97.8,3.2,0.0,19.6,0.0,58.6,199.6,84.6
103.8,364.8,334.4,405.8,55.4,310.4,174.4,43.4,111.0,85.2,99.4,184.0,15.4,112.6,110.8,320.4,262.0,223.2,534.0,164.8,170.8,13.8,126.2,252.2,0.4,167.0,350.6,125.6
275.4,506.0,437.4,653.6,137.2,632.2,224.2,294.8,270.2,106.0,140.0,328.2,28.2,153.6,162.0,407.6,307.0,257.2,908.6,158.2,225.2,39.8,276.4,250.6,19.6,268.8,408.8,175.6
522.2,568.6,689.2,939.2,209.6,808.0,426.4,389.2,419.8,172.8,176.4,421.0,57.0,214.4,234.8,447.8,348.4,455.6,1075.0,194.6,275.8,110.8,509.8,234.6,80.4,435.4,453.2,268.8
922.8,727.0,940.8,1105.4,215.0,995.0,540.8,513.4,511.2,342.6,219.6,690.4,103.8,270.8,323.4,551.0,487.6,598.2,1049.4,293.0,291.6,258.0,703.0,251.8,197.8,702.0,450.0,334.8
1124.6,855.8,1066.4,1170.0,288.8,1201.6,687.2,742.4,524.0,430.6,326.0,900.6,209.0,341.6,384.8,617.0,621.0,664.8,1133.0,476.2,489.4,419.4,812.0,287.8,257.8,1047.6,506.2,331.4
1206.0,966.6,1139.4,1195.8,376.6,1340.8,836.4,890.6,525.4,521.6,477.0,1072.8,375.8,437.8,443.4,763.8,695.8,769.0,1271.6,695.4,711.0,506.6,793.0,338.8,317.8,1354.2,552.0,351.4
1283.4,1120.8,1329.8,1170.8,430.8,1521.8,1014.6,1055.8,622.2,630.2,607.4,1205.4,742.4,639.4,555.6,826.0,788.0,940.8,1280.8,1110.6,821.6,517.2,849.6,383.8,508.2,1532.2,652.4,390.8
1475.4,1267.0,1426.2,1310.0,512.2,1719.6,1232.6,1100.2,701.0,809.4,796.6,1275.8,944.0,997.0,710.0,881.4,895.2,1021.2,1300.6,1431.0,888.8,620.8,870.6,463.0,732.2,1688.8,762.4,503.2
1676.0,1298.0,1623.4,1371.4,658.0,1816.2,1491.0,1187.8,885.4,954.8,936.0,1348.8,1082.6,1218.6,868.8,987.2,1038.4,1166.4,1351.4,1746.0,997.2,807.0,857.4,500.0,927.4,1763.8,850.2,615.0
1782.0,1413.0,1936.6,1419.2,808.6,1906.4,1726.6,1338.2,1069.4,1064.6,1022.4,1476.2,1157.4,1415.8,1064.8,1042.2,1173.0,1293.6,1362.6,1939.2,1145.4,982.8,877.4,564.8,1113.4,1811.2,925.4,757.0
1939.4,1550.0,2227.4,1513.6,1018.8,2090.2,1883.4,1524.4,1234.6,1189.6,1097.4,1642.4,1227.0,1510.2,1237.8,1134.4,1269.4,1352.4,1480.8,2082.2,1254.8,1118.0,844.6,663.2,1199.4,1816.2,1012.0,1029.0
