0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
67.2,60.0,60.6,58.8,64.0,57.4,57.8,62.0,63.8,66.0,71.0,61.8,115.8,63.6,57.4,59.0,90.8,60.8,61.4,62.4,56.2,61.0,65.4,70.0,62.6,76.0,65.0,58.6
0.0,3.4,0.4,0.0,0.4,0.0,1.2,0.2,0.0,0.0,0.2,1.0,3.8,0.0,0.2,8.4,7.6,0.0,0.0,0.2,0.0,0.4,2.4,0.0,0.0,0.6,0.8,0.2
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
8.0,0.2,0.0,0.0,54.0,0.0,0.0,0.0,50.2,0.0,0.2,0.8,0.0,0.0,0.0,3.2,20.8,0.0,0.0,0.0,0.0,0.0,0.2,0.8,1.2,0.0,0.0,4.0
89.2,148.4,86.6,66.8,212.2,7.4,68.2,0.4,232.2,14.2,67.4,4.0,22.4,26.4,20.4,51.0,115.2,37.4,53.6,6.0,0.0,5.2,50.8,148.6,8.2,0.0,2.6,206.4
254.8,263.2,242.0,348.4,239.2,74.8,146.6,22.4,306.8,69.0,154.6,160.8,59.8,18.4,50.4,101.0,236.0,138.2,84.2,138.8,0.0,78.6,160.0,553.6,24.2,4.4,42.4,307.4
347.4,395.4,422.2,616.0,295.0,232.4,392.6,74.6,363.0,225.4,305.6,379.0,112.6,23.0,125.4,153.4,233.2,286.2,142.8,175.2,8.8,246.8,355.6,861.0,38.0,31.6,103.0,443.4
