0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
96.4,81.8,85.6,79.2,98.8,70.2,97.0,78.2,70.2,76.0,73.2,82.2,76.2,73.6,81.0,77.8,77.4,87.4,77.4,83.0,78.2,201.6,340.2,162.2,230.8,196.6,233.2,70.8
5.2,6.6,3.4,0.6,20.6,1.6,2.8,0.8,0.4,1.0,0.6,7.4,1.0,0.6,9.8,1.4,0.8,1.8,3.0,9.8,1.0,4.0,1.0,31.0,146.8,5.4,16.6,0.8
3.0,0.4,0.6,0.0,18.0,0.0,1.6,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.2,1.6,1.8,0.0,0.0,2.2,22.4,32.4,0.2,0.0,0.4
2.6,0.0,0.4,0.0,6.8,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2,1.0,0.0,0.0,0.6,13.2,6.0,0.0,0.0,3.8
1.8,139.0,0.2,0.0,14.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.4,13.2,7.0,0.0,0.0,0.0
104.8,216.6,14.0,24.4,221.8,0.0,87.0,1.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.8,21.6,1.0,61.2,0.0,0.0,0.0,10.6,14.4,3.6,0.0,0.0
128.8,341.8,70.0,42.8,293.4,239.0,94.6,51.2,50.6,0.0,4.2,54.0,41.4,18.4,81.4,0.0,353.6,2.6,1.0,212.6,0.0,0.4,21.6,61.6,9.8,135.6,0.0,0.0
173.0,459.2,352.4,84.8,326.4,417.2,114.8,97.0,136.2,0.0,96.6,276.6,106.8,121.6,170.0,12.2,626.6,56.0,0.8,257.0,0.0,38.0,51.8,82.2,8.0,271.0,0.0,0.0
381.8,570.6,434.0,329.4,382.6,586.6,146.8,156.4,251.4,0.8,196.4,539.8,132.2,267.8,299.4,87.0,664.2,109.4,2.6,306.4,3.0,70.6,98.2,256.4,19.8,337.2,6.6,16.6
578.4,683.4,522.0,327.2,484.4,673.6,290.4,235.4,229.8,46.8,394.2,928.4,275.6,432.0,476.0,215.4,795.6,131.8,105.8,612.6,9.4,119.0,109.0,412.0,21.8,453.0,37.2,48.4
807.6,813.6,745.2,438.8,601.0,865.2,511.4,336.4,251.0,82.8,542.0,1179.4,500.4,613.8,609.2,331.6,956.6,148.4,203.8,771.6,36.2,147.4,211.6,540.8,27.4,604.6,104.6,92.2
1048.0,827.0,886.8,524.6,671.0,1130.2,639.8,375.2,344.8,198.2,643.8,1308.2,630.8,749.8,681.8,461.8,1119.8,190.2,317.0,871.0,153.2,182.2,261.4,721.6,70.0,874.0,167.0,137.6
1387.6,1057.4,948.6,625.8,730.6,1551.6,820.2,408.2,452.0,310.6,677.4,1368.8,767.8,904.6,834.6,635.0,1295.0,217.6,425.0,993.4,288.2,267.2,293.2,932.2,160.0,982.8,210.6,223.0
1656.0,1220.0,1066.8,739.6,834.0,2095.2,1032.2,482.2,541.4,402.4,834.2,1387.0,861.4,1029.6,1025.0,752.8,1412.0,212.6,600.4,1143.8,397.2,391.8,385.6,1075.8,240.4,1054.4,262.2,303.0
1861.2,1403.0,1362.2,887.0,974.6,2472.4,1341.6,522.2,589.0,524.2,935.4,1460.0,933.2,1037.8,1154.0,898.6,1615.2,176.8,770.6,1217.8,505.4,469.6,463.4,1219.0,249.8,1154.0,321.0,412.0
2066.4,1643.6,1519.2,1175.4,1207.4,2709.6,1514.4,561.8,616.8,670.8,960.0,1558.4,1013.0,1050.6,1243.4,992.8,1778.4,192.0,925.8,1348.0,594.8,538.6,553.6,1351.0,319.4,1237.0,402.8,642.0
2211.8,1859.4,1687.2,1535.2,1457.0,2978.0,1724.6,600.2,670.2,819.6,1021.0,1574.2,1134.4,1134.0,1328.0,1023.2,1928.8,213.8,1051.0,1444.4,670.8,593.6,614.0,1433.6,389.8,1342.0,485.8,750.6
2337.8,2039.0,1843.0,1829.2,1601.4,3173.4,1904.2,618.0,759.2,960.6,1045.2,1584.8,1267.4,1198.8,1362.4,1086.0,2010.8,305.2,1102.8,1549.2,750.0,616.8,655.4,1515.4,426.4,1460.6,598.8,842.6
2458.6,2239.4,1994.0,2027.8,1737.4,3337.4,2078.8,662.2,826.6,1105.8,1074.0,1580.8,1383.2,1273.4,1413.6,1175.6,2046.8,378.6,1155.6,1609.4,857.0,624.0,699.6,1627.6,411.4,1584.6,699.8,912.4
2583.0,2388.6,2095.8,2230.8,1852.4,3512.4,2230.0,737.6,895.6,1258.0,1071.0,1593.8,1470.6,1351.6,1473.0,1177.4,2076.4,442.8,1234.8,1693.2,968.2,638.0,734.0,1654.4,418.6,1679.4,818.4,959.6
2681.6,2481.0,2252.6,2351.8,2027.0,3626.6,2419.8,805.8,953.4,1371.4,1046.2,1614.0,1601.2,1476.2,1551.2,1187.6,2132.2,490.4,1291.4,1785.2,1061.6,666.2,753.4,1668.6,400.0,1792.2,931.6,979.6
2737.6,2541.4,2367.6,2473.4,2198.0,3703.4,2581.2,914.8,994.0,1449.8,1015.6,1637.6,1682.2,1565.0,1656.2,1185.4,2157.6,569.0,1380.6,1864.4,1150.6,697.8,809.6,1692.6,395.2,1865.0,1018.4,1006.2
2801.8,2607.8,2494.0,2604.6,2390.8,3775.0,2723.6,961.4,1027.8,1528.0,974.2,1659.2,1773.8,1683.6,1735.8,1169.0,2208.4,641.2,1459.6,1984.0,1255.6,735.4,903.4,1681.4,392.2,1913.0,1087.6,1009.0
2857.2,2690.8,2625.8,2664.8,2571.0,3837.0,2850.0,1008.8,1042.0,1607.8,1015.8,1709.4,1805.8,1749.2,1806.4,1155.8,2254.8,683.4,1556.2,2038.8,1334.0,752.4,931.6,1666.4,406.2,1946.2,1140.2,1018.2
