0_0,0_164_aout,0_164_bout,0_246_aout,0_246_bout,0_82_aout,0_82_bout,360_0,360_164_aout,360_164_bout,360_246_aout,360_246_bout,360_82_aout,360_82_bout,660_0,660_164_aout,660_164_bout,660_246_aout,660_246_bout,660_82_aout,660_82_bout,960_0,960_164_aout,960_164_bout,960_246_aout,960_246_bout,960_82_aout,960_82_bout
10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
57.6,55.6,57.4,57.8,61.8,59.6,58.4,59.4,61.8,58.4,59.4,61.0,59.2,73.6,60.4,63.0,74.0,56.4,62.0,56.8,55.2,57.8,57.6,55.2,56.8,79.2,62.6,58.0
0.2,0.2,0.0,0.6,0.4,0.0,1.0,0.4,5.0,0.4,0.0,9.4,0.0,3.8,0.4,0.8,0.8,0.2,3.4,0.0,0.2,0.0,0.0,0.4,0.0,2.6,3.6,0.0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,11.4,12.0,0.4,0.2,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,8.2,5.6,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.8,3.2,0.0,40.2,16.6,0.0,0.0,0.0,0.2,0.0,0.0,5.2,283.8,49.2,1.6,0.0,0.0,0.0,0.2,0.0,0.0,35.8,24.8,0.0,0.0,0.0,0.0,0.0
49.4,149.4,0.0,92.2,72.0,170.0,0.0,0.0,0.2,0.0,15.6,5.6,266.6,471.8,0.4,0.0,0.0,0.0,0.2,55.4,0.0,62.8,81.6,0.0,2.6,0.0,0.0,1.2
60.0,183.2,0.0,245.0,93.0,232.8,0.0,0.0,44.2,0.0,101.4,44.4,258.8,621.8,0.2,0.0,0.0,0.8,14.8,76.2,0.0,185.2,116.8,0.0,16.8,0.0,27.2,7.8
81.4,88.0,6.4,267.8,66.0,308.6,2.2,13.4,71.4,26.8,299.6,263.0,324.6,751.6,18.8,18.2,60.8,6.2,28.4,78.8,0.0,249.8,134.8,0.0,38.6,2.4,64.4,45.4
162.0,66.0,55.2,295.4,177.2,548.0,7.8,56.0,127.8,137.2,427.4,368.0,422.4,748.6,24.4,129.6,135.4,98.4,83.6,109.0,32.2,221.8,125.6,0.8,70.6,49.4,120.6,194.0
205.4,103.4,130.8,311.0,317.4,647.6,53.8,160.4,257.0,237.0,556.4,521.0,578.4,727.6,44.8,186.4,263.8,323.4,273.2,197.4,107.6,173.8,169.2,49.6,93.8,124.0,173.0,370.4
208.2,179.2,218.6,357.6,589.2,721.0,178.2,224.6,385.8,372.2,666.4,674.6,675.6,735.4,60.0,255.4,403.0,399.6,416.4,332.4,200.2,126.4,216.0,115.2,106.4,338.4,207.0,509.8
235.6,234.8,360.8,391.4,738.4,772.8,413.8,309.4,509.2,577.2,772.2,775.4,822.6,794.6,92.4,323.2,482.2,462.4,534.2,385.4,241.4,104.6,297.4,235.6,148.2,459.8,347.6,585.6
308.6,291.2,486.0,380.8,935.8,822.6,695.8,413.6,599.0,736.0,869.6,862.8,946.6,779.8,126.6,431.6,526.6,581.2,649.8,438.8,418.8,76.2,401.2,327.2,246.2,569.8,416.2,646.6
415.8,376.2,629.0,478.6,1165.2,857.8,998.4,636.6,638.6,899.2,1012.0,918.6,1046.6,744.8,225.0,524.4,577.6,630.6,706.8,443.2,663.0,82.6,450.4,403.2,303.2,672.2,478.8,682.2
517.6,479.4,860.6,513.4,1457.2,882.8,1262.2,856.4,704.4,1013.6,1147.2,955.0,1183.2,762.2,323.6,547.2,631.6,674.6,744.4,503.4,825.6,85.8,505.0,469.6,332.8,832.8,511.8,754.0
