casename,num_drop,volume[ml],RoI
office3_0_0,4463.8,4.6502669259999995e-05,135.26666666666665
office3_0_164_aout,4172.2,5.051252738000001e-05,126.43030303030305
office3_0_164_bout,4787.2,4.90682374e-05,145.06666666666666
office3_0_246_aout,4740.8,4.4179016560000006e-05,143.66060606060606
office3_0_246_bout,3578.6,4.64436984e-05,108.44242424242425
office3_0_82_aout,4097.6,4.3699925299999995e-05,124.16969696969697
office3_0_82_bout,3609.6,3.7546338719999995e-05,109.38181818181818
office3_360_0,4908.2,4.75901419e-05,148.73333333333335
office3_360_164_aout,4246.2,5.5470364899999996e-05,128.6727272727273
office3_360_164_bout,4277.6,4.8009523040000004e-05,129.62424242424242
office3_360_246_aout,3727.0,4.723182464e-05,112.93939393939392
office3_360_246_bout,4451.4,5.012204058e-05,134.8909090909091
office3_360_82_aout,4048.4,6.151876576000001e-05,122.67878787878787
office3_360_82_bout,4035.2,5.7084824219999994e-05,122.27878787878788
office3_660_0,4130.0,4.48400462e-05,125.15151515151516
office3_660_164_aout,3137.6,5.707132114e-05,95.07878787878788
office3_660_164_bout,3804.8,5.065985862e-05,115.2969696969697
office3_660_246_aout,3794.2,7.634302100000001e-05,114.97575757575757
office3_660_246_bout,3322.2,4.23476504e-05,100.67272727272727
office3_660_82_aout,3989.6,7.425407884000001e-05,120.8969696969697
office3_660_82_bout,4876.8,4.327778296e-05,147.7818181818182
office3_960_0,4009.0,6.449410942000001e-05,121.48484848484847
office3_960_164_aout,4061.2,5.691400948e-05,123.06666666666665
office3_960_164_bout,3573.8,6.409526357999999e-05,108.2969696969697
office3_960_246_aout,3587.2,6.912724784e-05,108.7030303030303
office3_960_246_bout,2934.4,5.696299996e-05,88.92121212121212
office3_960_82_aout,4251.2,6.479853398e-05,128.8242424242424
office3_960_82_bout,3890.8,4.52307613e-05,117.9030303030303
office10_0_0,6009.6,4.746968988e-05,143.08571428571426
office10_0_164_aout,6367.6,6.863742094e-05,151.6095238095238
office10_0_164_bout,4994.6,5.823543360000001e-05,118.91904761904762
office10_0_246_aout,7681.2,6.66360661e-05,182.88571428571427
office10_0_246_bout,5683.4,6.237559282000001e-05,135.31904761904764
office10_0_82_aout,5767.0,5.256632174e-05,137.3095238095238
office10_0_82_bout,7199.2,7.198724674e-05,171.40952380952382
office10_360_0,5720.4,4.7822956e-05,136.2
office10_360_164_aout,4239.2,5.06891949e-05,100.93333333333331
office10_360_164_bout,3969.2,3.2758321786e-05,94.5047619047619
office10_360_246_aout,5014.8,4.6468525687999996e-05,119.4
office10_360_246_bout,5928.2,6.443784617999999e-05,141.14761904761906
office10_360_82_aout,3342.8,5.345675382000001e-05,79.5904761904762
office10_360_82_bout,3879.6,2.9684834040000003e-05,92.37142857142857
office10_660_0,2332.6,2.6466847339999998e-05,55.53809523809523
office10_660_164_aout,3278.4,3.384672254e-05,78.05714285714286
office10_660_164_bout,3334.8,2.9832529055999993e-05,79.4
office10_660_246_aout,4652.2,7.732764238e-05,110.76666666666665
office10_660_246_bout,2727.6,2.6232110932000004e-05,64.94285714285715
office10_660_82_aout,3644.8,2.6568397326000006e-05,86.78095238095239
office10_660_82_bout,3497.4,3.7974809679999994e-05,83.27142857142857
office10_960_0,4965.8,5.993152012e-05,118.23333333333335
office10_960_164_aout,4867.8,4.219296972e-05,115.9
office10_960_164_bout,4753.6,6.0752885479999996e-05,113.18095238095239
office10_960_246_aout,5158.8,5.772163351999999e-05,122.82857142857142
office10_960_246_bout,4862.6,7.431583788000001e-05,115.77619047619048
office10_960_82_aout,5051.8,7.98235592e-05,120.28095238095239
office10_960_82_bout,5058.6,8.183615596e-05,120.44285714285715
office22_0_0,4880.2,6.084592244e-05,88.3294117647059
office22_0_164_aout,4954.2,3.5222668879999995e-05,89.66877828054298
office22_0_164_bout,6264.0,6.439003774e-05,113.37556561085974
office22_0_246_aout,5332.6,5.3289675260000006e-05,96.51764705882354
office22_0_246_bout,6405.6,6.262897377999999e-05,115.93846153846152
office22_0_82_aout,6074.2,5.100280686000001e-05,109.94027149321266
office22_0_82_bout,5031.0,4.222752578e-05,91.05882352941177
office22_360_0,3199.4,2.1423453646e-05,57.90769230769231
office22_360_164_aout,3543.0,2.7526369022000007e-05,64.12669683257919
office22_360_164_bout,4764.0,4.1100352584000004e-05,86.22624434389141
office22_360_246_aout,4061.6,3.209052666e-05,73.5131221719457
office22_360_246_bout,4253.0,3.537148588e-05,76.97737556561086
office22_360_82_aout,4709.8,3.263455910000001e-05,85.24524886877828
office22_360_82_bout,2779.8,2.2754534983999998e-05,50.3131221719457
office22_660_0,3643.6,3.2844969980000007e-05,65.94751131221719
office22_660_164_aout,4038.4,4.5150711592e-05,73.09321266968325
office22_660_164_bout,4700.4,5.6981713699999994e-05,85.07511312217194
office22_660_246_aout,4629.0,3.789033054e-05,83.78280542986425
office22_660_246_bout,4611.8,5.326886128e-05,83.47149321266969
office22_660_82_aout,3079.2,2.4423626276e-05,55.73212669683257
office22_660_82_bout,3852.6,4.4188977818e-05,69.73031674208144
office22_960_0,4397.2,5.2986223814e-05,79.58733031674208
office22_960_164_aout,4564.2,5.065762272e-05,82.60995475113123
office22_960_164_bout,4854.8,5.7488822139999995e-05,87.86968325791854
office22_960_246_aout,4700.4,5.638054022e-05,85.07511312217194
office22_960_246_bout,5455.4,6.77334985e-05,98.74027149321266
office22_960_82_aout,3831.6,5.9122458772e-05,69.35022624434389
office22_960_82_bout,4508.4,6.585479309999999e-05,81.6
office7_0_0,6164.6,6.029853394e-05,171.23888888888888
office7_0_164_aout,6602.0,7.500731234000001e-05,183.38888888888889
office7_0_164_bout,6036.2,6.337674129999999e-05,167.67222222222222
office7_0_246_aout,6721.8,7.817301594000001e-05,186.71666666666664
office7_0_246_bout,6290.0,6.0142931779999994e-05,174.72222222222223
office7_0_82_aout,6161.4,7.258120378000001e-05,171.15
office7_0_82_bout,5570.6,5.110221426e-05,154.73888888888888
office7_360_0,5407.2,6.029060312e-05,150.2
office7_360_164_aout,5477.0,5.311904388e-05,152.13888888888886
office7_360_164_bout,5400.4,8.053791226000001e-05,150.01111111111112
office7_360_246_aout,5957.6,7.919901772e-05,165.48888888888888
office7_360_246_bout,5430.6,6.336599316e-05,150.85
office7_360_82_aout,6108.0,6.811406922e-05,169.66666666666669
office7_360_82_bout,5523.8,6.581730420000001e-05,153.4388888888889
office7_660_0,6288.4,7.56468552e-05,174.67777777777778
office7_660_164_aout,6353.4,7.280450525999999e-05,176.48333333333335
office7_660_164_bout,6896.2,0.00010342298556,191.5611111111111
office7_660_246_aout,6564.4,8.432028629999999e-05,182.3444444444444
office7_660_246_bout,7509.8,8.920736026e-05,208.60555555555555
office7_660_82_aout,6111.4,8.007312788e-05,169.76111111111112
office7_660_82_bout,6599.6,8.879249285999999e-05,183.32222222222222
office7_960_0,7019.0,8.830328806e-05,194.97222222222223
office7_960_164_aout,6790.8,8.829191647999999e-05,188.63333333333335
office7_960_164_bout,6587.0,9.259157300000001e-05,182.97222222222223
office7_960_246_aout,6698.8,8.105028100000001e-05,186.07777777777778
office7_960_246_bout,7043.4,9.919727394e-05,195.64999999999998
