casename,num_drop,volume[ml],RoI
office10_0_0,7090.8,5.8607997179999994e-05,168.82857142857142
office10_0_164_aout,6588.2,7.119286602e-05,156.86190476190478
office10_0_164_bout,5513.0,6.033542414e-05,131.26190476190476
office10_0_246_aout,7861.4,6.912157994e-05,187.17619047619047
office10_0_246_bout,5792.2,6.25941524e-05,137.90952380952382
office10_0_82_aout,5858.4,5.3149230000000005e-05,139.4857142857143
office10_0_82_bout,7431.4,7.293556474e-05,176.93809523809526
office10_360_0,5863.2,4.830623126e-05,139.6
office10_360_164_aout,4426.6,5.3345057399999994e-05,105.3952380952381
office10_360_164_bout,3984.2,3.2763754553999995e-05,94.86190476190477
office10_360_246_aout,5603.0,4.6778169328e-05,133.4047619047619
office10_360_246_bout,6196.2,6.481425043999999e-05,147.5285714285714
office10_360_82_aout,3921.0,5.5262041120000004e-05,93.35714285714286
office10_360_82_bout,4099.8,3.0363034400000003e-05,97.61428571428571
office10_660_0,2342.4,2.690550426e-05,55.77142857142858
office10_660_164_aout,3431.0,3.857812262e-05,81.6904761904762
office10_660_164_bout,3407.0,3.0018342294e-05,81.11904761904762
office10_660_246_aout,4853.4,8.185568388e-05,115.55714285714285
office10_660_246_bout,3321.2,2.6565886766e-05,79.07619047619048
office10_660_82_aout,4027.2,2.9734605966000007e-05,95.8857142857143
office10_660_82_bout,3822.6,4.0637239e-05,91.0142857142857
office10_960_0,4973.8,6.027839555999999e-05,118.42380952380952
office10_960_164_aout,4974.2,4.2662170000000004e-05,118.43333333333335
office10_960_164_bout,5084.6,6.15357356e-05,121.06190476190477
office10_960_246_aout,5676.6,5.901648545999999e-05,135.15714285714287
office10_960_246_bout,5004.6,7.497441613999999e-05,119.15714285714287
office10_960_82_aout,5146.2,8.073579412e-05,122.52857142857142
office10_960_82_bout,5264.4,8.233753836e-05,125.34285714285713
office22_0_0,5156.2,6.20801751e-05,93.32488687782805
office22_0_164_aout,5432.6,3.768148382e-05,98.32760180995476
office22_0_164_bout,6843.0,6.777033344e-05,123.8552036199095
office22_0_246_aout,5656.4,5.706260708e-05,102.37828054298643
office22_0_246_bout,6829.0,6.405939858e-05,123.60180995475112
office22_0_82_aout,6464.2,5.468793604e-05,116.99909502262445
office22_0_82_bout,5338.8,4.398363196e-05,96.62986425339366
office22_360_0,3485.2,2.3057933113999998e-05,63.08054298642533
office22_360_164_aout,3868.0,2.9423512028e-05,70.00904977375566
office22_360_164_bout,5153.6,4.4194434122e-05,93.27782805429865
office22_360_246_aout,4262.8,3.3186249840000004e-05,77.15475113122173
office22_360_246_bout,4487.0,3.6516924779999995e-05,81.21266968325793
office22_360_82_aout,4984.2,3.3839291079999994e-05,90.21176470588236
office22_360_82_bout,3188.4,2.5560999072e-05,57.70859728506788
office22_660_0,4028.6,3.47875257e-05,72.9158371040724
office22_660_164_aout,4155.6,4.701385638799999e-05,75.21447963800907
office22_660_164_bout,4940.4,5.900582326e-05,89.41900452488687
office22_660_246_aout,4906.8,3.899824024e-05,88.81085972850678
office22_660_246_bout,4985.4,5.4015957359999995e-05,90.23348416289593
office22_660_82_aout,3478.2,2.9871762574e-05,62.95384615384616
office22_660_82_bout,4143.4,4.6432021204e-05,74.99366515837104
office22_960_0,5084.2,5.8256134246000004e-05,92.02171945701357
office22_960_164_aout,5202.8,5.3376407159999996e-05,94.16832579185521
office22_960_164_bout,5161.4,6.3243242e-05,93.41900452488687
office22_960_246_aout,4967.0,5.9808124259999995e-05,89.90045248868778
office22_960_246_bout,5728.0,7.177219806e-05,103.67420814479638
office22_960_82_aout,4203.0,6.3824062782e-05,76.07239819004525
office22_960_82_bout,5040.6,6.972393934e-05,91.23257918552036
office1_0_0,7131.8,6.395791643999999e-05,216.1151515151515
office1_0_123_aout,6914.0,6.811241328e-05,209.5151515151515
office1_0_123_bout,6393.2,6.145918942e-05,193.73333333333335
office1_0_164_aout,6907.0,7.649839906e-05,209.3030303030303
office1_0_164_bout,7251.6,5.508133836e-05,219.7454545454545
office1_0_205_aout,7494.8,7.507260160000002e-05,227.11515151515155
office1_0_205_bout,6879.4,6.702424432000001e-05,208.4666666666667
office1_0_246_aout,6756.8,7.003946876e-05,204.75151515151512
office1_0_246_bout,6853.0,6.616873726e-05,207.66666666666666
office1_0_41_aout,7230.4,5.299714214e-05,219.1030303030303
office1_0_41_bout,7074.4,6.461750598e-05,214.3757575757576
office1_0_82_aout,6116.8,5.471163056e-05,185.35757575757575
office1_0_82_bout,6700.0,6.388120464000001e-05,203.03030303030306
office1_660_0,5715.2,5.8225159962000005e-05,173.1878787878788
office1_660_123_aout,5065.2,6.249673196e-05,153.4909090909091
office1_660_123_bout,6037.0,6.215496790599999e-05,182.93939393939394
office1_660_164_aout,4863.0,5.133631456e-05,147.36363636363635
office1_660_164_bout,5369.8,6.055908308e-05,162.72121212121212
office1_660_205_aout,5993.6,5.5953451380000005e-05,181.62424242424245
office1_660_205_bout,5762.0,5.84031204e-05,174.6060606060606
office1_660_246_aout,5590.2,6.237191628000001e-05,169.4
office1_660_246_bout,5576.0,5.666279356e-05,168.96969696969694
office1_660_41_aout,6193.0,6.413787486e-05,187.66666666666669
office1_660_41_bout,5781.0,4.4430429259999995e-05,175.1818181818182
office1_660_82_aout,4698.6,3.641092318e-05,142.38181818181823
office1_660_82_bout,7125.8,5.230897131999999e-05,215.93333333333334
office1_960_0,6168.2,5.0932747740000004e-05,186.9151515151515
office1_960_123_aout,7082.8,8.849849763999999e-05,214.630303030303
office1_960_123_bout,6343.2,9.190624776e-05,192.2181818181818
office1_960_164_aout,4953.4,4.827161646e-05,150.10303030303032
office1_960_164_bout,5512.2,6.063320404e-05,167.03636363636366
office1_960_205_aout,5708.4,4.8792235619999995e-05,172.98181818181814
office1_960_205_bout,5264.4,5.5482688360000004e-05,159.52727272727276
office1_960_246_aout,6026.0,5.731712224e-05,182.60606060606062
office1_960_246_bout,7227.4,8.986856641200001e-05,219.0121212121212
office1_960_41_aout,5388.0,6.854112824600001e-05,163.27272727272725
office1_960_41_bout,7653.0,7.72861247e-05,231.9090909090909
office1_960_82_aout,6487.0,6.42976578e-05,196.5757575757576
office1_960_82_bout,6131.0,8.233508608e-05,185.78787878787878
office28_0_0,6359.8,6.72174647e-05,111.57543859649122
office28_0_164_aout,5937.2,4.844639336e-05,104.16140350877194
office28_0_164_bout,6461.4,6.978986856e-05,113.3578947368421
office28_0_246_aout,5853.4,4.93406129e-05,102.69122807017543
office28_0_246_bout,6266.2,8.741791384000002e-05,109.93333333333332
office28_0_82_aout,5813.6,7.073122395999998e-05,101.99298245614034
office28_0_82_bout,6191.0,7.117078866e-05,108.6140350877193
office28_360_0,6699.8,6.354364660000001e-05,117.54035087719299
office28_360_164_aout,6479.6,6.42021751e-05,113.67719298245615
office28_360_164_bout,7728.2,8.019590316000001e-05,135.58245614035087
office28_360_246_aout,6254.2,6.107868784e-05,109.72280701754384
office28_360_246_bout,6381.4,5.9823186560000006e-05,111.95438596491229
office28_360_82_aout,6517.8,6.587690506e-05,114.34736842105262
office28_360_82_bout,7314.6,7.341151281999999e-05,128.32631578947368
office28_660_0,5826.0,3.9241768160000004e-05,102.21052631578945
office28_660_164_aout,6220.2,5.864154702000001e-05,109.1263157894737
office28_660_164_bout,7403.0,7.625039442e-05,129.87719298245614
office28_660_246_aout,7059.4,6.985863216e-05,123.84912280701755
office28_660_246_bout,7016.4,9.680231153999999e-05,123.09473684210528
