office10_0_0,159847.6
office10_0_164_aout,364434.2
office10_0_164_bout,316048.0
office10_0_246_aout,265720.2
office10_0_246_bout,353631.2
office10_0_82_aout,243275.4
office10_0_82_bout,106623.4
office10_360_0,92822.4
office10_360_164_aout,76706.2
office10_360_164_bout,85002.6
office10_360_246_aout,88589.4
office10_360_246_bout,161932.6
office10_360_82_aout,80004.8
office10_360_82_bout,61704.6
office10_660_0,49376.2
office10_660_164_aout,87802.0
office10_660_164_bout,56163.0
office10_660_246_aout,128132.0
office10_660_246_bout,60011.4
office10_660_82_aout,58771.0
office10_660_82_bout,49650.4
office10_960_0,112837.6
office10_960_164_aout,123006.2
office10_960_164_bout,88799.6
office10_960_246_aout,139271.6
office10_960_246_bout,143968.0
office10_960_82_aout,143497.8
office10_960_82_bout,163749.6
office14_0_0,263937.0
office14_0_164_aout,301742.6
office14_0_164_bout,254021.8
office14_0_246_aout,339505.8
office14_0_246_bout,529755.2
office14_0_82_aout,250981.6
office14_0_82_bout,324153.6
office14_360_0,190916.2
office14_360_164_aout,147540.6
office14_360_164_bout,254387.0
office14_360_246_aout,124721.8
office14_360_246_bout,269836.2
office14_360_82_aout,155687.8
office14_360_82_bout,275558.6
office14_660_0,131035.0
office14_660_164_aout,113623.8
office14_660_164_bout,130290.8
office14_660_246_aout,241096.0
office14_660_246_bout,125651.6
office14_660_82_aout,133150.0
office14_660_82_bout,141709.6
office14_960_0,174896.8
office14_960_164_aout,113935.2
office14_960_164_bout,134795.6
office14_960_246_aout,190995.2
office14_960_246_bout,152677.0
office14_960_82_aout,81762.4
office14_960_82_bout,154785.0
office15_0_0,326291.8
office15_0_164_aout,378567.2
office15_0_164_bout,309992.6
office15_0_246_aout,462859.4
office15_0_246_bout,305636.4
office15_0_82_aout,349545.6
office15_0_82_bout,234580.4
office15_360_0,228466.6
office15_360_164_aout,134092.6
office15_360_164_bout,248999.8
office15_360_246_aout,285218.0
office15_360_246_bout,277191.4
office15_360_82_aout,59917.4
office15_360_82_bout,127555.8
office15_660_0,184094.4
office15_660_164_aout,230796.4
office15_660_164_bout,226776.8
office15_660_246_aout,134420.2
office15_660_246_bout,266061.0
office15_660_82_aout,250524.2
office15_660_82_bout,193577.2
office15_960_0,183863.4
office15_960_164_aout,196303.4
office15_960_164_bout,200674.2
office15_960_246_aout,238212.0
office15_960_246_bout,182069.4
office15_960_82_aout,183063.4
office15_960_82_bout,175253.4
office16_0_0,232578.8
office16_0_164_aout,363820.2
office16_0_164_bout,311166.0
office16_0_246_aout,278990.0
office16_0_246_bout,387551.4
office16_0_82_aout,282070.2
office16_0_82_bout,233472.2
office16_360_0,48236.6
office16_360_164_aout,169985.4
office16_360_164_bout,134687.8
office16_360_246_aout,194261.6
office16_360_246_bout,111192.0
office16_360_82_aout,160229.2
office16_360_82_bout,178650.8
office16_660_0,119046.2
office16_660_164_aout,153404.2
office16_660_164_bout,116541.6
office16_660_246_aout,228674.8
office16_660_246_bout,116273.8
office16_660_82_aout,98151.0
office16_660_82_bout,196943.2
office16_960_0,186151.0
office16_960_164_aout,166703.2
office16_960_164_bout,242638.2
office16_960_246_aout,206710.4
office16_960_246_bout,209576.6
office16_960_82_aout,151960.8
office16_960_82_bout,173265.4
office1_0_0,242030.8
office1_0_123_aout,318811.0
office1_0_123_bout,407380.8
office1_0_164_aout,246569.6
office1_0_164_bout,350050.0
office1_0_205_aout,291301.2
office1_0_205_bout,267179.8
office1_0_246_aout,345837.6
office1_0_246_bout,470282.8
office1_0_41_aout,309614.0
office1_0_41_bout,396719.8
office1_0_82_aout,287894.4
office1_0_82_bout,260466.6
office1_660_0,86786.0
office1_660_123_aout,188333.8
office1_660_123_bout,151694.2
office1_660_164_aout,63804.0
office1_660_164_bout,97599.0
office1_660_205_aout,54009.0
office1_660_205_bout,117649.2
office1_660_246_aout,246269.2
office1_660_246_bout,86276.2
