A new study created in RDB with name: Poly_Lasso_105816
Trial 1 finished with value: 0.04818210774028062 and parameters: {'n_components': 2, 'degree': 1, 'alpha': 0.027907369615361267, 'max_iter': 63896}. Best is trial 1 with value: 0.04818210774028062.
Trial 0 finished with value: 0.2070356653516275 and parameters: {'n_components': 2, 'degree': 2, 'alpha': 0.00027049862380545226, 'max_iter': 24234}. Best is trial 19 with value: 0.7154821177612203.
Trial 13 finished with value: 0.7103452616271521 and parameters: {'n_components': 4, 'degree': 2, 'alpha': 0.001169854859158541, 'max_iter': 36521}. Best is trial 13 with value: 0.7103452616271521.
Trial 10 finished with value: 0.37045410512418864 and parameters: {'n_components': 4, 'degree': 1, 'alpha': 0.00017530149637489802, 'max_iter': 64995}. Best is trial 13 with value: 0.7103452616271521.
Trial 19 finished with value: 0.7154821177612203 and parameters: {'n_components': 5, 'degree': 3, 'alpha': 0.8596273819907809, 'max_iter': 22045}. Best is trial 19 with value: 0.7154821177612203.
Trial 22 finished with value: 0.7106918782661216 and parameters: {'n_components': 4, 'degree': 2, 'alpha': 0.014733227832383287, 'max_iter': 71110}. Best is trial 20 with value: 0.7579821226235136.
Trial 15 finished with value: 0.35415859509788494 and parameters: {'n_components': 6, 'degree': 1, 'alpha': 0.03388838172206752, 'max_iter': 83120}. Best is trial 20 with value: 0.7579821226235136.
Trial 20 finished with value: 0.7579821226235136 and parameters: {'n_components': 10, 'degree': 2, 'alpha': 0.11493379430943226, 'max_iter': 53763}. Best is trial 20 with value: 0.7579821226235136.
Trial 6 finished with value: 0.7260017023863288 and parameters: {'n_components': 4, 'degree': 3, 'alpha': 0.049027796601723295, 'max_iter': 67241}. Best is trial 20 with value: 0.7579821226235136.
Trial 12 finished with value: 0.7253899455382007 and parameters: {'n_components': 5, 'degree': 3, 'alpha': 0.0007011789187274222, 'max_iter': 4141}. Best is trial 20 with value: 0.7579821226235136.
Trial 5 finished with value: 0.6536350449866168 and parameters: {'n_components': 4, 'degree': 2, 'alpha': 3.137787912149135, 'max_iter': 52948}. Best is trial 20 with value: 0.7579821226235136.
Trial 16 finished with value: 0.4230232502159293 and parameters: {'n_components': 10, 'degree': 1, 'alpha': 3.440337583423584, 'max_iter': 89279}. Best is trial 20 with value: 0.7579821226235136.
Trial 23 finished with value: 0.694783052668198 and parameters: {'n_components': 11, 'degree': 1, 'alpha': 0.28519884503366366, 'max_iter': 52552}. Best is trial 20 with value: 0.7579821226235136.
Trial 2 finished with value: 0.46459994836101687 and parameters: {'n_components': 2, 'degree': 3, 'alpha': 0.00485042400516774, 'max_iter': 61271}. Best is trial 20 with value: 0.7579821226235136.
Trial 11 finished with value: 0.5563457550378613 and parameters: {'n_components': 6, 'degree': 2, 'alpha': 8.831829145874536, 'max_iter': 60887}. Best is trial 20 with value: 0.7579821226235136.
Trial 21 finished with value: 0.37045273016032887 and parameters: {'n_components': 4, 'degree': 1, 'alpha': 0.0011420504011891424, 'max_iter': 11641}. Best is trial 20 with value: 0.7579821226235136.
Trial 17 finished with value: 0.7541863538384801 and parameters: {'n_components': 9, 'degree': 2, 'alpha': 0.0013139525804791161, 'max_iter': 14417}. Best is trial 20 with value: 0.7579821226235136.
Trial 30 finished with value: 0.4410243769979559 and parameters: {'n_components': 10, 'degree': 1, 'alpha': 0.037385098377908314, 'max_iter': 21274}. Best is trial 20 with value: 0.7579821226235136.
Trial 25 finished with value: 0.10570992422130052 and parameters: {'n_components': 1, 'degree': 2, 'alpha': 0.00024980773084998465, 'max_iter': 58563}. Best is trial 20 with value: 0.7579821226235136.
Trial 26 finished with value: 0.26305100723865116 and parameters: {'n_components': 1, 'degree': 4, 'alpha': 0.05877859351419167, 'max_iter': 34045}. Best is trial 20 with value: 0.7579821226235136.
